Q_ID,action,dataset,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,J(A1-A2),J(A1-A34),J(A1-A1*),J(A1-A1**),Q1,Q2,Q3,Q4,A1,A2,A3,A4,A1*,A1**,A1_empty_ratio,A2_empty_ratio,A3_empty_ratio,A4_empty_ratio
91,wikidata,spinach,gpt-4.1-mini-2025-04-14,1,0,1,0,1,1.0,0.75,0.0,0.0,Give me all cities in New Jersey with more than 100000 inhabitants.,"Which cities in New Jersey have a population exceeding 100,000?",Give me all cities in New Jersey with more than 100000 inhabitants and an international airport.,Give me all cities in New Jersey with more than 100000 inhabitants without an international airport.,"['Newark', 'Jersey City', 'Paterson']","['Newark', 'Jersey City', 'Paterson']",['Newark'],"['Paterson', 'Jersey City', 'Elizabeth']",[],[],0,0,0,0
91,wikidata,spinach,gpt-4.1-nano-2025-04-14,0,0,1,1,0,0.6667,0.5,0.0,0.0,Give me all cities in New Jersey with more than 100000 inhabitants.,"Which cities in New Jersey have a population exceeding 100,000?",Give me all cities in New Jersey with more than 100000 inhabitants and an international airport.,Give me all cities in New Jersey with more than 100000 inhabitants without an international airport.,"['Newark', 'Jersey City']","['Newark', 'Jersey City', 'Paterson']",['Newark'],['Newark'],[],[],0,0,0,0
91,wikidata,spinach,gpt-4o,1,1,1,1,1,0.0,0.0,0.0,0.0,Give me all cities in New Jersey with more than 100000 inhabitants.,"Which cities in New Jersey have a population exceeding 100,000?",Give me all cities in New Jersey with more than 100000 inhabitants and an international airport.,Give me all cities in New Jersey with more than 100000 inhabitants without an international airport.,[],[],[],[],[],[],1,1,1,1
91,wikidata,spinach,o3,1,1,1,1,1,1.0,1.0,0.0,0.0,Give me all cities in New Jersey with more than 100000 inhabitants.,"Which cities in New Jersey have a population exceeding 100,000?",Give me all cities in New Jersey with more than 100000 inhabitants and an international airport.,Give me all cities in New Jersey with more than 100000 inhabitants without an international airport.,"['Newark', 'Elizabeth', 'Jersey City', 'Paterson']","['Newark', 'Elizabeth', 'Jersey City', 'Paterson']","['Newark', 'Elizabeth']","['Jersey City', 'Paterson']",[],[],0,0,0,0
91,zero-shot,spinach,gpt-4.1-2025-04-14,1,0,1,0,0,1.0,0.8,0.0,0.0,Give me all cities in New Jersey with more than 100000 inhabitants.,"Which cities in New Jersey have a population exceeding 100,000?",Give me all cities in New Jersey with more than 100000 inhabitants and an international airport.,Give me all cities in New Jersey with more than 100000 inhabitants without an international airport.,"['Newark', 'Elizabeth', 'Jersey City', 'Paterson']","['Newark', 'Elizabeth', 'Jersey City', 'Paterson']","['Newark', 'Jersey City']","['Lakewood', 'Elizabeth', 'Jersey City', 'Paterson']",[],[],0,0,0,0
91,zero-shot,spinach,gpt-4.1-mini-2025-04-14,1,1,1,1,0,1.0,1.0,0.0,0.0,Give me all cities in New Jersey with more than 100000 inhabitants.,"Which cities in New Jersey have a population exceeding 100,000?",Give me all cities in New Jersey with more than 100000 inhabitants and an international airport.,Give me all cities in New Jersey with more than 100000 inhabitants without an international airport.,"['Newark', 'Jersey City', 'Paterson']","['Newark', 'Jersey City', 'Paterson']",['Newark'],"['Newark', 'Jersey City', 'Paterson']",[],[],0,0,0,0
91,zero-shot,spinach,gpt-4.1-nano-2025-04-14,0,0,1,1,0,0.6667,0.5,0.0,0.0,Give me all cities in New Jersey with more than 100000 inhabitants.,"Which cities in New Jersey have a population exceeding 100,000?",Give me all cities in New Jersey with more than 100000 inhabitants and an international airport.,Give me all cities in New Jersey with more than 100000 inhabitants without an international airport.,"['Newark', 'Jersey City']","['Newark', 'Jersey City', 'Paterson']",['Newark'],['Newark'],[],[],0,0,0,0
91,zero-shot,spinach,gpt-4o,0,1,1,1,1,0.6,1.0,0.0,0.0,Give me all cities in New Jersey with more than 100000 inhabitants.,"Which cities in New Jersey have a population exceeding 100,000?",Give me all cities in New Jersey with more than 100000 inhabitants and an international airport.,Give me all cities in New Jersey with more than 100000 inhabitants without an international airport.,"['Newark', 'Jersey City', 'Paterson']","['Newark', 'Lakewood', 'Elizabeth', 'Jersey City', 'Paterson']",[],"['Newark', 'Jersey City', 'Paterson']",[],[],0,0,1,0
91,zero-shot,spinach,o3,1,1,1,1,1,1.0,1.0,0.0,0.0,Give me all cities in New Jersey with more than 100000 inhabitants.,"Which cities in New Jersey have a population exceeding 100,000?",Give me all cities in New Jersey with more than 100000 inhabitants and an international airport.,Give me all cities in New Jersey with more than 100000 inhabitants without an international airport.,"['Newark', 'Elizabeth', 'Jersey City', 'Paterson']","['Newark', 'Elizabeth', 'Jersey City', 'Paterson']","['Newark', 'Elizabeth']","['Jersey City', 'Paterson']",[],[],0,0,0,0
92,classification,spinach,gpt-4.1-2025-04-14,0,1,1,1,1,0.75,1.0,1.0,0.75,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,"['Marion Cotillard', 'Simone Signoret', 'Juliette Binoche']","['Juliette Binoche', 'Marion Cotillard', 'Simone Signoret', 'Claudette Colbert']","['Simone Signoret', 'Juliette Binoche']",['Marion Cotillard'],"['Juliette Binoche', 'Marion Cotillard', 'Simone Signoret']","['Juliette Binoche', 'Marion Cotillard', 'Simone Signoret', 'Claudette Colbert']",0,0,0,0
92,classification,spinach,gpt-4.1-mini-2025-04-14,1,1,1,1,1,0.0,0.0,0.0,0.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,[],[],[],[],[],[],1,1,1,1
92,classification,spinach,gpt-4.1-nano-2025-04-14,1,1,1,1,1,0.0,0.0,0.0,0.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,[],[],[],[],[],[],1,1,1,1
92,fixing,spinach,gpt-4.1-2025-04-14,1,1,1,1,1,1.0,1.0,1.0,1.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,"['Marion Cotillard', 'Simone Signoret', 'Juliette Binoche']","['Marion Cotillard', 'Simone Signoret', 'Juliette Binoche']","['Simone Signoret', 'Juliette Binoche']",['Marion Cotillard'],"['Marion Cotillard', 'Simone Signoret', 'Juliette Binoche']","['Marion Cotillard', 'Simone Signoret', 'Juliette Binoche']",0,0,0,0
92,fixing,spinach,gpt-4.1-mini-2025-04-14,0,0,1,0,1,0.0,0.3333,0.0,0.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,"['Simone Signoret for Best Actress in a Leading Role for ""Room at the Top"" in 1960', 'Marion Cotillard for Best Actress in a Leading Role for ""La Vie en Rose"" in 2008', 'Juliette Binoche for Best Supporting Actress for ""The English Patient"" in 1997', 'Jean Dujardin for Best Actor in a Leading Role for ""The Artist"" in 2012']","['Jean Dujardin for Best Actor in a Leading Role for ""The Artist""', 'Simone Signoret for Best Actress in a Leading Role for ""Room at the Top""', 'Michel Serrault for Best Actor in a Supporting Role for ""La Cage aux Folles""', 'Juliette Binoche for Best Supporting Actress for ""The English Patient""', 'Marion Cotillard for Best Actress in a Leading Role for ""La Vie en Rose""']","['Simone Signoret for Best Actress in a Leading Role for ""Room at the Top"" in 1960', 'Juliette Binoche for Best Supporting Actress for ""The English Patient"" in 1997']","['Jean Dujardin for Best Actor in a Leading Role for ""The Artist""', 'Michel Serrault for Best Actor in a Supporting Role for ""La Cage aux Folles""']","['Jean Dujardin for Best Actor in a Leading Role for ""The Artist""', 'Simone Signoret for Best Actress in a Leading Role for ""Room at the Top""', 'Michel Serrault for Best Actor in a Supporting Role for ""La Cage aux Folles""', 'Juliette Binoche for Best Actress in a Supporting Role for ""The English Patient""', 'Marion Cotillard for Best Actress in a Leading Role for ""La Vie en Rose""']","['Jean Dujardin for Best Actor in a Leading Role for ""The Artist""', 'Simone Signoret for Best Actress in a Leading Role for ""Room at the Top""', 'Michel Serrault for Best Actor in a Supporting Role for ""La Cage aux Folles""', 'Juliette Binoche for Best Supporting Actress for ""The English Patient""', 'Marion Cotillard for Best Actress in a Leading Role for ""La Vie en Rose""']",0,0,0,0
92,fixing,spinach,gpt-4.1-nano-2025-04-14,0,1,1,1,0,0.6667,1.0,1.0,0.6667,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,"['Marion Cotillard', 'Jean Dujardin']","['Marion Cotillard', 'Jean Dujardin', 'Juliette Binoche']","['Marion Cotillard', 'Jean Dujardin']",['Marion Cotillard'],"['Marion Cotillard', 'Jean Dujardin']","['Marion Cotillard', 'Jean Dujardin', 'Juliette Binoche']",0,0,0,0
92,fixing,spinach,gpt-4o,1,1,1,1,1,1.0,1.0,1.0,0.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,"['Marion Cotillard', 'Simone Signoret']","['Marion Cotillard', 'Simone Signoret']",['Simone Signoret'],['Marion Cotillard'],"['Marion Cotillard', 'Simone Signoret']",[],0,0,0,0
92,wikidata,spinach,gpt-4.1-2025-04-14,0,0,1,1,1,0.6,0.8,0.0,0.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,"['Simone Signoret', 'Juliette Binoche', 'Jean Dujardin', 'Marion Cotillard', 'Claudette Colbert']","['Simone Signoret', 'Juliette Binoche', 'Claudette Colbert']","['Simone Signoret', 'Juliette Binoche']","['Marion Cotillard', 'Jean Dujardin']",[],[],0,0,0,0
92,wikidata,spinach,gpt-4.1-mini-2025-04-14,1,0,0,1,1,1.0,0.6667,0.0,0.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,"['Audrey Tautou', 'Simone Signoret', 'Juliette Binoche', 'Jean Dujardin', 'Marion Cotillard']","['Audrey Tautou', 'Simone Signoret', 'Juliette Binoche', 'Jean Dujardin', 'Marion Cotillard']","['Simone Signoret', 'Jean Dujardin', 'Jacques Tati']","['Audrey Tautou', 'Marion Cotillard']",[],[],0,0,0,0
92,wikidata,spinach,gpt-4.1-nano-2025-04-14,1,0,0,1,0,1.0,0.6667,0.0,0.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,"['Marion Cotillard', 'Jean Dujardin']","['Marion Cotillard', 'Jean Dujardin']","['Marion Cotillard', 'Jean Dujardin', 'Juliette Binoche']",['Marion Cotillard'],[],[],0,0,0,0
92,wikidata,spinach,gpt-4o,1,1,1,1,1,0.0,0.0,0.0,0.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,[],[],[],[],[],[],1,1,1,1
92,zero-shot,spinach,gpt-4.1-2025-04-14,1,0,1,0,1,1.0,0.6,0.0,0.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,"['Simone Signoret', 'Marion Cotillard', 'Juliette Binoche', 'Claudette Colbert']","['Simone Signoret', 'Marion Cotillard', 'Juliette Binoche', 'Claudette Colbert']","['Simone Signoret', 'Juliette Binoche']","['Marion Cotillard', 'Jean Dujardin']",[],[],0,0,0,0
92,zero-shot,spinach,gpt-4.1-mini-2025-04-14,0,0,1,1,0,0.6667,0.4,0.0,0.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,"['Audrey Tautou', 'Simone Signoret', 'Juliette Binoche', 'Jean Dujardin', 'Marion Cotillard']","['Audrey Tautou', 'Isabelle Huppert', 'Juliette Binoche', 'Jean Dujardin', 'Marion Cotillard']","['Marion Cotillard', 'Jean Dujardin']",['Marion Cotillard'],[],[],0,0,0,0
92,zero-shot,spinach,gpt-4.1-nano-2025-04-14,1,0,1,1,0,1.0,0.5,0.0,0.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,"['Marion Cotillard', 'Jean Dujardin']","['Marion Cotillard', 'Jean Dujardin']",['Marion Cotillard'],['Marion Cotillard'],[],[],0,0,0,0
92,zero-shot,spinach,gpt-4o,1,0,1,1,1,1.0,0.0,0.0,0.0,Which actors born in France have won an Oscar?,Who are the actors that have France as their birthplace and have won an Oscar?,Which actors were born in France before 1970 have won an Oscar?,Which actors were born in France on or after 1970 and have won an Oscar?,"['Marion Cotillard', 'Simone Signoret', 'Jean Dujardin', 'Juliette Binoche']","['Marion Cotillard', 'Simone Signoret', 'Jean Dujardin', 'Juliette Binoche']",[],[],[],[],0,0,1,1
