usparql	Q1	Q2	Q3	Q4	type	Q1Ans	Q2Ans	Q2SAns	Q4Ans	Q3Ans
no_usparql_2509	Which monarchs were married to a German spouse?	Which monarchs were married to someone from Germany?	Which monarchs were married to a German man?	Which monarchs were married to a German who was female or non-binary?		['Queen Victoria of the United Kingdom', 'King George I of Great Britain', 'King George II of Great Britain', 'King George III of the United Kingdom', 'King George IV of the United Kingdom', 'King William IV of the United Kingdom', 'King Edward VII of the United Kingdom', 'King George V of the United Kingdom', 'King George VI of the United Kingdom', 'Queen Elizabeth II of the United Kingdom', 'King Frederick William III of Prussia', 'King William I of the Netherlands', 'King Christian IX of Denmark', 'King Haakon VII of Norway']	['Queen Victoria of the United Kingdom', 'King George I of the United Kingdom', 'King George II of the United Kingdom', 'King George III of the United Kingdom', 'King George IV of the United Kingdom', 'King William IV of the United Kingdom', 'King Edward VII of the United Kingdom', 'King Christian IX of Denmark', 'King Haakon VII of Norway', 'King Alfonso XIII of Spain', 'King Ferdinand I of Romania', 'King Carol I of Romania', 'King Constantine I of Greece', 'King George I of Greece', 'King Frederick IX of Denmark', 'King Gustaf VI Adolf of Sweden']		['George the First', 'George the Second', 'George the Third', 'George the Fourth', 'William the Fourth', 'Edward the Seventh', 'George the Fifth', 'George the Sixth', 'Frederick the Great', 'Christian the Seventh of Denmark', 'Nicholas the First of Russia', 'Ferdinand the First of Austria', 'Leopold the First of Belgium', 'Oscar the First of Sweden', 'Charles the Fifteenth of Sweden', 'Christian the Ninth of Denmark', 'William the Second of the Netherlands', 'William the Third of the Netherlands', 'Friedrich Wilhelm the Third of Prussia', 'Friedrich Wilhelm the Fourth of Prussia', 'Wilhelm the First of Germany', 'Frederick the Third of Germany', 'Wilhelm the Second of Germany']	['Queen Victoria of the United Kingdom', 'Queen Elizabeth II of the United Kingdom', 'Queen Sofia of Spain', 'Queen Silvia of Sweden', 'Queen Margrethe II of Denmark']
no_usparql_2510	Which international organizations were founded in 1950?	What international organizations came into existence in 1950?	Which international organizations were founded in 1950 in the United States?	Which international organizations were founded in 1950 outside the United States?		['World Meteorological Organization', 'European Payments Union', 'European Broadcasting Union']	['World Meteorological Organization', 'European Payments Union', 'European Broadcasting Union']		['World Meteorological Organization', 'European Payments Union', 'European Broadcasting Union']	['World Association of Girl Guides and Girl Scouts', 'Pan American Health Organization']
no_usparql_2512	Give me the Apollo 14 astronauts.	Who were the astronauts on Apollo 14?	Give me the Apollo 14 astronauts who walked on the Moon.	Give me the Apollo 14 astronauts who did not walk on the Moon.		['Alan Shepard', 'Edgar Mitchell', 'Stuart Roosa']	['Alan Shepard', 'Stuart Roosa', 'Edgar Mitchell']		['Stuart Roosa']	['Alan Shepard', 'Edgar Mitchell']
no_usparql_2515	Which spaceflights were launched from Baikonur?	For which spaceflights did the launch occur at Baikonur?	Which spaceflights were launched from Baikonur excluding the 21st century?	Which spaceflights were launched from Baikonur in the 21st century?		['Vostok 1', 'Vostok 2', 'Vostok 3', 'Vostok 4', 'Vostok 5', 'Vostok 6', 'Voskhod 1', 'Voskhod 2', 'Soyuz 1', 'Soyuz 4', 'Soyuz 5', 'Soyuz 11', 'Soyuz 19', 'Soyuz TMA-1', 'Soyuz TMA-2', 'Soyuz TMA-3', 'Soyuz TMA-4', 'Soyuz TMA-5', 'Soyuz TMA-6', 'Soyuz TMA-7', 'Soyuz TMA-8', 'Soyuz TMA-9', 'Soyuz TMA-10', 'Soyuz TMA-11', 'Soyuz TMA-12', 'Soyuz TMA-13', 'Soyuz TMA-14', 'Soyuz TMA-15', 'Soyuz TMA-16', 'Soyuz TMA-17', 'Soyuz TMA-18', 'Soyuz TMA-19', 'Soyuz TMA-20', 'Soyuz TMA-21', 'Soyuz TMA-22', 'Soyuz TMA-03M', 'Soyuz TMA-04M', 'Soyuz TMA-05M', 'Soyuz TMA-06M', 'Soyuz TMA-07M', 'Soyuz TMA-08M', 'Soyuz TMA-09M', 'Soyuz TMA-10M', 'Soyuz TMA-11M', 'Soyuz TMA-12M', 'Soyuz TMA-13M', 'Soyuz TMA-14M', 'Soyuz TMA-15M', 'Soyuz TMA-16M', 'Soyuz TMA-17M', 'Soyuz TMA-18M', 'Soyuz MS-01', 'Soyuz MS-02', 'Soyuz MS-03', 'Soyuz MS-04', 'Soyuz MS-05', 'Soyuz MS-06', 'Soyuz MS-07', 'Soyuz MS-08', 'Soyuz MS-09', 'Soyuz MS-10', 'Soyuz MS-11', 'Soyuz MS-12', 'Soyuz MS-13', 'Soyuz MS-14', 'Soyuz MS-15', 'Soyuz MS-16', 'Soyuz MS-17', 'Soyuz MS-18', 'Soyuz MS-19', 'Soyuz MS-20', 'Soyuz MS-21', 'Soyuz MS-22', 'Soyuz MS-23', 'Soyuz MS-24', 'Soyuz MS-25', 'Progress 1', 'Progress 2', 'Progress 3', 'Progress 4', 'Progress 5', 'Progress 6', 'Progress 7', 'Progress 8', 'Progress 9', 'Progress 10', 'Progress M-01M', 'Progress M-02M', 'Progress M-03M', 'Progress M-04M', 'Progress M-05M', 'Progress M-06M', 'Progress M-07M', 'Progress M-08M', 'Progress M-09M', 'Progress M-10M', 'Progress M-11M', 'Progress M-12M', 'Progress M-13M', 'Progress M-14M', 'Progress M-15M', 'Progress M-16M', 'Progress M-17M', 'Progress M-18M', 'Progress M-19M', 'Progress M-20M', 'Progress M-21M', 'Progress M-22M', 'Progress M-23M', 'Progress M-24M', 'Progress M-25M', 'Progress MS-01', 'Progress MS-02', 'Progress MS-03', 'Progress MS-04', 'Progress MS-05', 'Progress MS-06', 'Progress MS-07', 'Progress MS-08', 'Progress MS-09', 'Progress MS-10', 'Progress MS-11', 'Progress MS-12', 'Progress MS-13', 'Progress MS-14', 'Progress MS-15', 'Progress MS-16', 'Progress MS-17', 'Progress MS-18', 'Progress MS-19', 'Progress MS-20', 'Progress MS-21', 'Progress MS-22', 'Progress MS-23', 'Progress MS-24', 'Progress MS-25', 'Luna 1', 'Luna 2', 'Luna 3', 'Luna 4', 'Luna 9', 'Luna 10', 'Mars 1', 'Mars 2', 'Mars 3', 'Mars 4', 'Mars 5', 'Mars 6', 'Mars 7', 'Venera 1', 'Venera 2', 'Venera 3', 'Venera 4', 'Venera 5', 'Venera 6', 'Venera 7', 'Venera 8', 'Venera 9', 'Venera 10', 'Venera 11', 'Venera 12', 'Venera 13', 'Venera 14', 'Venera 15', 'Venera 16', 'Mir', 'Salyut 1', 'Salyut 2', 'Salyut 3', 'Salyut 4', 'Salyut 5', 'Salyut 6', 'Salyut 7']	['Vostok 1', 'Vostok 2', 'Vostok 3', 'Vostok 4', 'Vostok 5', 'Vostok 6', 'Voskhod 1', 'Voskhod 2', 'Soyuz 1', 'Soyuz 3', 'Soyuz 4', 'Soyuz 5', 'Soyuz 6', 'Soyuz 7', 'Soyuz 8', 'Soyuz 9', 'Soyuz 10', 'Soyuz 11', 'Soyuz 12', 'Soyuz 13', 'Soyuz 14', 'Soyuz 15', 'Soyuz 16', 'Soyuz 17', 'Soyuz 18a', 'Soyuz 18', 'Soyuz 19', 'Soyuz 21', 'Soyuz 22', 'Soyuz 23', 'Soyuz 24', 'Soyuz 25', 'Soyuz 26', 'Soyuz 27', 'Soyuz 28', 'Soyuz 29', 'Soyuz 30', 'Soyuz 31', 'Soyuz 32', 'Soyuz 33', 'Soyuz 34', 'Soyuz 35', 'Soyuz 36', 'Soyuz 37', 'Soyuz 38', 'Soyuz 39', 'Soyuz 40', 'Soyuz 41', 'Soyuz 42', 'Soyuz 43', 'Soyuz 44', 'Soyuz 45', 'Soyuz 46', 'Soyuz 47', 'Soyuz 48', 'Soyuz 49', 'Soyuz 50', 'Soyuz 51', 'Soyuz 52', 'Soyuz 53', 'Soyuz 54', 'Soyuz 55', 'Soyuz 56', 'Soyuz 57', 'Soyuz 58', 'Soyuz 59', 'Soyuz 60', 'Soyuz 61', 'Soyuz 62', 'Soyuz 63', 'Soyuz 64', 'Soyuz 65', 'Soyuz 66', 'Soyuz 67', 'Soyuz 68', 'Soyuz 69', 'Soyuz 70', 'Soyuz 71', 'Soyuz 72', 'Soyuz 73', 'Soyuz 74', 'Soyuz 75', 'Soyuz 76', 'Soyuz 77', 'Soyuz 78', 'Soyuz 79', 'Soyuz 80', 'Soyuz 81', 'Soyuz 82', 'Soyuz 83', 'Soyuz 84', 'Soyuz 85', 'Soyuz 86', 'Soyuz 87', 'Soyuz 88', 'Soyuz 89', 'Soyuz 90', 'Soyuz 91', 'Soyuz 92', 'Soyuz 93', 'Soyuz 94', 'Soyuz 95', 'Soyuz 96', 'Soyuz 97', 'Soyuz 98', 'Soyuz 99', 'Soyuz 100', 'Soyuz 101', 'Soyuz 102', 'Soyuz 103', 'Soyuz 104', 'Soyuz 105', 'Soyuz 106', 'Soyuz 107', 'Soyuz 108', 'Soyuz 109', 'Soyuz 110', 'Soyuz 111', 'Soyuz 112', 'Soyuz 113', 'Soyuz 114', 'Soyuz 115', 'Soyuz 116', 'Soyuz 117', 'Soyuz 118', 'Soyuz 119', 'Soyuz 120', 'Soyuz 121', 'Soyuz 122', 'Soyuz 123', 'Soyuz 124', 'Soyuz 125', 'Soyuz 126', 'Soyuz 127', 'Soyuz 128', 'Soyuz 129', 'Soyuz 130', 'Soyuz 131', 'Soyuz 132', 'Soyuz 133', 'Soyuz 134', 'Soyuz 135', 'Soyuz 136', 'Soyuz 137', 'Soyuz 138', 'Soyuz 139', 'Soyuz 140', 'Soyuz 141', 'Soyuz 142', 'Soyuz 143', 'Soyuz 144', 'Soyuz 145', 'Soyuz 146', 'Soyuz 147', 'Soyuz 148', 'Soyuz 149', 'Soyuz 150', 'Soyuz 151', 'Soyuz 152', 'Soyuz 153', 'Soyuz 154', 'Soyuz 155', 'Soyuz 156', 'Soyuz 157', 'Soyuz 158', 'Soyuz 159', 'Soyuz 160', 'Soyuz 161', 'Soyuz 162', 'Soyuz 163', 'Soyuz 164', 'Soyuz 165', 'Soyuz 166', 'Soyuz 167', 'Soyuz 168', 'Soyuz 169', 'Soyuz 170', 'Soyuz 171', 'Soyuz 172', 'Soyuz 173', 'Soyuz 174', 'Soyuz 175', 'Soyuz 176', 'Soyuz 177', 'Soyuz 178', 'Soyuz 179', 'Soyuz 180', 'Soyuz 181', 'Soyuz 182', 'Soyuz 183', 'Soyuz 184', 'Soyuz 185', 'Soyuz 186', 'Soyuz 187', 'Soyuz 188', 'Soyuz 189', 'Soyuz 190', 'Soyuz 191', 'Soyuz 192', 'Soyuz 193', 'Soyuz 194', 'Soyuz 195', 'Soyuz 196', 'Soyuz 197', 'Soyuz 198', 'Soyuz 199', 'Soyuz 200', 'Soyuz 201', 'Soyuz 202', 'Soyuz 203', 'Soyuz 204', 'Soyuz 205', 'Soyuz 206', 'Soyuz 207', 'Soyuz 208', 'Soyuz 209', 'Soyuz 210', 'Soyuz 211', 'Soyuz 212', 'Soyuz 213', 'Soyuz 214', 'Soyuz 215', 'Soyuz 216', 'Soyuz 217', 'Soyuz 218', 'Soyuz 219', 'Soyuz 220', 'Soyuz 221', 'Soyuz 222', 'Soyuz 223', 'Soyuz 224', 'Soyuz 225', 'Soyuz 226', 'Soyuz 227', 'Soyuz 228', 'Soyuz 229', 'Soyuz 230', 'Soyuz 231', 'Soyuz 232', 'Soyuz 233', 'Soyuz 234', 'Soyuz 235', 'Soyuz 236', 'Soyuz 237', 'Soyuz 238', 'Soyuz 239', 'Soyuz 240', 'Soyuz 241', 'Soyuz 242', 'Soyuz 243', 'Soyuz 244', 'Soyuz 245', 'Soyuz 246', 'Soyuz 247', 'Soyuz 248', 'Soyuz 249', 'Soyuz 250', 'Soyuz 251', 'Soyuz 252', 'Soyuz 253', 'Soyuz 254', 'Soyuz 255', 'Soyuz 256', 'Soyuz 257', 'Soyuz 258', 'Soyuz 259', 'Soyuz 260', 'Soyuz 261', 'Soyuz 262', 'Soyuz 263', 'Soyuz 264', 'Soyuz 265', 'Soyuz 266', 'Soyuz 267', 'Soyuz 268', 'Soyuz 269', 'Soyuz 270', 'Soyuz 271', 'Soyuz 272', 'Soyuz 273', 'Soyuz 274', 'Soyuz 275', 'Soyuz 276', 'Soyuz 277', 'Soyuz 278', 'Soyuz 279', 'Soyuz 280', 'Soyuz 281', 'Soyuz 282', 'Soyuz 283', 'Soyuz 284', 'Soyuz 285', 'Soyuz 286', 'Soyuz 287', 'Soyuz 288', 'Soyuz 289', 'Soyuz 290', 'Soyuz 291', 'Soyuz 292', 'Soyuz 293', 'Soyuz 294', 'Soyuz 295', 'Soyuz 296', 'Soyuz 297', 'Soyuz 298', 'Soyuz 299', 'Soyuz 300']		['Soyuz TMA-1', 'Soyuz TMA-2', 'Soyuz TMA-3', 'Soyuz TMA-4', 'Soyuz TMA-5', 'Soyuz TMA-6', 'Soyuz TMA-7', 'Soyuz TMA-8', 'Soyuz TMA-9', 'Soyuz TMA-10', 'Soyuz TMA-11', 'Soyuz TMA-12', 'Soyuz TMA-13', 'Soyuz TMA-14', 'Soyuz TMA-15', 'Soyuz TMA-16', 'Soyuz TMA-17', 'Soyuz TMA-18', 'Soyuz TMA-19', 'Soyuz TMA-20', 'Soyuz TMA-21', 'Soyuz TMA-22', 'Soyuz TMA-03M', 'Soyuz TMA-04M', 'Soyuz TMA-05M', 'Soyuz TMA-06M', 'Soyuz TMA-07M', 'Soyuz TMA-08M', 'Soyuz TMA-09M', 'Soyuz TMA-10M', 'Soyuz TMA-11M', 'Soyuz TMA-12M', 'Soyuz TMA-13M', 'Soyuz TMA-14M', 'Soyuz TMA-15M', 'Soyuz TMA-16M', 'Soyuz TMA-17M', 'Soyuz TMA-18M', 'Soyuz MS-01', 'Soyuz MS-02', 'Soyuz MS-03', 'Soyuz MS-04', 'Soyuz MS-05', 'Soyuz MS-06', 'Soyuz MS-07', 'Soyuz MS-08', 'Soyuz MS-09', 'Soyuz MS-10', 'Soyuz MS-11', 'Soyuz MS-12', 'Soyuz MS-13', 'Soyuz MS-14', 'Soyuz MS-15', 'Soyuz MS-16', 'Soyuz MS-17', 'Soyuz MS-18', 'Soyuz MS-19', 'Soyuz MS-20', 'Soyuz MS-21', 'Soyuz MS-22', 'Soyuz MS-23', 'Soyuz MS-24', 'Progress M1-1', 'Progress M1-2', 'Progress M1-3', 'Progress M1-4', 'Progress M1-5', 'Progress M-45', 'Progress M-46', 'Progress M-47', 'Progress M-48', 'Progress M-49', 'Progress M-50', 'Progress M-51', 'Progress M-52', 'Progress M-53', 'Progress M-54', 'Progress M-55', 'Progress M-56', 'Progress M-57', 'Progress M-58', 'Progress M-59', 'Progress M-60', 'Progress M-61', 'Progress M-62', 'Progress M-63', 'Progress M-64', 'Progress M-65', 'Progress M-66', 'Progress M-67', 'Progress M-68', 'Progress M-69', 'Progress M-70', 'Progress M-71', 'Progress M-72', 'Progress M-73', 'Progress M-74', 'Progress M-75', 'Progress M-76', 'Progress M-77', 'Progress M-78', 'Progress M-79', 'Progress MS-01', 'Progress MS-02', 'Progress MS-03', 'Progress MS-04', 'Progress MS-05', 'Progress MS-06', 'Progress MS-07', 'Progress MS-08', 'Progress MS-09', 'Progress MS-10', 'Progress MS-11', 'Progress MS-12', 'Progress MS-13', 'Progress MS-14', 'Progress MS-15', 'Progress MS-16', 'Progress MS-17', 'Progress MS-18', 'Progress MS-19', 'Progress MS-20', 'Progress MS-21', 'Progress MS-22', 'Progress MS-23', 'Progress MS-24', 'Progress MS-25', 'Progress MS-26', 'Progress MS-27', 'Progress MS-28', 'Proton-M launches', 'Soyuz-FG launches', 'Soyuz-2 launches', 'Other crewed and uncrewed missions to the International Space Station and other destinations']	['Vostok 1', 'Vostok 2', 'Vostok 3', 'Vostok 4', 'Vostok 5', 'Vostok 6', 'Voskhod 1', 'Voskhod 2', 'Soyuz 1', 'Soyuz 3', 'Soyuz 4', 'Soyuz 5', 'Soyuz 6', 'Soyuz 7', 'Soyuz 8', 'Soyuz 9', 'Soyuz 10', 'Soyuz 11', 'Soyuz 12', 'Soyuz 13', 'Soyuz 14', 'Soyuz 15', 'Soyuz 16', 'Soyuz 17', 'Soyuz 18a', 'Soyuz 18', 'Soyuz 19', 'Soyuz 21', 'Soyuz 22', 'Soyuz 23', 'Soyuz 24', 'Soyuz 25', 'Soyuz 26', 'Soyuz 27', 'Soyuz 28', 'Soyuz 29', 'Soyuz 30', 'Soyuz 31', 'Soyuz 32', 'Soyuz 33', 'Soyuz 34', 'Soyuz 35', 'Soyuz 36', 'Soyuz 37', 'Soyuz 38', 'Soyuz 39', 'Soyuz 40', 'Soyuz T-2', 'Soyuz T-3', 'Soyuz T-4', 'Soyuz T-5', 'Soyuz T-6', 'Soyuz T-7', 'Soyuz T-8', 'Soyuz T-9', 'Soyuz T-10', 'Soyuz T-10a', 'Soyuz T-11', 'Soyuz T-12', 'Soyuz T-13', 'Soyuz T-14', 'Soyuz T-15', 'Soyuz TM-1', 'Soyuz TM-2', 'Soyuz TM-3', 'Soyuz TM-4', 'Soyuz TM-5', 'Soyuz TM-6', 'Soyuz TM-7', 'Soyuz TM-8', 'Soyuz TM-9', 'Soyuz TM-10', 'Soyuz TM-11', 'Soyuz TM-12', 'Soyuz TM-13', 'Soyuz TM-14', 'Soyuz TM-15', 'Soyuz TM-16', 'Soyuz TM-17', 'Soyuz TM-18', 'Soyuz TM-19', 'Soyuz TM-20', 'Soyuz TM-21', 'Soyuz TM-22', 'Soyuz TM-23', 'Soyuz TM-24', 'Soyuz TM-25', 'Soyuz TM-26', 'Soyuz TM-27', 'Soyuz TM-28', 'Soyuz TM-29', 'Soyuz TM-30']
no_usparql_2517	Which U.S. states are in the same timezone as Utah?	Which U.S. states share the same timezone as Utah?	Which U.S. states are in the same timezone as Utah and share a border with Utah?	Which U.S. states are in the same timezone as Utah but do not share a border with Utah?		['Colorado', 'Idaho', 'Montana', 'New Mexico', 'Wyoming']	['Colorado', 'Idaho', 'Montana', 'New Mexico', 'Wyoming']		['Montana', 'New Mexico', 'North Dakota', 'South Dakota', 'Nebraska', 'Kansas', 'Oklahoma', 'Texas']	['Colorado', 'Wyoming', 'Idaho']
no_usparql_2524	Which states border Illinois?	What states share a border with Illinois?	Which states in the Great Lakes region border Illinois?	Which states not in the Great Lakes region border Illinois?		['Iowa', 'Missouri', 'Kentucky', 'Indiana', 'Wisconsin']	['Iowa', 'Missouri', 'Kentucky', 'Indiana', 'Wisconsin']		['Iowa', 'Missouri', 'Kentucky']	['Indiana', 'Wisconsin']
no_usparql_2528	Give all Olympic swimmers that were born in Moscow.	List all Olympic swimmers whose place of birth is Moscow.	Give all swimmers that were born in Moscow and have won at least one medal in Olympic.	Give all swimmers that were born in Moscow and attened Olympic but have never won a medal.		['Alexander Popov', 'Evgeny Sadovyi', 'Yana Klochkova', 'Daniil Pakhomov', 'Vladimir Salnikov', 'Anastasia Fesikova', 'Arkady Vyatchanin', 'Sergey Fesikov', 'Irina Bespalova', 'Evgeny Korotyshkin']	['Alexander Popov', 'Evgeny Korotyshkin', 'Arkady Vyatchanin', 'Yuliya Efimova', 'Anastasia Fesikova', 'Sergey Fesikov', 'Vladimir Salnikov', 'Daria Ustinova', 'Daniil Pakhomov', 'Andrey Grechin']			['Vladimir Salnikov', 'Alexander Popov', 'Yevgeny Sadovy', 'Daniil Pakhomov', 'Yuliya Efimova']
no_usparql_2531	Which US presidents were born in 1945?	Who are the US presidents born in the year 1945?	Which US presidents were born in 1945 and were elected before the year 2000?	Which US presidents were born in 1945 and were elected president or after the year 2000?		['William Jefferson Clinton', 'George Walker Bush']	['William Jefferson Clinton', 'George Walker Bush']		['William Jefferson Clinton', 'George Walker Bush', 'Donald John Trump']	['William Jefferson Clinton']
no_usparql_2534	Show a list of soccer clubs that play in the Bundesliga.	Provide a list of soccer teams that compete in the Bundesliga.	Show a list of soccer clubs that play in the Bundesliga and have won it in the past.	Show a list of soccer clubs that play in the Bundesliga and have never won it.		['Bayer 04 Leverkusen', 'Borussia Dortmund', 'Bayern Munich', 'VfB Stuttgart', 'RB Leipzig', 'Eintracht Frankfurt', 'TSG 1899 Hoffenheim', 'SV Werder Bremen', 'Sport-Club Freiburg', 'FC Augsburg', 'VfL Wolfsburg', '1. FC Heidenheim', 'Borussia Mönchengladbach', 'VfL Bochum', '1. FC Union Berlin', 'FSV Mainz 05', '1. FC Köln', 'SV Darmstadt 98']	['Bayer Leverkusen', 'Bayern Munich', 'Borussia Dortmund', 'Borussia Monchengladbach', 'Eintracht Frankfurt', 'FC Augsburg', 'FC Heidenheim', 'FC Koln', 'Freiburg', 'Mainz', 'RB Leipzig', 'SV Darmstadt', 'TSG Hoffenheim', 'Union Berlin', 'VfB Stuttgart', 'VfL Bochum', 'VfL Wolfsburg', 'Werder Bremen']		['Union Berlin', 'VfL Bochum', 'FC Heidenheim', 'SV Darmstadt 98', 'SC Freiburg', 'FC Augsburg', 'TSG Hoffenheim']	['Bayern Munich', 'Borussia Dortmund', 'Werder Bremen', 'Hamburger SV', 'VfB Stuttgart', 'Borussia Monchengladbach', '1. FC Kaiserslautern', '1. FC Koln', 'VfL Wolfsburg']
no_usparql_2543	Which rivers flow into lakes located in Germany?	Which rivers flow into German lakes?	Which rivers flow into natural lakes located in Germany?	Which rivers flow into artificial lakes located in Germany?		['Elbe River', 'Havel River', 'Spree River', 'Isar River', 'Lech River', 'Alz River', 'Inn River', 'Weser River', 'Ems River', 'Oder River', 'Saale River', 'Main River']	['Aare River', 'Alz River', 'Ammer River', 'Argen River', 'Bregenzer Ach River', 'Emscher River', 'Fischbach River', 'Iller River', 'Isar River', 'Lech River', 'Loisach River', 'Mainau River', 'Mindel River', 'Obere Argen River', 'Ostrach River', 'Rhein River', 'Rotach River', 'Schussen River', 'Seefelder Aach River', 'Steinach River', 'Wertach River']		['Ruhr River', 'Eder River', 'Rappbode River', 'Sorppe River', 'Bigge River', 'Wupper River', 'Möhne River', 'Saale River', 'Elbe River', 'Leine River']	['Isar River', 'Lech River', 'Alz River', 'Steinach River', 'Iller River', 'Loisach River', 'Ammer River', 'Wörnitz River', 'Schussen River', 'Argen River', 'Bregenzer Ach River', 'Rottach River', 'Seeache River']
no_usparql_2545	Give me all inhabited islands that belong to Japan.	List all the inhabited islands that are part of Japan.	Give me all inhabited islands with more than 100000 population that belong to Japan.	Give me all inhabited islands with no more than 1000000 population that belong to Japan.		['Honshu', 'Hokkaido', 'Kyushu', 'Shikoku', 'Okinawa', 'Amami Oshima', 'Tokunoshima', 'Kikaijima', 'Okinoerabujima', 'Yoronjima', 'Tanegashima', 'Yakushima', 'Tsushima', 'Iki', 'Sado', 'Awaji', 'Oshima', 'Miyakejima', 'Hachijojima', 'Chichijima', 'Hahajima', 'Miyakojima', 'Ishigaki', 'Iriomote', 'Kumejima', 'Taketomi', 'Kohama', 'Hatoma', 'Yonaguni', 'Minamidaito', 'Kitadaito']	['Honshu', 'Hokkaido', 'Kyushu', 'Shikoku', 'Okinawa', 'Amami Oshima', 'Tokunoshima', 'Okinoerabujima', 'Yoronjima', 'Kikaijima', 'Tanegashima', 'Yakushima', 'Tsushima', 'Iki', 'Sado', 'Awaji', 'Oki Islands', 'Goto Islands', 'Amakusa Islands', 'Izu Oshima', 'Niijima', 'Shikinejima', 'Kozushima', 'Miyakejima', 'Mikurajima', 'Hachijojima', 'Aogashima', 'Chichijima', 'Hahajima', 'Minamidaitojima', 'Kitadaitojima', 'Miyakojima', 'Ishigaki', 'Iriomote', 'Kumejima', 'Tarama', 'Yonaguni', 'Aguni', 'Tokashiki', 'Zamami', 'Iheya', 'Izena']		['Honshu Island', 'Hokkaido Island', 'Kyushu Island', 'Shikoku Island', 'Okinawa Island', 'Amami Oshima Island', 'Ishigaki Island', 'Miyako Island', 'Tsushima Island', 'Sado Island', 'Yakushima Island', 'Awaji Island', 'Iki Island', 'Oki Islands', 'Tokunoshima Island', 'Kume Island', 'Chichijima Island', 'Hachijojima Island', 'Miyakejima Island', 'Tanegashima Island']	['Honshu', 'Hokkaido', 'Kyushu', 'Shikoku', 'Okinawa Island']
no_usparql_2550	Give me all soccer clubs in the Premier League.	List every soccer club that plays in the Premier League.	Give me all soccer clubs in the Premier League with their stadium in London.	Give me all soccer clubs in the Premier League with their stadium outside London.		['Arsenal Football Club', 'Aston Villa Football Club', 'AFC Bournemouth', 'Brentford Football Club', 'Brighton and Hove Albion Football Club', 'Burnley Football Club', 'Chelsea Football Club', 'Crystal Palace Football Club', 'Everton Football Club', 'Fulham Football Club', 'Liverpool Football Club', 'Luton Town Football Club', 'Manchester City Football Club', 'Manchester United Football Club', 'Newcastle United Football Club', 'Nottingham Forest Football Club', 'Sheffield United Football Club', 'Tottenham Hotspur Football Club', 'West Ham United Football Club', 'Wolverhampton Wanderers Football Club']	['Arsenal Football Club', 'Aston Villa Football Club', 'AFC Bournemouth', 'Brentford Football Club', 'Brighton and Hove Albion Football Club', 'Burnley Football Club', 'Chelsea Football Club', 'Crystal Palace Football Club', 'Everton Football Club', 'Fulham Football Club', 'Liverpool Football Club', 'Luton Town Football Club', 'Manchester City Football Club', 'Manchester United Football Club', 'Newcastle United Football Club', 'Nottingham Forest Football Club', 'Sheffield United Football Club', 'Tottenham Hotspur Football Club', 'West Ham United Football Club', 'Wolverhampton Wanderers Football Club']		['Manchester United', 'Manchester City', 'Liverpool', 'Everton', 'Newcastle United', 'Aston Villa', 'Wolverhampton Wanderers', 'Nottingham Forest', 'Sheffield United', 'Burnley', 'Luton Town', 'Brighton and Hove Albion', 'AFC Bournemouth', 'Brentford', 'Crystal Palace']	['Arsenal Football Club', 'Chelsea Football Club', 'Tottenham Hotspur Football Club', 'West Ham United Football Club', 'Crystal Palace Football Club', 'Brentford Football Club', 'Fulham Football Club']
no_usparql_2556	Which movies star both Liz Taylor and Richard Burton?	In which films do both Liz Taylor and Richard Burton appear?	Which movies star both Liz Taylor and Richard Burton and were released before 1970?	Which movies star both Liz Taylor and Richard Burton and were released on or after 1970?		"['Cleopatra', 'The Taming of the Shrew', ""Who's Afraid of Virginia Woolf?"", 'The V.I.P.s', 'The Sandpiper', 'Doctor Faustus', 'Boom!', 'Under Milk Wood']"	"['Cleopatra', 'The Taming of the Shrew', ""Who's Afraid of Virginia Woolf?"", 'The V.I.P.s', 'The Sandpiper', 'Doctor Faustus', 'Boom!', 'Under Milk Wood']"		['Hammersmith Is Out', 'Divorce His, Divorce Hers']	"['Cleopatra', 'The V.I.P.s', 'The Sandpiper', ""Who's Afraid of Virginia Woolf?"", 'The Comedians']"
