Q_ID,dataset,llm,R(1-2),R(1-3),R(1-4),R(3-4),R(1-34)
104,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
105,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
106,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
107,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
108,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
109,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
110,qawiki,gpt-5,ContainedBy,Contains,Contains,Disjoint,Equivalence
111,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
112,qawiki,gpt-5,ContainedBy,Contains,Contains,Disjoint,Equivalence
113,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
114,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
115,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
116,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
117,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
118,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
119,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
120,qawiki,gpt-5,Contains,Contains,Contains,Disjoint,Equivalence
121,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
122,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
123,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
124,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
125,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
126,qawiki,gpt-5,ContainedBy,Contains,Contains,Disjoint,Equivalence
127,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
128,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
129,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
130,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
131,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
132,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
133,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
134,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
135,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
136,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
137,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
138,qawiki,gpt-5,Unknown,Contains,Contains,Disjoint,Equivalence
139,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Contains
140,qawiki,gpt-5,Equivalence,Contains,Disjoint,Disjoint,Disjoint
141,qawiki,gpt-5,Contains,Contains,Contains,Disjoint,Equivalence
142,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
143,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
144,qawiki,gpt-5,Equivalence,Unknown,Disjoint,Disjoint,Disjoint
145,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
146,qawiki,gpt-5,Equivalence,Contains,Contains,Overlap,ContainedBy
147,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
148,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
149,qawiki,gpt-5,Equivalence,Contains,Contains,Disjoint,Equivalence
0,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
1,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
2,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Unknown,Equivalence
3,qawiki,gpt-5-mini,Contains,Contains,Contains,Disjoint,Equivalence
4,qawiki,gpt-5-mini,ContainedBy,Contains,Contains,Disjoint,Equivalence
5,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
6,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Unknown,ContainedBy
7,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
8,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
9,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
10,qawiki,gpt-5-mini,Unknown,Equivalence,Disjoint,Disjoint,ContainedBy
11,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
12,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
13,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
14,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
15,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
16,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
17,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
18,qawiki,gpt-5-mini,ContainedBy,Contains,Contains,Disjoint,Equivalence
19,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
20,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
21,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
22,qawiki,gpt-5-mini,Equivalence,Contains,Equivalence,Disjoint,Equivalence
23,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
24,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
25,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
26,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
27,qawiki,gpt-5-mini,Contains,Contains,Contains,Disjoint,Equivalence
28,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
29,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
30,qawiki,gpt-5-mini,ContainedBy,Contains,Contains,Disjoint,Equivalence
31,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Disjoint
32,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
33,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
34,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
35,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
36,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
37,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
38,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
39,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
40,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
41,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
42,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
43,qawiki,gpt-5-mini,Contains,Contains,Contains,Disjoint,Equivalence
44,qawiki,gpt-5-mini,Overlap,Contains,Contains,Disjoint,Equivalence
45,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
46,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
47,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
48,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
49,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
50,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
51,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
52,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
53,qawiki,gpt-5-mini,Contains,Contains,Contains,Unknown,Equivalence
54,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
55,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
56,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
57,qawiki,gpt-5-mini,Contains,Contains,Contains,Disjoint,Equivalence
58,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
59,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
60,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
61,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
62,qawiki,gpt-5-mini,Unknown,Contains,Contains,Disjoint,Equivalence
63,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
64,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
65,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
66,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
67,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
68,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
69,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Unknown,ContainedBy
70,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
71,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
72,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
73,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
74,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
75,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
76,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
77,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
78,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
79,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
80,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
81,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
82,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
83,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
84,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
85,qawiki,gpt-5-mini,ContainedBy,Contains,Contains,Disjoint,Equivalence
86,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
87,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
88,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
89,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
90,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
91,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
92,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
93,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
94,qawiki,gpt-5-mini,Unknown,Contains,Contains,Disjoint,Equivalence
95,qawiki,gpt-5-mini,ContainedBy,Contains,Contains,Disjoint,Equivalence
96,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
97,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
98,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Unknown,Equivalence
99,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
100,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
101,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
102,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
103,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
104,qawiki,gpt-5-mini,ContainedBy,Contains,Contains,Disjoint,Equivalence
105,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
106,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
107,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
108,qawiki,gpt-5-mini,ContainedBy,Contains,Contains,Disjoint,Equivalence
109,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
110,qawiki,gpt-5-mini,Unknown,Contains,Contains,Disjoint,Equivalence
111,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
112,qawiki,gpt-5-mini,ContainedBy,Contains,Contains,Disjoint,Equivalence
113,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
114,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
115,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
116,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
117,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
118,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
119,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
120,qawiki,gpt-5-mini,Contains,Contains,Contains,Disjoint,Equivalence
121,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
122,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
123,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
124,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
125,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
126,qawiki,gpt-5-mini,ContainedBy,Contains,Contains,Disjoint,Equivalence
127,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
128,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
129,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
130,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
131,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
132,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
133,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
134,qawiki,gpt-5-mini,ContainedBy,Contains,Contains,Disjoint,Equivalence
135,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
136,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
137,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
138,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
139,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
140,qawiki,gpt-5-mini,Equivalence,Contains,Disjoint,Disjoint,Disjoint
141,qawiki,gpt-5-mini,Contains,Contains,Contains,Unknown,Equivalence
142,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
143,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
144,qawiki,gpt-5-mini,Equivalence,Unknown,Disjoint,Disjoint,Disjoint
145,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
146,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Unknown,Equivalence
147,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
148,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
149,qawiki,gpt-5-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
0,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Contains,Equivalence
1,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
2,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Unknown,ContainedBy
3,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
4,qawiki,gpt-5-nano,ContainedBy,Contains,Contains,Disjoint,Equivalence
5,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
6,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Unknown,ContainedBy
7,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
8,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
9,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
10,qawiki,gpt-5-nano,Equivalence,Equivalence,Disjoint,Disjoint,ContainedBy
11,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
12,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
13,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
14,qawiki,gpt-5-nano,Equivalence,Unknown,Unknown,Unknown,Equivalence
15,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
16,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
17,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
18,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
19,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
20,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
21,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
22,qawiki,gpt-5-nano,Equivalence,Contains,Equivalence,Contains,Equivalence
23,qawiki,gpt-5-nano,Equivalence,Contains,Equivalence,Disjoint,Equivalence
24,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
25,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
26,qawiki,gpt-5-nano,Equivalence,Contains,Overlap,Disjoint,Equivalence
27,qawiki,gpt-5-nano,Disjoint,Contains,Contains,Disjoint,Equivalence
28,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
29,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
30,qawiki,gpt-5-nano,ContainedBy,Contains,Contains,Unknown,Equivalence
31,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Contains,Disjoint
32,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
33,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
34,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
35,qawiki,gpt-5-nano,Equivalence,Contains,Contains,ContainedBy,Equivalence
36,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
37,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Contains,Equivalence
38,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Disjoint
39,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
40,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
41,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
42,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
43,qawiki,gpt-5-nano,Contains,Contains,Contains,Disjoint,Equivalence
44,qawiki,gpt-5-nano,Overlap,Contains,Contains,Disjoint,Equivalence
45,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
47,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
48,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
49,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
50,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
51,qawiki,gpt-5-nano,Overlap,Contains,Contains,Disjoint,Equivalence
52,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
53,qawiki,gpt-5-nano,Equivalence,Contains,Contains,ContainedBy,Equivalence
55,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
56,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
57,qawiki,gpt-5-nano,Unknown,Contains,Contains,Contains,Equivalence
58,qawiki,gpt-5-nano,Contains,Contains,"Equivalence
Contains
Contains",Disjoint,Equivalence
59,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Unknown,Equivalence
60,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
61,qawiki,gpt-5-nano,ContainedBy,Contains,Contains,Disjoint,Equivalence
62,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
63,qawiki,gpt-5-nano,Equivalence,Overlap,Contains,Disjoint,Contains
64,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
65,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
66,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
67,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
68,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
69,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Unknown,Equivalence
70,qawiki,gpt-5-nano,ContainedBy,Contains,Contains,Disjoint,Equivalence
71,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
72,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
73,qawiki,gpt-5-nano,Equivalence,Contains,Contains,ContainedBy,Equivalence
74,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
75,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
76,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
77,qawiki,gpt-5-nano,Equivalence,Equivalence,Contains,Disjoint,Equivalence
78,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
79,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
80,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
81,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
82,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
83,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
84,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
85,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
86,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
87,qawiki,gpt-5-nano,ContainedBy,Contains,Contains,Disjoint,Equivalence
88,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
89,qawiki,gpt-5-nano,Contains,Contains,Contains,Disjoint,Equivalence
90,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
91,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
92,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
93,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
94,qawiki,gpt-5-nano,Equivalence,Equivalence,Contains,Contains,Equivalence
95,qawiki,gpt-5-nano,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
96,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
97,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
98,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
99,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
100,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
101,qawiki,gpt-5-nano,Equivalence,Unknown,Contains,Disjoint,Equivalence
102,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
103,qawiki,gpt-5-nano,Equivalence,Unknown,Contains,Disjoint,Equivalence
104,qawiki,gpt-5-nano,ContainedBy,Contains,Contains,Disjoint,Equivalence
105,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
106,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
107,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
108,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
109,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Contains
110,qawiki,gpt-5-nano,ContainedBy,Contains,Contains,Disjoint,Equivalence
111,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
112,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
113,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
114,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Overlap
115,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
116,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Contains,Equivalence
117,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
118,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
119,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
120,qawiki,gpt-5-nano,Contains,Contains,"Contains
Contains
Contains",Disjoint,Equivalence
121,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
122,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Contains,Equivalence
123,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
124,qawiki,gpt-5-nano,Equivalence,Equivalence,Contains,Contains,Unknown
125,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
126,qawiki,gpt-5-nano,Unknown,Contains,Contains,Disjoint,Equivalence
127,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
128,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
129,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
130,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
131,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
132,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
133,qawiki,gpt-5-nano,Equivalence,Equivalence,Contains,Disjoint,Equivalence
134,qawiki,gpt-5-nano,Equivalence,Equivalence,Contains,Disjoint,Contains
135,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
136,qawiki,gpt-5-nano,Equivalence,Contains,Unknown,Disjoint,Equivalence
137,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
138,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
139,qawiki,gpt-5-nano,Equivalence,Contains,Contains,Disjoint,Equivalence
140,qawiki,gpt-5-nano,Contains,Contains,Equivalence,Disjoint,Disjoint
