dataset,action,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,?A1=A1*,?A1=A1**,?A1*=A1**,J(A1-A2),J(A1-A34),J(A3-A4),J(A4-A1|3),J(A1-A1*),J(A1-A1**),J(A1*-A1**),idk_A1,idk_A2,idk_A3,idk_A4,?A1=A1(ave),J_A1_ave,?A1=A2(+),?A1=A2(-),J(1-2)+,J(1-2)-,?A1>A3(+),?A1>A3(-),?A1>A4(+),?A1>A4(-),?A3∅A4(+),?A3∅A4(-),J(3-4)+,J(3-4)-,?A1=A3+A4(+),?A1=A3+A4(-),J(1-34)+,J(1-34)-,p(A1=A2),p(A1=A3+A4),p(A1>A3),p(A1>A4),p(A3∅A4),p(A4=A1|3)
overall,zero-shot,gpt-4.1-mini-2025-04-14,0.1689,0.0911,0.4667,0.2311,0.78,0.0489,,,,0.3179,0.3486,0.0619,0.1497,,,,0.0089,0.0756,0.04,0.1578,,,0.17518248175182483,0.10256410256410256,0.327503892944039,0.21706153846153847,0.34394904458598724,0.5324232081911263,0.22727272727272727,0.23204419889502761,0.7829977628635347,0.3333333333333333,0.060415436241610734,0.2889,0.08525345622119816,0.25,0.34607142857142853,0.41584375,0.5264,0.5337,0.5188,0.5219,0.5227,0.5424
overall,zero-shot,gpt-4.1-nano-2025-04-14,0.3311,0.1,0.46,0.5111,0.6533,0.12,,,,0.5702,0.4165,0.1411,0.2609,,,,0.0556,0.0689,0.1289,0.1311,,,0.36245954692556637,0.2624113475177305,0.62075857605178,0.4592496453900709,0.4540540540540541,0.4641509433962264,0.4947916666666667,0.5232558139534884,0.6666666666666666,0.6274509803921569,0.1483010101010101,0.12699607843137253,,0.1,,0.41652888888888895,0.5196,0.5304,0.5187,0.5186,0.5198,0.5279
overall,zero-shot,gpt-4o,0.3178,0.2378,0.3467,0.2978,0.2333,0.0267,,,,0.3324,0.3019,0.7553,0.0543,,,,0.2222,0.8422,0.7956,0.8844,,,0.3120567375886525,0.4074074074074074,0.3276293144208038,0.4074074074074074,0.39473684210526316,0.3221476510067114,0.34,0.2925,0.234375,0.0,0.7542399553571428,1.0,0.20819112627986347,0.2929936305732484,0.2721580204778157,0.357543949044586,0.5201,0.5221,0.5198,0.5208,0.5215,0.5573
overall,zero-shot,gpt-5,0.5667,0.4511,0.6667,0.6489,0.7222,0.3267,,,,0.7126,0.6794,0.2359,0.4503,,,,0.36,0.46,0.2622,0.42,,,0.582089552238806,0.4375,0.7246067164179106,0.6121625,0.6666666666666666,0.6666666666666666,0.6501128668171557,0.5714285714285714,0.7419354838709677,0.1875,0.219036866359447,0.69424375,0.4447058823529412,0.56,0.6775223529411765,0.711588,0.5188,0.5188,0.5199,0.5197,0.5202,0.52
overall,zero-shot,gpt-5-mini,0.6133,0.6,0.7267,0.7578,0.5311,0.2778,,,,0.6949,0.7417,0.4434,0.3478,,,,0.5644,0.4356,0.4889,0.5956,,,0.6119402985074627,0.625,0.6993022388059702,0.6584166666666668,0.7318181818181818,0.5,0.764172335600907,0.4444444444444444,0.550351288056206,0.17391304347826086,0.4228353629976581,0.8260869565217391,0.6018518518518519,0.5555555555555556,0.7411638888888888,0.7552722222222221,0.5184,0.5188,0.5208,0.5212,0.5184,0.521
overall,zero-shot,gpt-5-nano,0.5844,0.4511,0.64,0.64,0.6733,0.2667,,,,0.731,0.6614,0.3071,0.3853,,,,0.38,0.3778,0.3911,0.44,,,0.5853658536585366,0.575,0.7327592682926828,0.7133025,0.6528497409326425,0.5625,0.6456310679611651,0.5789473684210527,0.6868686868686869,0.5740740740740741,0.29432575757575763,0.40079444444444445,0.45098039215686275,0.4523809523809524,0.6573879901960784,0.7001642857142857,0.5189,0.5183,0.5198,0.5189,0.5196,0.5227
overall,zero-shot,gpt-oss:20b,0.2422,0.1533,0.4244,0.4,0.8489,0.1844,,,,0.4266,0.4068,0.0567,0.2847,,,,0.1289,0.1956,0.1089,0.2333,,,0.24880382775119617,0.15625,0.4382655502392344,0.27390625,0.4292565947242206,0.36363636363636365,0.39359267734553777,0.6153846153846154,0.8547215496368039,0.7837837837837838,0.05103995157384987,0.12027027027027025,0.16037735849056603,0.038461538461538464,0.41282099056603777,0.3088923076923077,0.522,0.5262,0.5183,0.5188,0.5262,0.5238
overall,zero-shot,grok-3-mini,0.3089,0.2644,0.5533,0.4467,0.8956,0.2644,,,,0.5578,0.5843,0.0322,0.4481,,,,0.0533,0.0756,0.0689,0.1289,,,0.3194103194103194,0.20930232558139536,0.5734324324324325,0.4098651162790698,0.5560747663551402,0.5,0.4436781609195402,0.5333333333333333,0.9045454545454545,0.5,0.030550681818181817,0.10371000000000001,0.27107061503416857,0.0,0.5914129840546697,0.2988818181818182,0.5209,0.5219,0.5191,0.5182,0.5323,0.5217
overall,zero-shot,llama3.1:8b,0.0511,0.0089,0.1378,0.0911,0.6844,0.0044,,,,0.2843,0.2209,0.09,0.103,,,,0.0022,0.0044,0.0178,0.0133,,,,,,,,,,,,,,,,,,,0.5434,0.5982,0.5279,0.5332,0.5206,0.6367
overall,zero-shot,llama3.3:70b,0.2733,0.1,0.4067,0.26,0.5733,0.0533,,,,0.5522,0.4638,0.1387,0.2358,,,,0.0,0.0,0.0067,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,o3,0.2867,0.2244,0.4844,0.3711,0.88,0.2289,,,,0.5613,0.5207,0.0445,0.4341,,,,0.0756,0.0978,0.0689,0.0911,,,0.30656934306569344,0.07692307692307693,0.5844506082725061,0.3172717948717949,0.4863013698630137,0.4166666666666667,0.3721461187214612,0.3333333333333333,0.8873239436619719,0.75,0.04003826291079812,0.12401666666666666,0.2375296912114014,0.034482758620689655,0.530961757719715,0.3720206896551724,0.5206,0.523,0.5195,0.5198,0.5291,0.5219
