Q_ID,action,dataset,llm,set_pair,match_type,a_string,b_string,shared_entities
4,zero-shot,synthetic,o3,A1×A4,wikidata_alias,S/2017 J 4,Pandia,http://www.wikidata.org/entity/Q55594494
4,zero-shot,synthetic,o3,A1×A4,wikidata_alias,S/2003 J 11,Kallichore,http://www.wikidata.org/entity/Q17091
4,fixing,synthetic,o3,A2×A4,wikidata_alias,S/2003 J 21,Mneme,http://www.wikidata.org/entity/Q16946
4,fixing,synthetic,o3,A2×A4,wikidata_alias,S/2003 J 14,Kore,http://www.wikidata.org/entity/Q17446
6,fixing,synthetic,o3,A1×A2,wikidata_alias,Amazon Robotics,Kiva Systems,http://www.wikidata.org/entity/Q6418754
9,fixing,synthetic,o3,A1×A3,wikidata_alias,Frederic Mistral,Frédéric Mistral,http://www.wikidata.org/entity/Q42596
9,fixing,synthetic,o3,A1×A4,wikidata_alias,Andre Gide,André Gide,http://www.wikidata.org/entity/Q47484
9,fixing,synthetic,o3,A1×A4,wikidata_alias,Francois Mauriac,François Mauriac,http://www.wikidata.org/entity/Q81685
9,fixing,synthetic,o3,A1×A4,wikidata_alias,Jean-Marie Gustave Le Clezio,Jean-Marie Gustave Le Clézio,http://www.wikidata.org/entity/Q42037
9,zero-shot,synthetic,o3,A1×A4,wikidata_alias,François Mauriac,Francois Mauriac,http://www.wikidata.org/entity/Q81685
9,zero-shot,synthetic,o3,A1×A4,wikidata_alias,André Gide,Andre Gide,http://www.wikidata.org/entity/Q47484
9,zero-shot,synthetic,o3,A1×A4,wikidata_alias,Jean-Marie Gustave Le Clézio,Jean-Marie Gustave Le Clezio,http://www.wikidata.org/entity/Q42037
9,fixing,synthetic,o3,A2×A3,wikidata_alias,Frederic Mistral,Frédéric Mistral,http://www.wikidata.org/entity/Q42596
9,fixing,synthetic,o3,A2×A4,wikidata_alias,Andre Gide,André Gide,http://www.wikidata.org/entity/Q47484
9,fixing,synthetic,o3,A2×A4,wikidata_alias,Francois Mauriac,François Mauriac,http://www.wikidata.org/entity/Q81685
9,fixing,synthetic,o3,A2×A4,wikidata_alias,Jean-Marie Gustave Le Clezio,Jean-Marie Gustave Le Clézio,http://www.wikidata.org/entity/Q42037
9,zero-shot,synthetic,o3,A2×A4,wikidata_alias,François Mauriac,Francois Mauriac,http://www.wikidata.org/entity/Q81685
9,zero-shot,synthetic,o3,A2×A4,wikidata_alias,André Gide,Andre Gide,http://www.wikidata.org/entity/Q47484
9,zero-shot,synthetic,o3,A2×A4,wikidata_alias,Jean-Marie Gustave Le Clézio,Jean-Marie Gustave Le Clezio,http://www.wikidata.org/entity/Q42037
12,fixing,synthetic,o3,A1×A2,wikidata_alias,Woodrow Wilson,Thomas Woodrow Wilson,http://www.wikidata.org/entity/Q134005699|http://www.wikidata.org/entity/Q34296
12,fixing,synthetic,o3,A1×A2,wikidata_alias,Grover Cleveland,Stephen Grover Cleveland,http://www.wikidata.org/entity/Q35171
12,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Thomas Woodrow Wilson,Woodrow Wilson,http://www.wikidata.org/entity/Q134005699|http://www.wikidata.org/entity/Q34296
12,fixing,synthetic,o3,A1×A3,wikidata_alias,Harry S Truman,Harry S. Truman,http://www.wikidata.org/entity/Q11613
12,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Thomas Woodrow Wilson,Woodrow Wilson,http://www.wikidata.org/entity/Q134005699|http://www.wikidata.org/entity/Q34296
12,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Harry S Truman,Harry S. Truman,http://www.wikidata.org/entity/Q11613
12,fixing,synthetic,o3,A1×A4,wikidata_alias,Grover Cleveland,Stephen Grover Cleveland,http://www.wikidata.org/entity/Q35171
12,zero-shot,synthetic,o3,A1×A4,wikidata_alias,Grover Cleveland,Stephen Grover Cleveland,http://www.wikidata.org/entity/Q35171
12,fixing,synthetic,o3,A2×A3,wikidata_alias,Thomas Woodrow Wilson,Woodrow Wilson,http://www.wikidata.org/entity/Q134005699|http://www.wikidata.org/entity/Q34296
12,fixing,synthetic,o3,A2×A3,wikidata_alias,Harry S Truman,Harry S. Truman,http://www.wikidata.org/entity/Q11613
12,zero-shot,synthetic,o3,A2×A3,wikidata_alias,Harry S Truman,Harry S. Truman,http://www.wikidata.org/entity/Q11613
12,zero-shot,synthetic,o3,A2×A3,wikidata_alias,James Earl Carter,James Earl Carter Jr.,http://www.wikidata.org/entity/Q23685
12,zero-shot,synthetic,o3,A2×A4,wikidata_alias,Grover Cleveland,Stephen Grover Cleveland,http://www.wikidata.org/entity/Q35171
15,fixing,synthetic,o3,A1×A2,wikidata_alias,The Father Christmas Letters,Letters from Father Christmas,http://www.wikidata.org/entity/Q534991
15,fixing,synthetic,o3,A1×A2,wikidata_alias,Letters from Father Christmas,The Father Christmas Letters,http://www.wikidata.org/entity/Q534991
15,fixing,synthetic,o3,A1×A3,wikidata_alias,The Children of Húrin,The Children of Hurin,http://www.wikidata.org/entity/Q331651
15,fixing,synthetic,o3,A1×A3,wikidata_alias,The Legend of Sigurd and Gudrún,The Legend of Sigurd and Gudrun,http://www.wikidata.org/entity/Q535639
15,fixing,synthetic,o3,A1×A3,wikidata_alias,Letters from Father Christmas,The Father Christmas Letters,http://www.wikidata.org/entity/Q534991
15,zero-shot,synthetic,o3,A1×A3,wikidata_alias,The Children of Hurin,The Children of Húrin,http://www.wikidata.org/entity/Q331651
15,zero-shot,synthetic,o3,A1×A3,wikidata_alias,The Legend of Sigurd and Gudrun,The Legend of Sigurd and Gudrún,http://www.wikidata.org/entity/Q535639
15,zero-shot,synthetic,o3,A1×A4,wikidata_alias,The Legend of Sigurd and Gudrun,The Legend of Sigurd and Gudrún,http://www.wikidata.org/entity/Q535639
15,fixing,synthetic,o3,A2×A3,wikidata_alias,The Children of Húrin,The Children of Hurin,http://www.wikidata.org/entity/Q331651
15,fixing,synthetic,o3,A2×A3,wikidata_alias,The Legend of Sigurd and Gudrún,The Legend of Sigurd and Gudrun,http://www.wikidata.org/entity/Q535639
15,fixing,synthetic,o3,A2×A3,wikidata_alias,Letters from Father Christmas,The Father Christmas Letters,http://www.wikidata.org/entity/Q534991
15,zero-shot,synthetic,o3,A2×A3,wikidata_alias,The Children of Hurin,The Children of Húrin,http://www.wikidata.org/entity/Q331651
15,zero-shot,synthetic,o3,A2×A3,wikidata_alias,The Legend of Sigurd and Gudrun,The Legend of Sigurd and Gudrún,http://www.wikidata.org/entity/Q535639
15,zero-shot,synthetic,o3,A2×A4,wikidata_alias,The Legend of Sigurd and Gudrun,The Legend of Sigurd and Gudrún,http://www.wikidata.org/entity/Q535639
16,classification,synthetic,o3,A1×A4,wikidata_alias,Asuncion,Asunción,http://www.wikidata.org/entity/Q137766026|http://www.wikidata.org/entity/Q20237055|http://www.wikidata.org/entity/Q2933|http://www.wikidata.org/entity/Q347801
16,classification,synthetic,o3,A1×A4,wikidata_alias,Bogota,Bogotá,http://www.wikidata.org/entity/Q2841|http://www.wikidata.org/entity/Q398357|http://www.wikidata.org/entity/Q4938810
16,zero-shot,synthetic,o3,A1×A4,wikidata_alias,Asuncion,Asunción,http://www.wikidata.org/entity/Q137766026|http://www.wikidata.org/entity/Q20237055|http://www.wikidata.org/entity/Q2933|http://www.wikidata.org/entity/Q347801
16,zero-shot,synthetic,o3,A1×A4,wikidata_alias,Bogota,Bogotá,http://www.wikidata.org/entity/Q2841|http://www.wikidata.org/entity/Q398357|http://www.wikidata.org/entity/Q4938810
16,classification,synthetic,o3,A2×A4,wikidata_alias,Asuncion,Asunción,http://www.wikidata.org/entity/Q137766026|http://www.wikidata.org/entity/Q20237055|http://www.wikidata.org/entity/Q2933|http://www.wikidata.org/entity/Q347801
16,classification,synthetic,o3,A2×A4,wikidata_alias,Bogota,Bogotá,http://www.wikidata.org/entity/Q2841|http://www.wikidata.org/entity/Q398357|http://www.wikidata.org/entity/Q4938810
16,zero-shot,synthetic,o3,A2×A4,wikidata_alias,Asuncion,Asunción,http://www.wikidata.org/entity/Q137766026|http://www.wikidata.org/entity/Q20237055|http://www.wikidata.org/entity/Q2933|http://www.wikidata.org/entity/Q347801
16,zero-shot,synthetic,o3,A2×A4,wikidata_alias,Bogota,Bogotá,http://www.wikidata.org/entity/Q2841|http://www.wikidata.org/entity/Q398357|http://www.wikidata.org/entity/Q4938810
17,fixing,synthetic,o3,A1×A3,wikidata_alias,Bentley Motors,Bentley,http://www.wikidata.org/entity/Q27224
17,classification,synthetic,o3,A1×A4,wikidata_alias,Sociedad Española de Automóviles de Turismo,SEAT,http://www.wikidata.org/entity/Q188217
17,classification,synthetic,o3,A1×A4,wikidata_alias,Skoda Auto,Škoda,http://www.wikidata.org/entity/Q29637
17,zero-shot,synthetic,o3,A1×A4,wikidata_alias,Skoda,Škoda,http://www.wikidata.org/entity/Q225217|http://www.wikidata.org/entity/Q29637
17,zero-shot,synthetic,o3,A1×A4,wikidata_alias,Navistar,International,http://www.wikidata.org/entity/Q29739
17,fixing,synthetic,o3,A2×A3,wikidata_alias,Bentley Motors,Bentley,http://www.wikidata.org/entity/Q27224
17,classification,synthetic,o3,A2×A4,wikidata_alias,Sociedad Española de Automóviles de Turismo,SEAT,http://www.wikidata.org/entity/Q188217
17,classification,synthetic,o3,A2×A4,wikidata_alias,Skoda Auto,Škoda,http://www.wikidata.org/entity/Q29637
17,zero-shot,synthetic,o3,A2×A4,wikidata_alias,Skoda,Škoda,http://www.wikidata.org/entity/Q225217|http://www.wikidata.org/entity/Q29637
19,zero-shot,synthetic,o3,A1×A2,wikidata_alias,United Kingdom of Great Britain and Northern Ireland,United Kingdom,http://www.wikidata.org/entity/Q145
19,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Palestine,State of Palestine,http://www.wikidata.org/entity/Q219060
19,zero-shot,synthetic,o3,A1×A2,wikidata_alias,United Republic of Tanzania,Tanzania,http://www.wikidata.org/entity/Q924
19,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Brunei Darussalam,Brunei,http://www.wikidata.org/entity/Q921
19,fixing,synthetic,o3,A1×A3,wikidata_alias,The Bahamas,Bahamas,http://www.wikidata.org/entity/Q778
19,fixing,synthetic,o3,A1×A3,wikidata_alias,The Gambia,Gambia,http://www.wikidata.org/entity/Q1005
19,fixing,synthetic,o3,A1×A3,wikidata_alias,Brunei Darussalam,Brunei,http://www.wikidata.org/entity/Q921
19,zero-shot,synthetic,o3,A1×A3,wikidata_alias,United Kingdom of Great Britain and Northern Ireland,United Kingdom,http://www.wikidata.org/entity/Q145
19,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Gambia,The Gambia,http://www.wikidata.org/entity/Q1005
19,zero-shot,synthetic,o3,A1×A3,wikidata_alias,United Republic of Tanzania,Tanzania,http://www.wikidata.org/entity/Q924
19,classification,synthetic,o3,A1×A4,wikidata_alias,China,People's Republic of China,http://www.wikidata.org/entity/Q148
19,classification,synthetic,o3,A1×A4,wikidata_alias,State of Palestine,Palestine,http://www.wikidata.org/entity/Q219060
19,fixing,synthetic,o3,A1×A4,wikidata_alias,People's Republic of China,China,http://www.wikidata.org/entity/Q148
19,fixing,synthetic,o3,A1×A4,wikidata_alias,Republic of Ireland,Ireland,http://www.wikidata.org/entity/Q27
19,zero-shot,synthetic,o3,A1×A4,wikidata_alias,China,People's Republic of China,http://www.wikidata.org/entity/Q148
19,fixing,synthetic,o3,A2×A3,wikidata_alias,Brunei Darussalam,Brunei,http://www.wikidata.org/entity/Q921
19,fixing,synthetic,o3,A2×A3,wikidata_alias,The Bahamas,Bahamas,http://www.wikidata.org/entity/Q778
19,fixing,synthetic,o3,A2×A3,wikidata_alias,The Gambia,Gambia,http://www.wikidata.org/entity/Q1005
19,zero-shot,synthetic,o3,A2×A3,wikidata_alias,Brunei,Brunei Darussalam,http://www.wikidata.org/entity/Q921
19,zero-shot,synthetic,o3,A2×A3,wikidata_alias,Gambia,The Gambia,http://www.wikidata.org/entity/Q1005
19,classification,synthetic,o3,A2×A4,wikidata_alias,China,People's Republic of China,http://www.wikidata.org/entity/Q148
19,classification,synthetic,o3,A2×A4,wikidata_alias,State of Palestine,Palestine,http://www.wikidata.org/entity/Q219060
19,fixing,synthetic,o3,A2×A4,wikidata_alias,People's Republic of China,China,http://www.wikidata.org/entity/Q148
19,fixing,synthetic,o3,A2×A4,wikidata_alias,Republic of Ireland,Ireland,http://www.wikidata.org/entity/Q27
19,zero-shot,synthetic,o3,A2×A4,wikidata_alias,China,People's Republic of China,http://www.wikidata.org/entity/Q148
21,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Vatican City,Vatican City State,http://www.wikidata.org/entity/Q237
21,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Vatican City,Vatican City State,http://www.wikidata.org/entity/Q237
21,classification,synthetic,o3,A1×A4,wikidata_alias,Lesotho,Kingdom of Lesotho,http://www.wikidata.org/entity/Q1013
21,fixing,synthetic,o3,A1×A4,wikidata_alias,Lesotho,Kingdom of Lesotho,http://www.wikidata.org/entity/Q1013
21,classification,synthetic,o3,A2×A4,wikidata_alias,Lesotho,Kingdom of Lesotho,http://www.wikidata.org/entity/Q1013
21,fixing,synthetic,o3,A2×A4,wikidata_alias,Lesotho,Kingdom of Lesotho,http://www.wikidata.org/entity/Q1013
23,classification,synthetic,o3,A1×A4,wikidata_alias,Château Cheval Blanc,Chateau Cheval Blanc,http://www.wikidata.org/entity/Q1090405
23,fixing,synthetic,o3,A1×A4,wikidata_alias,Veuve Clicquot Ponsardin,Veuve Clicquot,http://www.wikidata.org/entity/Q610350
23,classification,synthetic,o3,A2×A4,wikidata_alias,Château Cheval Blanc,Chateau Cheval Blanc,http://www.wikidata.org/entity/Q1090405
23,fixing,synthetic,o3,A2×A4,wikidata_alias,Veuve Clicquot Ponsardin,Veuve Clicquot,http://www.wikidata.org/entity/Q610350
26,fixing,synthetic,o3,A1×A2,wikidata_alias,Svetlana Alexievich,Svetlana Alexandrovna Alexievich,http://www.wikidata.org/entity/Q274334
26,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Pearl Sydenstricker Buck,Pearl S. Buck,http://www.wikidata.org/entity/Q80900
26,classification,synthetic,o3,A1×A4,wikidata_alias,Wisława Szymborska,Wislawa Szymborska,http://www.wikidata.org/entity/Q42552
26,fixing,synthetic,o3,A1×A4,wikidata_alias,Doris May Lessing,Doris Lessing,http://www.wikidata.org/entity/Q40874
26,fixing,synthetic,o3,A1×A4,wikidata_alias,Selma Ottilia Lovisa Lagerlöf,Selma Lagerlöf,http://www.wikidata.org/entity/Q44519
26,zero-shot,synthetic,o3,A1×A4,wikidata_alias,Pearl Sydenstricker Buck,Pearl S. Buck,http://www.wikidata.org/entity/Q80900
26,classification,synthetic,o3,A2×A4,wikidata_alias,Wisława Szymborska,Wislawa Szymborska,http://www.wikidata.org/entity/Q42552
26,fixing,synthetic,o3,A2×A4,wikidata_alias,Svetlana Alexandrovna Alexievich,Svetlana Alexievich,http://www.wikidata.org/entity/Q274334
26,fixing,synthetic,o3,A2×A4,wikidata_alias,Doris May Lessing,Doris Lessing,http://www.wikidata.org/entity/Q40874
26,fixing,synthetic,o3,A2×A4,wikidata_alias,Selma Ottilia Lovisa Lagerlöf,Selma Lagerlöf,http://www.wikidata.org/entity/Q44519
27,classification,synthetic,o3,A1×A4,wikidata_alias,Guyana,Co-operative Republic of Guyana,http://www.wikidata.org/entity/Q734
27,classification,synthetic,o3,A2×A4,wikidata_alias,Guyana,Co-operative Republic of Guyana,http://www.wikidata.org/entity/Q734
31,fixing,synthetic,o3,A1×A4,wikidata_alias,Republic of South Africa,South Africa,http://www.wikidata.org/entity/Q258
31,zero-shot,synthetic,o3,A1×A4,wikidata_alias,South Africa,Republic of South Africa,http://www.wikidata.org/entity/Q258
31,fixing,synthetic,o3,A2×A4,wikidata_alias,Republic of South Africa,South Africa,http://www.wikidata.org/entity/Q258
31,zero-shot,synthetic,o3,A2×A4,wikidata_alias,South Africa,Republic of South Africa,http://www.wikidata.org/entity/Q258
33,classification,synthetic,o3,A1×A2,wikidata_alias,Tbilisi,Riga,http://www.wikidata.org/entity/Q274924
33,classification,synthetic,o3,A1×A2,wikidata_alias,Riga,Tbilisi,http://www.wikidata.org/entity/Q274924
33,fixing,synthetic,o3,A1×A2,wikidata_alias,Tbilisi,Riga,http://www.wikidata.org/entity/Q274924
33,fixing,synthetic,o3,A1×A2,wikidata_alias,Riga,Tbilisi,http://www.wikidata.org/entity/Q274924
33,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Tbilisi,Riga,http://www.wikidata.org/entity/Q274924
33,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Riga,Tbilisi,http://www.wikidata.org/entity/Q274924
33,fixing,synthetic,o3,A1×A3,wikidata_alias,Tbilisi,Riga,http://www.wikidata.org/entity/Q274924
33,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Tbilisi,Riga,http://www.wikidata.org/entity/Q274924
33,classification,synthetic,o3,A1×A4,wikidata_alias,Riga,Tbilisi,http://www.wikidata.org/entity/Q274924
33,fixing,synthetic,o3,A1×A4,wikidata_alias,Riga,Tbilisi,http://www.wikidata.org/entity/Q274924
33,fixing,synthetic,o3,A1×A4,wikidata_alias,Chișinău,Chisinau,http://www.wikidata.org/entity/Q21197
33,fixing,synthetic,o3,A1×A4,wikidata_alias,Reykjavík,Reykjavik,http://www.wikidata.org/entity/Q1764
33,zero-shot,synthetic,o3,A1×A4,wikidata_alias,Riga,Tbilisi,http://www.wikidata.org/entity/Q274924
33,fixing,synthetic,o3,A2×A3,wikidata_alias,Tbilisi,Riga,http://www.wikidata.org/entity/Q274924
33,zero-shot,synthetic,o3,A2×A3,wikidata_alias,Tbilisi,Riga,http://www.wikidata.org/entity/Q274924
33,classification,synthetic,o3,A2×A4,wikidata_alias,Riga,Tbilisi,http://www.wikidata.org/entity/Q274924
33,fixing,synthetic,o3,A2×A4,wikidata_alias,Riga,Tbilisi,http://www.wikidata.org/entity/Q274924
33,fixing,synthetic,o3,A2×A4,wikidata_alias,Chișinău,Chisinau,http://www.wikidata.org/entity/Q21197
33,fixing,synthetic,o3,A2×A4,wikidata_alias,Reykjavík,Reykjavik,http://www.wikidata.org/entity/Q1764
33,zero-shot,synthetic,o3,A2×A4,wikidata_alias,Riga,Tbilisi,http://www.wikidata.org/entity/Q274924
33,fixing,synthetic,o3,A3×A4,wikidata_alias,Riga,Tbilisi,http://www.wikidata.org/entity/Q274924
33,zero-shot,synthetic,o3,A3×A4,wikidata_alias,Riga,Tbilisi,http://www.wikidata.org/entity/Q274924
34,classification,synthetic,o3,A1×A2,wikidata_alias,Green,Blue,http://www.wikidata.org/entity/Q3776297
34,classification,synthetic,o3,A1×A2,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
34,fixing,synthetic,o3,A1×A2,wikidata_alias,Green,Blue,http://www.wikidata.org/entity/Q3776297
34,fixing,synthetic,o3,A1×A2,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
34,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Green,Blue,http://www.wikidata.org/entity/Q3776297
34,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
34,fixing,synthetic,o3,A1×A3,wikidata_alias,Green,Blue,http://www.wikidata.org/entity/Q3776297
34,fixing,synthetic,o3,A1×A3,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
34,fixing,synthetic,o3,A2×A3,wikidata_alias,Green,Blue,http://www.wikidata.org/entity/Q3776297
34,fixing,synthetic,o3,A2×A3,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Independent State of Papua New Guinea,Papua New Guinea,http://www.wikidata.org/entity/Q691
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Malawi,Malawi,http://www.wikidata.org/entity/Q1020
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Co-operative Republic of Guyana,Guyana,http://www.wikidata.org/entity/Q734
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of the Sudan,Sudan,http://www.wikidata.org/entity/Q1049
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Vanuatu,Vanuatu,http://www.wikidata.org/entity/Q686
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Kingdom of Lesotho,Lesotho,http://www.wikidata.org/entity/Q1013
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Commonwealth of the Bahamas,The Bahamas,http://www.wikidata.org/entity/Q778
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Rwanda,Rwanda,http://www.wikidata.org/entity/Q1037
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Zambia,Zambia,http://www.wikidata.org/entity/Q953
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Seychelles,Seychelles,http://www.wikidata.org/entity/Q1042
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Independent State of Samoa,Samoa,http://www.wikidata.org/entity/Q683
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of South Sudan,South Sudan,http://www.wikidata.org/entity/Q958
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Malta,Malta,http://www.wikidata.org/entity/Q233
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of the Philippines,Philippines,http://www.wikidata.org/entity/Q928
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Botswana,Botswana,http://www.wikidata.org/entity/Q963
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Liberia,Liberia,http://www.wikidata.org/entity/Q1014
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of India,India,http://www.wikidata.org/entity/Q668
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Commonwealth of Australia,Australia,http://www.wikidata.org/entity/Q408
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Cameroon,Cameroon,http://www.wikidata.org/entity/Q1009
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Federal Republic of Nigeria,Nigeria,http://www.wikidata.org/entity/Q1033
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Trinidad and Tobago,Trinidad and Tobago,http://www.wikidata.org/entity/Q754
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of the Marshall Islands,Marshall Islands,http://www.wikidata.org/entity/Q709
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Commonwealth of Dominica,Dominica,http://www.wikidata.org/entity/Q784
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Kiribati,Kiribati,http://www.wikidata.org/entity/Q710
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Mauritius,Mauritius,http://www.wikidata.org/entity/Q1027
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Sierra Leone,Sierra Leone,http://www.wikidata.org/entity/Q1044
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of South Africa,South Africa,http://www.wikidata.org/entity/Q258
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Singapore,Singapore,http://www.wikidata.org/entity/Q334
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Namibia,Namibia,http://www.wikidata.org/entity/Q1030
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Kingdom of Tonga,Tonga,http://www.wikidata.org/entity/Q678
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Nauru,Nauru,http://www.wikidata.org/entity/Q697
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Uganda,Uganda,http://www.wikidata.org/entity/Q1036
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of the Gambia,The Gambia,http://www.wikidata.org/entity/Q1005
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Ghana,Ghana,http://www.wikidata.org/entity/Q117
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Islamic Republic of Pakistan,Pakistan,http://www.wikidata.org/entity/Q843
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Fiji,Fiji,http://www.wikidata.org/entity/Q712
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Federation of Saint Kitts and Nevis,Saint Kitts and Nevis,http://www.wikidata.org/entity/Q763
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Palau,Palau,http://www.wikidata.org/entity/Q695
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Zimbabwe,Zimbabwe,http://www.wikidata.org/entity/Q954
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Republic of Kenya,Kenya,http://www.wikidata.org/entity/Q114
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,United Republic of Tanzania,Tanzania,http://www.wikidata.org/entity/Q924
35,zero-shot,synthetic,o3,A1×A2,wikidata_alias,Kingdom of Eswatini,Eswatini,http://www.wikidata.org/entity/Q1050
35,fixing,synthetic,o3,A1×A3,wikidata_alias,Gambia,The Gambia,http://www.wikidata.org/entity/Q1005
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Malawi,Malawi,http://www.wikidata.org/entity/Q1020
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of the Sudan,Sudan,http://www.wikidata.org/entity/Q1049
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Kingdom of Lesotho,Lesotho,http://www.wikidata.org/entity/Q1013
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Rwanda,Rwanda,http://www.wikidata.org/entity/Q1037
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Zambia,Zambia,http://www.wikidata.org/entity/Q953
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Seychelles,Seychelles,http://www.wikidata.org/entity/Q1042
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of South Sudan,South Sudan,http://www.wikidata.org/entity/Q958
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Botswana,Botswana,http://www.wikidata.org/entity/Q963
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Liberia,Liberia,http://www.wikidata.org/entity/Q1014
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Cameroon,Cameroon,http://www.wikidata.org/entity/Q1009
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Federal Republic of Nigeria,Nigeria,http://www.wikidata.org/entity/Q1033
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Mauritius,Mauritius,http://www.wikidata.org/entity/Q1027
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Sierra Leone,Sierra Leone,http://www.wikidata.org/entity/Q1044
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of South Africa,South Africa,http://www.wikidata.org/entity/Q258
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Namibia,Namibia,http://www.wikidata.org/entity/Q1030
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Uganda,Uganda,http://www.wikidata.org/entity/Q1036
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of the Gambia,The Gambia,http://www.wikidata.org/entity/Q1005
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Ghana,Ghana,http://www.wikidata.org/entity/Q117
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Zimbabwe,Zimbabwe,http://www.wikidata.org/entity/Q954
35,zero-shot,synthetic,o3,A1×A3,wikidata_alias,Republic of Kenya,Kenya,http://www.wikidata.org/entity/Q114
