dataset,action,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,?A1=A1*,?A1=A1**,?A1*=A1**,J(A1-A2),J(A1-A34),J(A3-A4),J(A4-A1|3),J(A1-A1*),J(A1-A1**),J(A1*-A1**),?SC(A1=A2),?SC(A1>A3),?SC(A1>A4),?SC(A3∅A4),?SC(A4=A1|3),idk_A1,idk_A2,idk_A3,idk_A4,?A1=A1(ave),J_A1_ave,idk,?A1=A2(+),?A1=A2(-),J(1-2)+,J(1-2)-,?A1>A3(+),?A1>A3(-),?A1>A4(+),?A1>A4(-),?A3∅A4(+),?A3∅A4(-),J(3-4)+,J(3-4)-,?A1=A3+A4(+),?A1=A3+A4(-),J(1-34)+,J(1-34)-,p(A1=A2)_x,p(A1=A3+A4)_x,p(A1>A3)_x,p(A1>A4)_x,p(A3∅A4)_x,p(A4=A1|3)_x,p(A1=A2)_y,p(A1=A3+A4)_y,p(A1>A3)_y,p(A1>A4)_y,p(A3∅A4)_y,p(A4=A1|3)_y
spinach,zero-shot,gpt-4.1-mini-2025-04-14,0.16,0.0867,0.3933,0.2267,0.8,0.0467,0.2083,,,0.273,0.3004,0.0649,0.1074,0.402,,,0.2067,0.3933,0.6733,0.7933,0.0733,0.0067,0.0867,0.02,0.18,0.2083,0.402,0.07335,0.16312056737588654,0.1111111111111111,0.27812056737588653,0.1923111111111111,0.2037037037037037,0.5,0.17391304347826086,0.23622047244094488,0.7986577181208053,1.0,0.06538389261744967,0.0,0.07042253521126761,0.375,0.29001760563380286,0.4844625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-4.1-nano-2025-04-14,0.32,0.1,0.48,0.5267,0.6267,0.0267,0.1429,,,0.6064,0.434,0.1778,0.2242,0.3879,,,0.4267,0.54,0.4733,0.5667,0.9733,0.0267,0.0467,0.0933,0.1467,0.1429,0.3879,0.07835,0.3416666666666667,0.23333333333333334,0.6177575000000001,0.5607900000000001,0.5283018867924528,0.4536082474226804,0.5,0.5377358490566038,0.6407766990291263,0.5957446808510638,0.19994174757281552,0.12932978723404256,,0.1,,0.43399533333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-4o,0.38,0.2533,0.3667,0.34,0.2533,0.0133,0.375,,,0.4152,0.3395,0.7142,0.0743,0.6048,,,0.3867,0.5267,0.6467,0.26,0.32,0.2533,0.76,0.7733,0.86,0.375,0.6048,0.66165,0.375886524822695,0.4444444444444444,0.4133063829787234,0.4444444444444444,0.35714285714285715,0.3723404255319149,0.4375,0.3283582089552239,0.2550335570469799,0.0,0.7122993288590603,1.0,0.22,0.32,0.31874600000000003,0.38109399999999993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-5,0.58,0.46,0.6733,0.68,0.68,0.1933,0.6458,,,0.6758,0.689,0.2601,0.419,0.812,,,0.5733,0.6733,0.68,0.7067,0.2733,0.38,0.5,0.2933,0.44,0.6458,0.812,0.403325,0.583941605839416,0.5384615384615384,0.6734226277372264,0.7004538461538462,0.678082191780822,0.5,0.684931506849315,0.5,0.704225352112676,0.25,0.2427950704225352,0.5666625,0.45588235294117646,0.5,0.6931352941176471,0.6487785714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-5-mini,0.66,0.6467,0.76,0.8133,0.5067,0.1933,0.6458,,,0.7484,0.7632,0.4699,0.3605,0.7386,,,0.6067,0.7533,0.8,0.56,0.26,0.5867,0.4733,0.5267,0.6267,0.6458,0.7386,0.55335,0.6470588235294118,0.7857142857142857,0.7422264705882353,0.8079357142857143,0.7619047619047619,0.6666666666666666,0.8108108108108109,1.0,0.5362318840579711,0.16666666666666666,0.4383268115942029,0.8333333333333334,0.6571428571428571,0.5,0.771017142857143,0.65324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-5-nano,0.6267,0.4533,0.5933,0.6333,0.6533,0.1733,0.6181,,,0.7586,0.6324,0.3299,0.3392,0.769,,,0.5867,0.5933,0.6467,0.64,0.2333,0.4,0.42,0.42,0.4467,0.6181,0.769,0.421675,0.6176470588235294,0.7142857142857143,0.7509573529411765,0.8332428571428572,0.6147540983606558,0.5,0.6544117647058824,0.42857142857142855,0.671875,0.5454545454545454,0.30850078125,0.45454545454545453,0.45985401459854014,0.38461538461538464,0.6325058394160584,0.6313384615384615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-oss:20b,0.2667,0.12,0.3533,0.32,0.8533,0.1,,,,0.4427,0.3756,0.0602,0.2704,,,,0.3,0.38,0.32,0.7933,0.1667,0.1533,0.2267,0.1267,0.1667,,,0.16835,0.26277372262773724,0.3076923076923077,0.4491182481751825,0.3748000000000001,0.35294117647058826,0.35714285714285715,0.3150684931506849,0.5,0.8646616541353384,0.7647058823529411,0.05051278195488722,0.1362764705882353,0.12318840579710146,0.08333333333333333,0.3803224637681159,0.3209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,grok-3-mini,0.2733,0.28,0.5533,0.5,0.8933,0.26,,,,0.5395,0.5941,0.0334,0.4194,,,,0.32,0.5267,0.5,0.88,0.3067,0.04,0.1,0.08,0.18,,,0.1,0.2773722627737226,0.23076923076923078,0.5497328467153285,0.4316076923076923,0.5428571428571428,0.7,0.5,0.5,0.8972602739726028,0.75,0.030175342465753423,0.15,0.2937062937062937,0.0,0.6045867132867134,0.38092857142857145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,llama3.1:70b,0.2,0.08,0.3,0.26,0.6933,0.0333,,,,0.4444,0.3815,0.1165,0.1755,,,,0.22,0.6333,0.6467,0.6933,0.0533,0.0067,0.0133,0.0067,0.0733,,,0.025,0.20408163265306123,0.0,0.445356462585034,0.39966666666666667,0.08333333333333333,0.3188405797101449,0.28125,0.2542372881355932,0.6959459459459459,0.5,0.11639932432432433,0.125,0.07482993197278912,0.3333333333333333,0.3786469387755102,0.5228666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,llama3.1:8b,0.06,0.0267,0.1333,0.08,0.6533,0.0,,,,0.2882,0.2309,0.1065,0.1032,,,,0.8933,0.7533,0.84,0.4133,0.96,0.0067,0.0133,0.0133,0.0067,,,0.009999999999999998,0.1111111111111111,0.05673758865248227,0.4361222222222222,0.27876170212765955,0.0,0.15037593984962405,0.0,0.08695652173913043,0.7083333333333334,0.6428571428571429,0.07297916666666666,0.11282936507936507,0.0,0.027777777777777776,0.43278333333333335,0.22247638888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,mistral-small:24b,0.3542,0.2083,0.3681,0.4583,0.5833,0.0139,,,,0.4714,0.3865,0.3129,0.2472,,,,0.3889,0.625,0.5486,0.5764,0.9097,0.5625,0.2361,0.2639,0.4097,,,0.36805,0.362962962962963,0.2222222222222222,0.47370888888888885,0.43646666666666667,0.0,0.3706293706293706,1.0,0.45454545454545453,0.5804195804195804,1.0,0.3151132867132867,0.0,0.2727272727272727,0.20300751879699247,0.29924545454545454,0.39373233082706766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,o3,0.3194,0.2639,0.5208,0.4722,0.9375,0.2431,0.3194,,,0.6241,0.5796,0.0163,0.4876,0.5517,,,0.375,0.5208,0.4583,0.875,0.3333,0.0417,0.0764,0.0347,0.0694,0.3194,0.5517,0.05555,0.3358208955223881,0.1,0.6365694029850746,0.45703999999999995,0.5214285714285715,0.5,0.4642857142857143,0.75,0.9398496240601504,0.9090909090909091,0.01703233082706767,0.00699090909090909,0.2900763358778626,0.0,0.6043450381679389,0.33036153846153843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,chain-of-thought,deepseek-chat,0.9396,0.8322,0.9329,0.9396,0.9463,0.7852,,,,0.9656,0.9335,0.0487,0.8803,,,,,,,,,0.0604,0.0671,0.047,0.0872,,,0.065425,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,chain-of-thought,deepseek-reasoner,0.9597,0.8926,0.9396,0.9463,0.9664,0.8658,,,,0.9666,0.9539,0.0295,0.9172,,,,,,,,,0.0336,0.047,0.0268,0.0537,,,0.040275000000000005,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,chain-of-thought,gpt-4.1-2025-04-14,0.9463,0.8926,0.953,0.9732,0.9799,0.8792,,,,0.9613,0.9693,0.0139,0.9465,,,,,,,,,0.0,0.0,0.0067,0.0134,,,0.005025,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,chain-of-thought,gpt-5,0.9396,0.9262,0.953,0.9799,0.9463,0.8859,,,,0.9602,0.9699,0.0481,0.9307,,,,,,,,,0.0403,0.047,0.0403,0.047,,,0.043649999999999994,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0547,0.0,0.0,0.0,0.0,0.0,0.0547,0.0
synthetic,chain-of-thought,llama3.1:70b,0.7933,0.6667,0.7733,0.8267,0.9267,0.64,,,,0.8515,0.8566,0.04,0.8069,,,,,,,,,0.02,0.0333,0.06,0.0533,,,0.04165,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,chain-of-thought,llama3.1:8b,0.72,0.3933,0.6333,0.7067,0.8467,0.3267,,,,0.8181,0.6688,0.0652,0.5658,,,,,,,,,0.0267,0.04,0.0933,0.0933,,,0.06332499999999999,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,classification,deepseek-chat,0.9333,0.7733,0.9067,0.9133,0.9333,0.74,0.56,0.5,0.4867,0.9579,0.9413,0.0609,0.8659,0.7571,0.7342,0.7401,,,,,,0.08,0.1,0.0933,0.1,0.5156,0.7438,0.09332499999999999,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,classification,deepseek-reasoner,0.7267,0.8733,0.9267,0.9533,0.88,0.7667,0.3933,0.3333,0.4533,0.7768,0.9456,0.1183,0.8357,0.6352,0.6168,0.7358,,,,,,0.06,0.0733,0.0867,0.12,0.3933,0.6626,0.08499999999999999,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0017,0.0
synthetic,classification,gemini-2.0-flash,0.8467,0.8467,0.56,0.9133,0.7467,0.64,0.48,0.4333,0.4533,0.9226,0.942,0.1848,0.7404,0.7256,0.6496,0.6439,0.8733,0.4533,,,0.6467,0.08,0.0733,0.1533,0.2,0.4555,0.673,0.12664999999999998,0.875,0.16666666666666666,0.9515722222222222,0.2262833333333333,0.5138888888888888,0.6025641025641025,,,,,,,0.8523489932885906,0.0,0.9475738255033558,0.1176,0.0,0.0,0.295,0.0,0.0049,0.0,0.0,0.0,0.295,0.0,0.0049,0.0
synthetic,classification,gemini-2.5-flash,0.8667,0.92,0.72,0.9733,0.9733,0.9067,0.4667,0.42,0.4667,0.9151,0.9651,0.021,0.9298,0.7421,0.7173,0.7786,0.8933,0.6933,,,0.92,0.04,0.0333,0.0267,0.04,0.4511,0.746,0.035,0.9318181818181818,0.3888888888888889,0.9392681818181818,0.7379944444444445,0.7152777777777778,0.8333333333333334,,,,,,,0.9315068493150684,0.5,0.972204794520548,0.70535,0.0,0.0,0.0058,0.0,0.0107,0.0,0.0,0.0,0.0058,0.0,0.0107,0.0
synthetic,classification,gemini-2.5-pro,0.7733,0.6733,0.7,0.8267,0.9667,0.66,0.5067,0.3733,0.4267,0.8069,0.7644,0.0179,0.7276,0.7361,0.6142,0.669,0.8333,0.6733,,,0.7067,0.1067,0.0867,0.0867,0.1133,0.4356,0.6731,0.09835,0.8473282442748091,0.2631578947368421,0.8384595419847328,0.5889842105263158,0.6971830985915493,0.75,,,,,,,0.7175572519083969,0.3684210526315789,0.7866877862595419,0.6106315789473684,0.0,0.0,0.0201,0.0,0.0,0.0,0.0,0.0,0.0201,0.0,0.0,0.0
synthetic,classification,gpt-4.1-2025-04-14,0.9,0.86,0.7,0.98,0.9467,0.82,0.44,0.4133,0.4533,0.9626,0.9656,0.0374,0.934,0.7658,0.7448,0.76,0.92,0.6933,,,0.8,0.02,0.0267,0.0267,0.04,0.4355,0.7569,0.02835,0.9424460431654677,0.36363636363636365,0.9865791366906475,0.6599636363636364,0.7034482758620689,0.6,,,,,,,0.8620689655172413,0.8,0.9707220689655174,0.8173999999999999,0.0,0.0,0.4373,0.0,0.0,0.0,0.0,0.0,0.4373,0.0,0.0,0.0
synthetic,classification,gpt-4.1-mini-2025-04-14,0.86,0.8733,0.56,0.98,0.9133,0.7933,0.3867,0.3267,0.4,0.9424,0.9551,0.0682,0.8945,0.6601,0.6615,0.6947,0.82,0.4067,,,0.74,0.06,0.0667,0.0333,0.0867,0.3711,0.6721,0.061674999999999994,0.8863636363636364,0.6666666666666666,0.964239393939394,0.7821666666666667,0.4358974358974359,0.6036036036036037,,,,,,,0.8768115942028986,0.8333333333333334,0.95828115942029,0.91865,0.0,0.0,0.7852,0.0,0.0,0.0,0.0,0.0,0.7852,0.0,0.0,0.0
synthetic,classification,gpt-4.1-nano-2025-04-14,0.9667,0.62,0.44,0.62,0.34,0.0,0.94,0.94,0.9467,0.9727,0.7599,0.6521,0.0,0.94,0.94,0.9467,0.64,0.5133,,,1.0,0.9667,0.9467,0.4267,0.6133,0.9422,0.9422,0.7383500000000001,0.9504950495049505,1.0,0.9594534653465346,1.0,0.41025641025641024,0.45045045045045046,,,,,,,,0.62,,0.7599073333333333,0.0,0.0,0.6715,0.0249,1.0,1.0,0.0,0.0,0.6715,0.0249,1.0,1.0
synthetic,classification,gpt-4o,0.9467,0.9,0.6667,0.9667,0.5933,0.5133,0.2867,0.2733,0.54,0.6222,0.9647,0.394,0.5765,0.4659,0.4302,0.6898,0.9467,0.5333,,,0.6867,0.3533,0.3533,0.4133,0.4067,0.3667,0.5286,0.38165,0.9652777777777778,0.5,0.6356152777777777,0.3,0.631578947368421,0.7777777777777778,,,,,,,0.9264705882352942,0.8780487804878049,0.9824352941176471,0.9500317073170732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,classification,gpt-5,0.8933,0.8867,0.7133,0.9733,0.8867,0.7867,0.6,0.5867,0.6133,0.9599,0.9285,0.1133,0.8621,0.8146,0.7942,0.8114,0.9133,0.7133,,,0.82,0.0933,0.0933,0.1133,0.1667,0.6,0.8067,0.11665,0.9416058394160584,0.38461538461538464,0.9900080291970803,0.6427923076923077,0.7191780821917808,0.5,,,,,,,0.903448275862069,0.4,0.9398124137931035,0.599,0.0,0.0,0.0098,0.0,0.7597,0.0,0.0,0.0,0.0098,0.0,0.7597,0.0
synthetic,classification,gpt-5-mini,0.8733,0.6,0.6,0.68,0.84,0.4733,0.5467,0.5733,0.56,0.9382,0.7438,0.16,0.5535,0.7441,0.7764,0.7569,0.8467,0.5867,,,0.5067,0.1933,0.1867,0.1867,0.2,0.56,0.7591,0.19167499999999998,0.8913043478260869,0.6666666666666666,0.9543369565217391,0.7522083333333333,0.5972222222222222,0.6666666666666666,,,,,,,0.6068965517241379,0.4,0.7449213793103449,0.7101200000000001,0.0,0.0043,0.7084,0.4007,0.0,0.0,0.0,0.0043,0.7084,0.4007,0.0,0.0
synthetic,classification,gpt-5-nano,0.78,0.6467,0.08,0.74,0.2333,0.0,0.0933,0.5533,0.06,0.7872,0.7296,0.7667,0.0864,0.1053,0.5587,0.0766,0.7333,0.1133,,,0.0933,0.0467,0.06,0.02,0.0067,0.2355,0.2469,0.03335,0.7851851851851852,0.7333333333333333,0.7920688888888888,0.7435866666666667,0.06474820143884892,0.2727272727272727,,,,,,,0.6617647058823529,0.5,0.739535294117647,0.6333357142857142,0.0001,0.0,1.0,0.0019,1.0,1.0,0.0001,0.0,1.0,0.0019,1.0,1.0
synthetic,classification,gpt-oss:20b,0.6533,0.46,0.5,0.7533,0.8933,0.4333,0.2733,0.2733,0.2733,0.8246,0.7567,0.051,0.6858,0.5664,0.5924,0.627,0.6667,0.4867,,,0.44,0.0467,0.04,0.06,0.06,0.2733,0.5953,0.051675,0.6739130434782609,0.4166666666666667,0.8499079710144928,0.5338416666666667,0.4928571428571429,0.6,,,,,,,0.46153846153846156,0.42857142857142855,0.7595223776223776,0.6984714285714285,0.0,0.0,0.5722,0.0,0.0251,0.0,0.0,0.0,0.5722,0.0,0.0251,0.0
synthetic,classification,grok-3-mini,0.9,0.82,0.6333,0.9333,0.9533,0.78,0.4133,0.4067,0.4267,0.9591,0.9565,0.0467,0.8982,0.7163,0.7014,0.6994,0.9133,0.6267,,,0.8,0.04,0.0467,0.0467,0.0467,0.4156,0.7057,0.045024999999999996,0.9420289855072463,0.4166666666666667,0.9890014492753624,0.6151166666666666,0.6344827586206897,0.6,,,,,,,0.8344827586206897,0.4,0.9644206896551725,0.728,0.0,0.0,0.5,0.0,0.0481,0.0,0.0,0.0,0.5,0.0,0.0481,0.0
synthetic,classification,llama3.1:70b,0.82,0.6,0.5067,0.88,0.92,0.6,0.2667,0.2667,0.22,0.9204,0.8955,0.0327,0.8533,0.6103,0.5952,0.5764,0.8733,0.48,,,0.5533,0.0067,0.02,0.0067,0.0133,0.2511,0.594,0.011675,0.8661971830985915,0.0,0.9566584507042253,0.27635,0.4375,0.5149253731343284,,,,,,,0.5950413223140496,0.6206896551724138,0.8982983471074379,0.8837482758620689,0.0,0.0,0.0113,0.0,0.0,0.0,0.0,0.0,0.0113,0.0,0.0,0.0
synthetic,classification,llama3.1:8b,0.2267,0.1067,0.1533,0.42,0.68,0.0867,0.1067,0.0933,0.0733,0.6402,0.5797,0.0901,0.4721,0.4224,0.3968,0.3736,0.7533,0.7533,,,0.74,0.0,0.0,0.0,0.0,0.0911,0.3976,0.0,0.3333333333333333,0.2198581560283688,0.8546333333333334,0.6264758865248227,0.15,0.15384615384615385,,,,,,,0.07692307692307693,0.11290322580645161,0.5014615384615385,0.5961056451612905,0.0,0.0,0.9252,0.0,0.1605,0.0001,0.0,0.0,0.9252,0.0,0.1605,0.0001
synthetic,classification,mistral-small:24b,0.8533,0.5667,0.56,0.8333,0.9133,0.5333,0.36,0.32,0.3333,0.9257,0.8309,0.07,0.7751,0.671,0.6502,0.6517,0.8733,0.4333,,,0.46,0.0267,0.0333,0.0867,0.0733,0.3378,0.6576,0.055,0.916030534351145,0.42105263157894735,0.9752167938931298,0.5845947368421053,0.0,0.5637583892617449,,,,,,,0.5263157894736842,0.5725190839694656,0.8570789473684212,0.8271473282442748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,classification,o3,0.9133,0.9,0.58,0.98,0.98,0.8867,0.3933,0.36,0.36,0.9767,0.9632,0.0182,0.9574,0.7092,0.7111,0.7131,0.8933,0.58,,,0.92,0.0067,0.0067,0.0067,0.0267,0.3711,0.7111,0.0117,0.9548872180451128,0.5882352941176471,0.9952624060150376,0.8319176470588237,0.5821917808219178,0.5,,,,,,,0.9230769230769231,0.42857142857142855,0.9767545454545455,0.6867571428571428,0.0,0.0,0.1481,0.0,0.0,0.0,0.0,0.0,0.1481,0.0,0.0,0.0
synthetic,fixing,deepseek-chat,0.8933,0.8533,0.9,0.9867,0.9667,0.8267,0.6267,0.6733,0.6267,0.9525,0.9625,0.0259,0.877,0.8214,0.8428,0.8304,,,,,,0.0267,0.02,0.0533,0.0867,0.6422,0.8315,0.046675,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,fixing,deepseek-reasoner,0.7533,0.6667,0.7933,0.8733,0.9667,0.6533,0.2667,0.2467,0.2867,0.8847,0.8887,0.0142,0.8733,0.5773,0.5358,0.5834,,,,,,0.0067,0.0067,0.0267,0.02,0.2667,0.5655,0.015025,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,fixing,gemini-2.0-flash,0.86,0.84,0.8733,0.9667,0.9867,0.8267,0.8333,0.7867,0.8067,0.8733,0.958,0.0007,0.9087,0.9335,0.9037,0.9159,,,,,,0.0067,0.0,0.0067,0.06,0.8089,0.9177,0.018349999999999998,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,fixing,gemini-2.5-flash,0.9,0.9133,0.9267,0.96,0.9733,0.9,0.78,0.7467,0.7667,0.9388,0.9457,0.0267,0.9118,0.8867,0.8675,0.8694,,,,,,0.0267,0.02,0.0133,0.06,0.7645,0.8745,0.03,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0287,0.0,0.0,0.0,0.0,0.0,0.0287,0.0
synthetic,fixing,gemini-2.5-pro,0.68,0.7733,0.5733,0.8867,0.9733,0.7667,0.3867,0.4333,0.3133,0.6098,0.8262,0.025,0.8025,0.3909,0.5311,0.4324,,,,,,0.24,0.24,0.02,0.0733,0.3778,0.4515,0.143325,,,,,,,,,,,,,,,,,0.0,0.0,0.6955,0.0,0.0,0.0,0.0,0.0,0.6955,0.0,0.0,0.0
synthetic,fixing,gpt-4.1-2025-04-14,0.8867,0.8667,0.9467,0.9667,0.9733,0.8467,0.6867,0.6933,0.6933,0.9662,0.9711,0.01,0.8919,0.9175,0.9131,0.9145,,,,,,0.0133,0.0133,0.02,0.08,0.6911,0.915,0.03165,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,fixing,gpt-4.1-mini-2025-04-14,0.8067,0.8,0.9133,0.9667,0.86,0.76,0.6267,0.6533,0.6733,0.9151,0.9315,0.0639,0.8387,0.8616,0.8986,0.8651,,,,,,0.02,0.04,0.06,0.0467,0.6511,0.8751,0.041675,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
synthetic,fixing,gpt-4.1-nano-2025-04-14,0.5533,0.3733,0.6,0.7,0.5733,0.22,0.4933,0.5333,0.5133,0.6813,0.6589,0.2566,0.4434,0.6822,0.7098,0.6864,,,,,,0.06,0.12,0.1467,0.1067,0.5133,0.6928,0.10835,,,,,,,,,,,,,,,,,0.0001,0.0,0.007,0.0003,0.9429,0.0001,0.0001,0.0,0.007,0.0003,0.9429,0.0001
synthetic,fixing,gpt-4o,0.8133,0.7667,0.86,0.96,0.9733,0.7667,0.54,0.56,0.5933,0.7462,0.7764,0.0157,0.7361,0.6078,0.6199,0.6514,,,,,,0.1733,0.18,0.1467,0.1867,0.5644,0.6264,0.171675,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,fixing,gpt-5,0.88,0.9,0.96,0.9933,0.9267,0.8267,0.5667,0.56,0.5467,0.9697,0.9482,0.0733,0.8959,0.7964,0.7859,0.7853,,,,,,0.1267,0.1333,0.1133,0.1467,0.5578,0.7892,0.13,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2272,0.0,0.0,0.0,0.0,0.0,0.2272,0.0
synthetic,fixing,gpt-5-mini,0.8267,0.78,0.8533,0.9533,0.8533,0.66,0.5733,0.5667,0.6,0.9004,0.8703,0.142,0.7797,0.7607,0.7453,0.7902,,,,,,0.2667,0.2467,0.24,0.2533,0.58,0.7654,0.251675,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,fixing,gpt-5-nano,0.9067,0.7733,0.84,0.98,0.9067,0.6933,0.5533,0.58,0.56,0.9517,0.8801,0.093,0.7908,0.75,0.7743,0.7542,,,,,,0.1867,0.1733,0.1667,0.2533,0.5644,0.7595,0.195,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0,0.0,0.0059,0.0
synthetic,fixing,gpt-oss:20b,0.6667,0.6867,0.78,0.9067,0.9933,0.6867,0.3133,0.3333,0.3067,0.8429,0.8644,0.0009,0.8644,0.6195,0.6303,0.5971,,,,,,0.04,0.0333,0.0267,0.0867,0.3178,0.6156,0.046675,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,fixing,grok-3-mini,0.8933,0.8733,0.9267,0.9933,0.9667,0.8533,0.5067,0.4333,0.4267,0.9532,0.9679,0.0227,0.9224,0.7509,0.6881,0.7234,,,,,,0.0333,0.0533,0.06,0.0667,0.4556,0.7208,0.053325,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0154,0.0,0.0,0.0,0.0,0.0,0.0154,0.0
synthetic,fixing,llama3.1:70b,0.68,0.6667,0.7933,0.8733,0.9667,0.66,0.2867,0.3333,0.2867,0.8008,0.8717,0.0085,0.8449,0.6224,0.627,0.5811,,,,,,0.0,0.0333,0.0467,0.0267,0.3022,0.6102,0.026675,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,fixing,llama3.1:8b,0.2067,0.04,0.2133,0.1733,0.6267,0.04,0.06,0.0467,0.0533,0.5639,0.3906,0.1097,0.2903,0.2753,0.2564,0.2895,,,,,,0.0,0.0,0.0067,0.0,0.0533,0.2737,0.001675,,,,,,,,,,,,,,,,,0.0001,0.0156,0.4427,0.2088,0.5,0.0156,0.0001,0.0156,0.4427,0.2088,0.5,0.0156
synthetic,fixing,mistral-small:24b,0.7533,0.5533,0.8,0.9533,0.9533,0.5333,0.5333,0.58,0.56,0.882,0.818,0.0188,0.7938,0.7864,0.8008,0.8029,,,,,,0.04,0.0133,0.0933,0.06,0.5578,0.7967,0.05165,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,fixing,o3,0.7667,0.9067,0.9467,0.9733,1.0,0.9067,0.4667,0.4,0.4,0.9182,0.9312,0.0,0.9321,0.715,0.6663,0.6517,,,,,,0.04,0.0333,0.02,0.0467,0.4222,0.6777,0.035,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
