Q_ID,dataset,llm,R(1-2),R(1-3),R(1-4),R(3-4),R(1-34)
134,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,ContainedBy,Disjoint,Equivalence
135,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
136,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
137,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
138,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
139,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Contains,Disjoint,Overlap
140,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Disjoint,Disjoint,Disjoint
141,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
142,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
143,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,Contains,ContainedBy,Disjoint,Equivalence
144,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
145,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
146,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
147,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
148,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
149,qawiki,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
0,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
1,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
2,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
3,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
4,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
5,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
6,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
7,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
8,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
9,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
10,qawiki,gpt-4.1-2025-04-14,Equivalence,Equivalence,Disjoint,Disjoint,Equivalence
11,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
13,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
14,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
15,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
16,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
17,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
18,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
19,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
20,qawiki,gpt-4.1-2025-04-14,Equivalence,Overlap,Contains,Disjoint,Equivalence
21,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
22,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
23,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
24,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
25,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
26,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
27,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
28,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
29,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
30,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
31,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
32,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
33,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
34,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
35,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
36,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
37,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
38,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
39,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
40,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
41,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
42,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
43,qawiki,gpt-4.1-2025-04-14,Contains,Contains,Overlap,Disjoint,Equivalence
44,qawiki,gpt-4.1-2025-04-14,Contains,Contains,Contains,Disjoint,Equivalence
45,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
46,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
47,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
48,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
49,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
50,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
51,qawiki,gpt-4.1-2025-04-14,Contains,Contains,Overlap,Disjoint,Equivalence
52,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
53,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
54,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
55,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
56,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
57,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
58,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
59,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
60,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
62,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
63,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
64,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
65,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
66,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
67,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
68,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
69,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
70,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
71,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
72,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
73,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
74,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
75,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
77,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
78,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
79,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
80,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
81,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
83,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
84,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
85,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
86,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
87,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
88,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
89,qawiki,gpt-4.1-2025-04-14,Contains,Contains,Overlap,Disjoint,Equivalence
90,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
91,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
92,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
93,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
95,qawiki,gpt-4.1-2025-04-14,Contains,Contains,Overlap,Disjoint,Equivalence
96,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
97,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
98,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
99,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
100,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
101,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
102,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
103,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
104,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
105,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
106,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
107,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
108,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
109,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
110,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
111,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
112,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
113,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
114,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
115,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
116,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
117,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
118,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
119,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
120,qawiki,gpt-4.1-2025-04-14,Contains,Contains,Overlap,Disjoint,Equivalence
121,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
122,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
123,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
124,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
125,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
126,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
127,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
128,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
129,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
130,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
131,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
132,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
133,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
134,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
135,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
136,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
137,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
138,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
139,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
140,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
141,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
142,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
144,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
145,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
147,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
148,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
149,qawiki,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
0,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
1,qawiki,gpt-4o,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
2,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
3,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
4,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Disjoint
5,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
6,qawiki,gpt-4o,Equivalence,Contains,Contains,Disjoint,Disjoint
7,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
8,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
9,qawiki,gpt-4o,Equivalence,Contains,Disjoint,Disjoint,Equivalence
10,qawiki,gpt-4o,Equivalence,Equivalence,Disjoint,Disjoint,Disjoint
11,qawiki,gpt-4o,Equivalence,ContainedBy,ContainedBy,Disjoint,Equivalence
12,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
13,qawiki,gpt-4o,Equivalence,ContainedBy,ContainedBy,Disjoint,Disjoint
14,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
15,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
16,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Disjoint
17,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Disjoint
18,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
19,qawiki,gpt-4o,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
20,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
21,qawiki,gpt-4o,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
22,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
23,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
24,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
25,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Disjoint
26,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
27,qawiki,gpt-4o,Equivalence,ContainedBy,ContainedBy,Disjoint,Equivalence
28,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
29,qawiki,gpt-4o,Equivalence,Contains,Disjoint,Disjoint,Equivalence
30,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
31,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Disjoint
32,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
33,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
34,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
35,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
36,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
37,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Overlap
38,qawiki,gpt-4o,Equivalence,Contains,Contains,Disjoint,Disjoint
39,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
40,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
41,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Unknown
42,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Unknown
43,qawiki,gpt-4o,Contains,ContainedBy,Overlap,Disjoint,Equivalence
44,qawiki,gpt-4o,Overlap,ContainedBy,Contains,Disjoint,Equivalence
45,qawiki,gpt-4o,Equivalence,Contains,Disjoint,Disjoint,Equivalence
46,qawiki,gpt-4o,Equivalence,Contains,Disjoint,Disjoint,Disjoint
47,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
48,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
49,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Overlap
50,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
51,qawiki,gpt-4o,Contains,Contains,Disjoint,Disjoint,Equivalence
52,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
53,qawiki,gpt-4o,Equivalence,ContainedBy,Contains,Disjoint,Contains
54,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
55,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Unknown
56,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Unknown
57,qawiki,gpt-4o,Equivalence,Contains,Contains,Disjoint,Disjoint
58,qawiki,gpt-4o,Equivalence,ContainedBy,Contains,Disjoint,Disjoint
59,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
60,qawiki,gpt-4o,Equivalence,Overlap,Contains,Disjoint,Equivalence
61,qawiki,gpt-4o,Contains,ContainedBy,Overlap,Disjoint,Equivalence
62,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Unknown
63,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Unknown
64,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
65,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
66,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
67,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
68,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
69,qawiki,gpt-4o,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
70,qawiki,gpt-4o,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
71,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
72,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
73,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
74,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
75,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
76,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Unknown
77,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Overlap
78,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
79,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
80,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Disjoint
81,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
82,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
83,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
84,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
85,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
86,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Unknown
87,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
88,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
89,qawiki,gpt-4o,Contains,Contains,Overlap,Disjoint,Equivalence
90,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Disjoint
91,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Disjoint
92,qawiki,gpt-4o,Equivalence,Contains,Disjoint,Disjoint,Equivalence
93,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
94,qawiki,gpt-4o,ContainedBy,ContainedBy,Overlap,Disjoint,Equivalence
95,qawiki,gpt-4o,Contains,ContainedBy,Overlap,Disjoint,Equivalence
96,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
97,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Unknown
98,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
99,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
100,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
101,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
102,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
103,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Overlap
104,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
105,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
106,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Disjoint
107,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
108,qawiki,gpt-4o,Equivalence,ContainedBy,Contains,Disjoint,Contains
109,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
110,qawiki,gpt-4o,Contains,Contains,Overlap,Disjoint,Equivalence
111,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
112,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Unknown
113,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
114,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Disjoint
115,qawiki,gpt-4o,Equivalence,ContainedBy,ContainedBy,Disjoint,Equivalence
116,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
117,qawiki,gpt-4o,Equivalence,Contains,Disjoint,Disjoint,Equivalence
118,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Disjoint
119,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
120,qawiki,gpt-4o,ContainedBy,Contains,Disjoint,Disjoint,Disjoint
121,qawiki,gpt-4o,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
122,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Disjoint
123,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
124,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Unknown
125,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Disjoint
126,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
127,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
128,qawiki,gpt-4o,Equivalence,Contains,Contains,Disjoint,Equivalence
129,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
130,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
131,qawiki,gpt-4o,Equivalence,Contains,Disjoint,Disjoint,Equivalence
132,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
133,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
134,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
135,qawiki,gpt-4o,Equivalence,Contains,Disjoint,Disjoint,Equivalence
136,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
137,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
138,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
139,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Unknown
140,qawiki,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Disjoint
141,qawiki,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
142,qawiki,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
