dataset,action,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,?A1=A1*,?A1=A1**,?A1*=A1**,J(A1-A2),J(A1-A34),J(A3-A4),J(A4-A1|3),J(A1-A1*),J(A1-A1**),J(A1*-A1**),idk_A1,idk_A2,idk_A3,idk_A4,?A1=A1(ave),J_A1_ave,?A1=A2(+),?A1=A2(-),J(1-2)+,J(1-2)-,?A1>A3(+),?A1>A3(-),?A1>A4(+),?A1>A4(-),?A3∅A4(+),?A3∅A4(-),J(3-4)+,J(3-4)-,?A1=A3+A4(+),?A1=A3+A4(-),J(1-34)+,J(1-34)-,p(A1=A2),p(A1=A3+A4),p(A1>A3),p(A1>A4),p(A3∅A4),p(A4=A1|3)
synthetic,zero-shot,deepseek-r1:1.5b,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0033,0.0009,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0033359999999999996,,0.0,,0.0,,1.0,,0.0,,0.0,,0.000946,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,deepseek-r1:70b,0.0,0.0,0.0,0.0,0.88,0.0,,,,0.3755,0.2446,0.0159,0.1463,,,,0.0,0.0,0.0,0.0,,,,0.0,,0.375538,,0.0,,0.0,,0.88,,0.015934,,0.0,,0.24457800000000002,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,deepseek-reasoner,0.2867,0.2333,0.5267,0.4467,0.7533,0.2,,,,0.5706,0.5545,0.0427,0.4397,,,,0.0133,0.0133,0.0067,0.0333,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gemini-2.0-flash,0.4333,0.18,0.5267,0.44,0.5533,0.12,,,,0.7391,0.566,0.1478,0.3604,,,,0.0067,0.0133,0.0,0.0,,,0.4732142857142857,0.3157894736842105,0.7715982142857143,0.6432763157894736,0.5238095238095238,0.5333333333333333,0.4482758620689655,0.4380165289256198,0.5704225352112676,0.25,0.1405725352112676,0.2763375,0.19811320754716982,0.13636363636363635,0.576138679245283,0.5415318181818182,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gemini-2.5-flash,0.4667,0.3467,0.6,0.5667,0.88,0.3333,,,,0.7291,0.6731,0.024,0.5907,,,,0.0333,0.04,0.0267,0.0467,,,0.5074626865671642,0.125,0.7582253731343284,0.48540000000000005,0.6041666666666666,0.5,0.5655172413793104,0.6,0.8972602739726028,0.25,0.01354041095890411,0.40675,0.35664335664335667,0.14285714285714285,0.6890657342657341,0.3471285714285714,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gemini-2.5-pro,0.4467,0.3533,0.6067,0.4933,0.8067,0.3133,,,,0.7226,0.7069,0.0412,0.5999,,,,0.0133,0.04,0.0,0.0133,,,0.48175182481751827,0.07692307692307693,0.7513175182481752,0.4203,0.6095890410958904,0.5,0.5069444444444444,0.16666666666666666,0.8231292517006803,0.0,0.028610884353741498,0.6563666666666667,0.3680555555555556,0.0,0.7177263888888888,0.4474,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-4.1-2025-04-14,0.6,0.2733,0.7,0.54,0.6133,0.1733,,,,0.8377,0.7008,0.1287,0.4685,,,,0.0,0.0,0.0133,0.0267,,,0.6335877862595419,0.3333333333333333,0.8646916030534351,0.54685,0.7163120567375887,0.5,0.5436893203883495,0.525,0.6197183098591549,0.0,0.1240669014084507,1.0,0.28169014084507044,0.0,0.7040028169014084,0.1154,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-4.1-mini-2025-04-14,0.4667,0.18,0.5533,0.5333,0.52,0.1067,,,,0.75,0.6301,0.1726,0.3793,,,,0.0,0.0,0.0,0.04,,,0.49242424242424243,0.2777777777777778,0.7795075757575757,0.5336222222222222,0.4897959183673469,0.5841584158415841,0.59375,0.5169491525423728,0.527027027027027,0.0,0.16139121621621622,1.0,0.1780821917808219,0.25,0.6355294520547945,0.43332499999999996,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-4.1-nano-2025-04-14,0.3667,0.1133,0.5267,0.4467,0.5933,0.1,,,,0.6469,0.5003,0.17,0.3219,,,,0.0133,0.0133,0.1,0.0667,,,0.40816326530612246,0.28846153846153844,0.7081683673469389,0.5313999999999999,0.3770491803278688,0.6292134831460674,0.4461538461538462,0.4470588235294118,0.5578947368421052,0.6545454545454545,0.15809473684210523,0.19052,,0.11333333333333333,,0.5003313333333334,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-4o,0.4067,0.16,0.5533,0.4133,0.7,0.1333,,,,0.6798,0.5558,0.1601,0.3557,,,,0.1267,0.1,0.1067,0.18,,,0.4,0.5,0.68373,0.6247,0.5636363636363636,0.5473684210526316,0.4375,0.41044776119402987,0.7046979865771812,0.0,0.15450268456375837,1.0,0.13861386138613863,0.20408163265306123,0.5680910891089108,0.5305061224489795,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-5,0.5533,0.3933,0.6067,0.6467,0.8667,0.4333,,,,0.7869,0.6867,0.0456,0.672,,,,0.1533,0.1267,0.0467,0.1333,,,0.5714285714285714,0.4117647058823529,0.8037706766917293,0.6551823529411764,0.6095890410958904,0.5,0.6486486486486487,0.5,0.8835616438356164,0.25,0.026320547945205476,0.75,0.3972602739726027,0.25,0.6924650684931506,0.47467500000000007,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-5-mini,0.56,0.3467,0.5333,0.6,0.7733,0.32,,,,0.753,0.6191,0.1713,0.5131,,,,0.2467,0.2333,0.1867,0.3133,,,0.5766423357664233,0.38461538461538464,0.7612912408759125,0.6659769230769231,0.5277777777777778,0.6666666666666666,0.6164383561643836,0.0,0.7808219178082192,0.5,0.16226712328767126,0.5,0.3469387755102041,0.3333333333333333,0.621130612244898,0.5212,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-5-nano,0.56,0.4133,0.68,0.5867,0.86,0.38,,,,0.7499,0.6659,0.1143,0.5548,,,,0.1867,0.2067,0.1467,0.26,,,0.5673758865248227,0.4444444444444444,0.7532588652482269,0.6975666666666667,0.696,0.6,0.5955882352941176,0.5,0.875,0.7142857142857143,0.10076985294117646,0.24602857142857143,0.4253731343283582,0.3125,0.6707455223880597,0.62538125,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-oss:20b,0.2733,0.22,0.5,0.4067,0.7933,0.2267,,,,0.5755,0.5539,0.0474,0.4674,,,,0.0467,0.04,0.0,0.0467,,,0.28368794326241137,0.1111111111111111,0.5882375886524822,0.37645555555555554,0.5285714285714286,0.1,0.4013605442176871,0.6666666666666666,0.8071428571428572,0.6,0.032045,0.2625,0.23076923076923078,0.0,0.5620685314685314,0.3874857142857143,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,grok-3-mini,0.4533,0.3467,0.6267,0.5467,0.88,0.34,,,,0.7199,0.6895,0.0401,0.597,,,,0.02,0.0267,0.02,0.0467,,,0.4744525547445255,0.23076923076923078,0.7443832116788321,0.46232307692307695,0.6363636363636364,0.42857142857142855,0.5510204081632653,0.3333333333333333,0.891156462585034,0.3333333333333333,0.0322265306122449,0.4242333333333333,0.35374149659863946,0.0,0.697943537414966,0.2738,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,llama3.1:8b,0.0267,0.0,0.06,0.0133,0.8067,0.0,,,,0.2604,0.1632,0.0337,0.1,,,,0.0067,0.0067,0.04,0.0267,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,o3,0.38,0.2667,0.5267,0.4467,0.86,0.2733,,,,0.6809,0.6088,0.0317,0.5389,,,,0.0267,0.0267,0.0133,0.0333,,,0.41044776119402987,0.125,0.7124291044776119,0.4165,0.5273972602739726,0.5,0.4489795918367347,0.3333333333333333,0.8689655172413793,0.6,0.02478137931034483,0.23334000000000002,0.273972602739726,0.0,0.6191684931506849,0.228575,1.0,1.0,1.0,1.0,1.0,1.0
overall,classification,deepseek-chat,0.9667,0.82,0.9111,0.9222,0.7378,0.6467,0.5289,0.4956,0.52,0.9833,0.9547,0.2414,0.6951,0.7226,0.6858,0.7097,0.2244,0.2311,0.2489,0.2756,0.5148,0.706,,,,,,,,,,,,,,,,,2.6992141255558155e-239,2.263695335769487e-217,1.670751848652116e-135,1.2087385678468195e-154,9.965025591164954e-17,3.0770689919782785e-158
overall,classification,deepseek-r1:1.5b,0.0,0.0,1.0,0.0022,0.9222,0.0022,0.0,0.0,0.0,0.0132,0.0113,0.0265,0.0033,0.0,0.0,0.0007,0.0,0.0,1.0,0.0,0.0,0.0002,0.0,0.0,0.01124780361757106,0.024904761904761905,1.0,1.0,,,,,,,0.0,0.0,0.011008852459016394,0.012033103448275862,1.0,1.0,0.0,0.25,6.814017345933053e-22,0.25
overall,classification,deepseek-r1:70b,0.0333,0.0044,1.0,0.1756,0.7044,0.0044,0.0,0.0022,0.0,0.5086,0.3296,0.1084,0.1768,0.2345,0.2489,0.2347,0.0022,0.0333,1.0,0.0622,0.0007,0.2394,0.035629453681710214,0.0,0.5152463182897862,0.41203793103448283,1.0,1.0,,,,,,,0.0045662100456621,0.0,0.33334611872146125,0.19401666666666664,5.684341886080802e-14,0.03125,0.0,9.055679078826712e-72,1.1818393810083972e-37,0.03125
overall,classification,deepseek-reasoner,0.7422,0.8711,0.9111,0.9333,0.64,0.5822,0.4,0.3756,0.5022,0.8025,0.9296,0.3554,0.6047,0.5863,0.5819,0.7082,0.1978,0.2111,0.3044,0.3444,0.4259,0.6255,,,,,,,,,,,,,,,,,2.651408984320953e-168,1.283284748672771e-273,2.7031406104531886e-163,4.335996333455131e-225,8.868356163672752e-22,3.4403423181526324e-133
overall,classification,gemini-2.0-flash,0.8667,0.8644,1.0,0.9444,0.5867,0.5244,0.4578,0.4133,0.3844,0.9301,0.9237,0.3344,0.5596,0.6762,0.6104,0.576,0.1778,0.1711,1.0,0.3822,0.4185,0.6209,0.8781038374717833,0.14285714285714285,0.9403708803611738,0.28324285714285713,1.0,1.0,,,,,,,0.8631921824104235,0.8646616541353384,0.9403,0.8956646616541354,1.1957923549632096e-149,1.1670385241914295e-262,5.276589072053972e-228,1.340195541702961e-196,0.028829064518223688,7.23037259046722e-137
overall,classification,gemini-2.5-flash,0.8956,0.9267,1.0,0.9733,0.9,0.86,0.3644,0.3733,0.3533,0.9339,0.9618,0.0941,0.8263,0.646,0.6341,0.6576,0.0844,0.0756,1.0,0.1533,0.3637,0.6459,0.9454545454545454,0.6,0.950338961038961,0.8364015384615385,1.0,1.0,,,,,,,0.9414519906323185,0.6521739130434783,0.9660819672131148,0.8821913043478261,2.7793911243265103e-171,6.336085874696102e-235,3.3444356521734666e-198,1.9991679131595227e-185,0.0017417532838636767,3.837422480377181e-188
overall,classification,gemini-2.5-pro,0.8244,0.72,1.0,0.8511,0.9222,0.7289,0.3978,0.3178,0.3378,0.8721,0.8251,0.0674,0.7444,0.6568,0.5728,0.6028,0.1044,0.1,1.0,0.1622,0.3511,0.6108,0.9056122448979592,0.27586206896551724,0.908906887755102,0.6235344827586207,1.0,1.0,,,,,,,0.7555012224938875,0.36585365853658536,0.8503655256723716,0.5729341463414634,4.093831869569217e-145,6.327784061971181e-136,2.161290883913307e-224,4.150780899217104e-123,4.4779322227410264e-20,1.7202553568433873e-132
overall,classification,gpt-4.1-2025-04-14,0.9156,0.8667,0.6044,0.9733,0.86,0.7889,0.3244,0.3156,0.3467,0.9763,0.9698,0.1251,0.8385,0.6525,0.6239,0.6391,0.0489,0.0511,0.0889,0.1356,0.3289,0.6385,0.9478672985781991,0.42857142857142855,0.990263981042654,0.765792857142857,0.6040723981900452,0.625,,,,,,,0.8672768878718535,0.8461538461538461,0.9715448512585811,0.9126769230769229,3.4227388990172314e-143,2.5970866891209346e-233,0.000182915648869874,8.693376154277176e-197,6.613900460384576e-43,2.6309980324533585e-227
overall,classification,gpt-4.1-mini-2025-04-14,0.9044,0.8556,0.52,0.9444,0.7756,0.6956,0.36,0.3622,0.3867,0.9617,0.9453,0.211,0.7236,0.6112,0.6083,0.6354,0.16,0.16,0.1289,0.2489,0.3696,0.6183,0.9367396593673966,0.5641025641025641,0.9760518248175183,0.8106487179487178,0.5041322314049587,0.5258358662613982,,,,,,,0.8640776699029126,0.7631578947368421,0.9486684466019418,0.9084552631578946,1.6300689516870095e-159,1.0214665607622552e-246,1.0,8.291647850432768e-177,2.599214006901998e-41,1.9973440425416425e-217
overall,classification,gpt-4.1-nano-2025-04-14,0.9689,0.5822,0.6222,0.5844,0.3667,0.0022,0.9556,0.9622,0.9556,0.9709,0.7359,0.6288,0.0022,0.9556,0.9622,0.9556,0.9822,0.9689,0.6178,0.58,0.9578,0.9578,0.9565217391304348,1.0,0.9593316770186336,1.0,0.5819672131147541,0.6371951219512195,,,,,,,,0.5822222222222222,,0.735926,4.606987449017205e-235,2.8853683231782883e-133,2.421345900223493e-09,2.909405242031408e-20,1.6026469507875813e-34,9.516916568199439e-27
overall,classification,gpt-4o,0.9689,0.9267,0.9911,0.9844,0.4422,0.4022,0.6667,0.2022,0.2489,0.4534,0.9739,0.5514,0.4154,0.3254,0.311,0.3414,0.5333,0.5356,0.8533,0.5756,0.3726,0.3259,0.9816933638443935,0.5384615384615384,0.4591366132723112,0.2595,1.0,,,,,,,,0.9523809523809523,0.9621848739495799,0.9821428571428571,0.982655462184874,4.293384597594084e-175,3.8017377704905056e-244,1.804439490329149e-173,2.0005709774385285e-198,1.0558681668730917e-33,1.2360020397769208e-58
overall,classification,gpt-5,0.9133,0.8911,1.0,0.9733,0.7022,0.6644,0.5822,0.6,0.6111,0.962,0.9412,0.296,0.6649,0.7731,0.7712,0.7817,0.2689,0.2644,1.0,0.3622,0.5978,0.7753,0.9511002444987775,0.5365853658536586,0.98080586797066,0.7745121951219512,1.0,1.0,,,,,,,0.9086651053864169,0.5652173913043478,0.9484564402810305,0.8069782608695653,4.528856531632244e-72,9.877907876052967e-127,6.879105134148699e-136,1.150670432168954e-95,0.23087475821019945,9.674949180740217e-61
overall,classification,gpt-5-mini,0.8778,0.6289,1.0,0.74,0.7067,0.4578,0.5711,0.5778,0.5644,0.9294,0.7613,0.2933,0.4726,0.7256,0.7317,0.7228,0.36,0.3489,1.0,0.3756,0.5711,0.7267,0.8956310679611651,0.6842105263157895,0.9439932038834952,0.7708736842105263,1.0,1.0,,,,,,,0.6346604215456675,0.5217391304347826,0.7635707259953163,0.720008695652174,9.551277533329673e-46,3.04800739102835e-15,1.955159272639747e-149,0.0011157524934598232,1.607089779923909e-05,1.578141607662719e-28
overall,classification,gpt-5-nano,0.7733,0.6844,1.0,0.7644,0.2,0.0644,0.0956,0.5378,0.0756,0.7777,0.7555,0.7985,0.0776,0.102,0.5413,0.0844,0.0933,0.0978,1.0,0.02,0.2363,0.2426,0.7945544554455446,0.5869565217391305,0.7980923267326733,0.598995652173913,1.0,1.0,,,,,,,0.7135922330097088,0.3684210526315789,0.7777582524271844,0.5140342105263158,1.119294562630384e-24,1.2117213074192716e-36,5.1253327236687384e-144,2.216486725231018e-12,2.0157282962484933e-142,1.2734080517259802e-64
overall,classification,gpt-oss:20b,0.6644,0.4911,1.0,0.7267,0.8422,0.4956,0.2933,0.2556,0.2778,0.7964,0.7721,0.1055,0.6041,0.5147,0.5043,0.5179,0.1444,0.1089,1.0,0.1978,0.2756,0.5123,0.6730310262529833,0.5483870967741935,0.801898090692124,0.7223290322580644,1.0,1.0,,,,,,,0.4930232558139535,0.45,0.7713562790697676,0.789205,5.797067116914987e-108,7.509382951889712e-75,2.5160737381238802e-234,2.3484149431590896e-83,0.29383238107183124,1.926906403416221e-73
overall,classification,grok-3-mini,0.8956,0.7778,1.0,0.8978,0.8778,0.7511,0.4044,0.3911,0.3911,0.9611,0.9356,0.1169,0.7912,0.6463,0.6354,0.627,0.1044,0.1067,1.0,0.1711,0.3955,0.6362,0.9507389162561576,0.38636363636363635,0.9880662561576354,0.7123863636363637,1.0,1.0,,,,,,,0.7880184331797235,0.5,0.9391523041474654,0.83923125,1.202947202740767e-167,3.338477801316529e-140,6.02479966275721e-182,1.2777385246198166e-122,0.49184284998141203,1.5826461369138607e-121
overall,classification,llama3.1:8b,0.1822,0.0867,1.0,0.3622,0.6867,0.0844,0.0556,0.0444,0.0378,0.5751,0.5207,0.0958,0.4059,0.3236,0.2751,0.2769,0.0,0.0044,1.0,0.0,0.0459,0.2919,0.1875,0.18202764976958524,0.7337187500000001,0.569202995391705,1.0,1.0,,,,,,,0.07692307692307693,0.08831168831168831,0.5085353846153846,0.5227628571428572,2.8427764544769754e-48,4.334862053968024e-31,0.0,1.7811870697992752e-94,6.135272597224583e-17,9.62964972193618e-35
overall,classification,o3,0.8267,0.8067,0.8444,0.9111,0.9267,0.82,0.3533,0.3311,0.3511,0.9358,0.9089,0.0653,0.8391,0.6311,0.6168,0.6312,0.0889,0.0711,0.6978,0.1178,0.3452,0.6264,0.8653846153846154,0.35294117647058826,0.9547413461538462,0.7044323529411765,0.8456221198156681,0.8125,,,,,,,0.8305882352941176,0.4,0.919875294117647,0.7225880000000001,3.899824692630181e-136,1.3096540193417163e-176,1.178285575602919e-75,6.827703859501682e-162,1.263852830051193e-10,6.373226111127296e-176
overall,fixing,deepseek-chat,0.8378,0.7711,0.8978,0.96,0.9578,0.84,0.4911,0.5178,0.5044,0.9227,0.921,0.027,0.8,0.7089,0.7237,0.7207,0.0644,0.0578,0.1222,0.1489,0.5044,0.7178,,,,,,,,,,,,,,,,,1.4626590329604379e-151,1.1553484867104435e-202,2.6871605442458766e-126,4.585775619992713e-191,4.147575221383739e-118,3.717530358390326e-256
overall,fixing,deepseek-r1:1.5b,0.0,0.0,0.0,0.0,0.8411,0.0,0.0,0.0,0.0,0.0538,0.0678,0.0598,0.0027,0.0016,0.0007,0.0003,0.0,0.0,0.0,0.0,0.0,0.0009,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,5.721707558702799e-19,1.0
overall,fixing,deepseek-r1:70b,0.0124,0.0,0.0932,0.1553,0.7019,0.0,0.0,0.0,0.0,0.5254,0.4347,0.1543,0.2623,0.2823,0.299,0.295,0.0,0.0497,0.0994,0.0683,0.0,0.2921,,,,,,,,,,,,,,,,,0.03125,1.0,5.684341886080802e-14,5.293955920339377e-23,3.3085267653952476e-14,1.0
overall,fixing,deepseek-reasoner,0.6622,0.5733,0.7133,0.8444,0.9222,0.6667,0.1867,0.1778,0.1822,0.8085,0.8148,0.0596,0.7851,0.4413,0.4256,0.4239,0.04,0.04,0.0867,0.0644,0.1822,0.4303,,,,,,,,,,,,,,,,,3.9154583944289577e-134,8.704637511248786e-123,2.893427020446952e-60,2.0010104238139258e-160,1.165250185691708e-18,8.297712620415564e-169
overall,fixing,gemini-2.0-flash,0.7933,0.7533,0.8556,0.9222,0.9689,0.82,0.7867,0.7733,0.76,0.83,0.9072,0.0113,0.8386,0.8803,0.8679,0.863,0.0178,0.0022,0.0089,0.0889,0.7733,0.8704,,,,,,,,,,,,,,,,,2.727882926517632e-115,3.5789042789842013e-206,6.013035837314407e-113,6.462093016100578e-179,1.0737960585523203e-110,1.9208294690436084e-270
overall,fixing,gemini-2.5-flash,0.8778,0.8889,0.8911,0.9644,0.9578,0.9133,0.7044,0.7111,0.6822,0.9143,0.9189,0.0403,0.8339,0.8033,0.8088,0.7959,0.0822,0.0489,0.0622,0.1422,0.6992,0.8027,,,,,,,,,,,,,,,,,4.779436658164386e-164,5.851775919268014e-214,1.9049052308535425e-103,1.5579610243893324e-176,8.208227470982745e-19,3.202761938553358e-227
overall,fixing,gemini-2.5-pro,0.7489,0.7267,0.7778,0.9089,0.9778,0.8356,0.4711,0.48,0.42,0.7886,0.8345,0.0208,0.7846,0.5863,0.6358,0.5803,0.1333,0.1067,0.1467,0.12,0.457,0.6008,,,,,,,,,,,,,,,,,1.3472125472290915e-107,6.327557095008724e-136,2.1838047196612777e-70,1.743861652233941e-157,1.7375510782273406e-51,7.1720524709373805e-186
overall,fixing,gpt-4.1-2025-04-14,0.8511,0.7911,0.9222,0.9489,0.9556,0.8156,0.6067,0.6111,0.6044,0.9317,0.9296,0.0324,0.8306,0.8525,0.8505,0.8475,0.04,0.04,0.0689,0.1044,0.6074,0.8502,,,,,,,,,,,,,,,,,6.609786667824288e-109,2.1080568882717107e-196,5.5220754169391895e-112,5.9224072090373416e-176,1.7664059978421606e-98,3.839882480042411e-243
overall,fixing,gpt-4.1-mini-2025-04-14,0.7956,0.7444,0.8778,0.9756,0.9044,0.7778,0.5267,0.5333,0.5467,0.8993,0.8983,0.0497,0.8043,0.7888,0.8044,0.7926,0.0444,0.0578,0.1067,0.1022,0.5356,0.7953,,,,,,,,,,,,,,,,,6.289780687443849e-104,2.0181024198768633e-193,6.326686252111674e-95,2.731953762822247e-200,8.981913550024387e-104,5.397500546369036e-256
overall,fixing,gpt-4.1-nano-2025-04-14,0.5956,0.3289,0.6067,0.6111,0.6044,0.2644,0.4133,0.4244,0.5289,0.6517,0.5127,0.2283,0.3537,0.5477,0.5525,0.6304,0.1644,0.2067,0.2267,0.1111,0.4555,0.5769,,,,,,,,,,,,,,,,,8.504802791141845e-49,5.078974180542308e-41,5.1992473902390615e-08,4.943909419777892e-26,0.8421224097862733,1.416739096054911e-41
overall,fixing,gpt-4o,0.8686,0.7884,0.931,0.9532,0.9488,0.8441,0.5523,0.5635,0.5679,0.6867,0.693,0.0364,0.6099,0.5176,0.5229,0.5307,0.2851,0.294,0.314,0.3007,0.5612,0.5237,,,,,,,,,,,,,,,,,1.5021996256269384e-108,3.8444221896853277e-169,1.1821220819102202e-117,7.474456824056247e-170,2.0108544406199305e-75,1.8079799474294173e-264
overall,fixing,gpt-5,0.9044,0.8778,0.9533,0.9844,0.7756,0.7533,0.6667,0.6289,0.6289,0.9569,0.9217,0.2244,0.6823,0.8237,0.8035,0.8027,0.3311,0.3378,0.32,0.3711,0.6415,0.81,,,,,,,,,,,,,,,,,2.453162584008115e-72,1.4395846780921073e-114,1.8634905027743014e-85,7.762493259134834e-109,0.0006011167829130394,2.9787196479765344e-98
overall,fixing,gpt-5-mini,0.86,0.8022,0.92,0.9533,0.7689,0.7267,0.6733,0.6911,0.6778,0.9054,0.8843,0.229,0.5701,0.7864,0.8066,0.8051,0.4822,0.4444,0.4889,0.4556,0.6807,0.7994,,,,,,,,,,,,,,,,,1.479355550686807e-38,2.02843898147084e-71,8.260797028917272e-74,1.3100720855684744e-79,3.800634594616646e-16,1.4751800000162268e-134
overall,fixing,gpt-5-nano,0.8378,0.7422,0.8356,0.9756,0.8133,0.74,0.6067,0.6289,0.5889,0.8945,0.8534,0.1802,0.6152,0.7416,0.7689,0.746,0.3867,0.3356,0.3289,0.4378,0.6082,0.7522,,,,,,,,,,,,,,,,,1.255490234350296e-51,3.161372068621257e-59,7.495371437997858e-32,5.365365918835546e-116,6.645892777718957e-12,7.288122716180783e-107
overall,fixing,gpt-oss:20b,0.6667,0.6867,0.82,0.9067,0.9933,0.8533,0.3133,0.3333,0.3067,0.8429,0.8644,0.0009,0.8644,0.6195,0.6303,0.5971,0.04,0.0333,0.0733,0.0867,0.3178,0.6156,,,,,,,,,,,,,,,,,1.0452686795715394e-40,3.345446876787865e-57,1.1113136647266621e-34,5.253579741050277e-64,7.332294385792548e-20,5.075524929357026e-86
overall,fixing,grok-3-mini,0.88,0.8422,0.9222,0.9867,0.9622,0.9044,0.4333,0.4067,0.4111,0.9372,0.9464,0.0332,0.7993,0.6645,0.6523,0.6613,0.08,0.0911,0.1311,0.1911,0.417,0.6594,,,,,,,,,,,,,,,,,6.069255425808165e-160,3.063222720238055e-176,4.655143296092257e-109,5.102007248758953e-197,7.824674896926333e-14,1.805702353729452e-208
overall,fixing,llama3.1:8b,0.14,0.0333,0.1778,0.14,0.6156,0.04,0.0289,0.02,0.0333,0.475,0.3465,0.1101,0.2542,0.189,0.1807,0.2061,0.0,0.0022,0.0044,0.0,0.0274,0.1919,,,,,,,,,,,,,,,,,2.4758428158072635e-34,1.312585595769633e-10,1.846508711302171e-20,4.623772930247161e-18,4.142360992801018e-36,1.1102230246251565e-16
overall,fixing,o3,0.7578,0.8022,0.9178,0.9311,0.9778,0.8978,0.4067,0.3978,0.3933,0.7996,0.8323,0.0192,0.7854,0.5593,0.5498,0.5534,0.16,0.1378,0.1022,0.1556,0.3993,0.5542,,,,,,,,,,,,,,,,,2.6645333630893176e-96,2.868179887214846e-174,9.112664612073317e-117,3.0738669145455964e-167,1.3648893805611083e-32,5.001196813383902e-231
overall,wikidata,deepseek-chat,0.3622,0.2111,0.56,0.5422,0.6111,0.1733,,,,0.5312,0.4593,0.1416,0.2257,,,,0.1133,0.1178,0.2133,0.3022,,,,,,,,,,,,,,,,,,,0.06334546113598362,0.001478584278603637,1.6793133274588907e-07,8.171820494161162e-11,0.06879390183975216,1.998580047476658e-05
overall,wikidata,deepseek-r1:1.5b,0.0,0.0,0.0,0.0,0.9867,0.0,,,,0.0049,0.006,0.0034,0.0028,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.12207812070846558,1.0
overall,wikidata,deepseek-r1:70b,0.0,0.0,0.0,0.0022,0.9222,0.0022,,,,0.2505,0.1845,0.0149,0.1113,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,0.025179671788875427,0.25
overall,wikidata,gemini-2.0-flash,0.3422,0.16,0.5044,0.4667,0.6022,0.12,,,,0.592,0.473,0.1177,0.2998,,,,0.0378,0.06,0.1111,0.1467,,,,,,,,,,,,,,,,,,,0.25555784071105114,0.05871609655121602,0.00037727423975977245,3.863595240066379e-06,0.13552032732890093,0.0007336410278076077
overall,wikidata,gemini-2.5-flash,0.3333,0.2311,0.58,0.5378,0.8778,0.2756,,,,0.4738,0.4439,0.028,0.3487,,,,0.2178,0.2089,0.2156,0.26,,,,,,,,,,,,,,,,,,,0.26800224922462806,0.0007769175791893796,0.0003139520762593571,0.000514536259175291,0.16764182176366021,0.8187628337440016
overall,wikidata,gemini-2.5-pro,0.3156,0.2667,0.5222,0.4622,0.7956,0.2733,,,,0.6426,0.6071,0.0343,0.5045,,,,0.0156,0.0222,0.0467,0.0444,,,,,,,,,,,,,,,,,,,0.529225392721284,0.052087122977192986,6.35621319641768e-05,0.0007996408952142825,0.6737753268299447,0.03815895666786861
overall,wikidata,gpt-4.1-2025-04-14,0.4578,0.2111,0.56,0.4667,0.6333,0.1533,,,,0.767,0.6112,0.1075,0.3997,,,,0.0089,0.0089,0.0467,0.0644,,,,,,,,,,,,,,,,,,,0.7337442184871482,0.16511210963963444,0.218709044287065,0.05983151994999943,0.7208211097178943,0.05432212680734661
overall,wikidata,gpt-4.1-mini-2025-04-14,0.2622,0.08,0.3511,0.2911,0.78,0.0844,,,,0.4389,0.3032,0.0619,0.202,,,,0.0511,0.0756,0.04,0.1578,,,,,,,,,,,,,,,,,,,1.2369066974012647e-13,2.0598515475639556e-12,2.9082005217485697e-21,6.031033362815154e-14,9.328234862851912e-47,0.8849851393064467
overall,wikidata,gpt-4.1-nano-2025-04-14,0.3311,0.0733,0.3844,0.5111,0.8111,0.1178,,,,0.5702,0.3623,0.0627,0.2838,,,,0.0556,0.0689,0.6022,0.1311,,,,,,,,,,,,,,,,,,,0.37443319361338884,7.371031569784983e-05,1.57849171888026e-10,1.0984697086516107e-08,2.2946521307608055e-32,0.00014250709525327778
