usparql	Q1	Q2	Q3	Q4	type	Q1Ans	Q2Ans	Q2SAns	Q4Ans	Q3Ans
no_usparql_2515	Which spaceflights were launched from Baikonur?	For which spaceflights did the launch occur at Baikonur?	Which spaceflights were launched from Baikonur excluding the 21st century?	Which spaceflights were launched from Baikonur in the 21st century?		['Soyuz missions to the International Space Station (ISS)', 'Soyuz 1', 'Soyuz 2', 'Soyuz 3', 'Soyuz T-1', 'Soyuz T-2', 'Soyuz T-3', 'Soyuz T-4', 'Soyuz T-5', 'Soyuz T-6', 'Soyuz T-7', 'Soyuz T-8', 'Soyuz T-9', 'Soyuz T-10', 'Soyuz T-11', 'Soyuz T-12', 'Soyuz T-13', 'Soyuz T-14', 'Soyuz T-15', 'Soyuz TM-1', 'Soyuz TM-2', 'Soyuz TM-3', 'Soyuz TM-4', 'Soyuz TM-5', 'Soyuz TM-6', 'Soyuz TM-7', 'Soyuz TM-8', 'Soyuz TM-9', 'Soyuz TM-10', 'Soyuz TM-11', 'Soyuz TM-12', 'Soyuz TM-13', 'Soyuz TM-14', 'Soyuz TM-15', 'Soyuz MS-01', 'Soyuz MS-02', 'Soyuz MS-03', 'Soyuz MS-04', 'Soyuz MS-05', 'Soyuz MS-06', 'Soyuz MS-07', 'Soyuz MS-08', 'Soyuz MS-09', 'Soyuz MS-10', 'Soyuz MS-11', 'Soyuz MS-12', 'Soyuz MS-13', 'Soyuz MS-14', 'Soyuz MS-15', 'Soyuz MS-16', 'Soyuz MS-17', 'Soyuz MS-18', 'Soyuz MS-19', 'Soyuz MS-20', 'Soyuz MS-21', 'Soyuz MS-22', 'Soyuz MS-23']	['Soyuz missions to the International Space Station (ISS)', 'Soyuz 1', 'Soyuz 2', 'Soyuz 3', 'Soyuz T-1', 'Soyuz T-2', 'Soyuz T-3', 'Soyuz T-4', 'Soyuz T-5', 'Soyuz T-6', 'Soyuz T-7', 'Soyuz T-8', 'Soyuz T-9', 'Soyuz T-10', 'Soyuz T-11', 'Soyuz T-12', 'Soyuz T-13', 'Soyuz T-14', 'Soyuz T-15', 'Soyuz TM-1', 'Soyuz TM-2', 'Soyuz TM-3', 'Soyuz TM-4', 'Soyuz TM-5', 'Soyuz TM-6', 'Soyuz TM-7', 'Soyuz TM-8', 'Soyuz TM-9', 'Soyuz TM-10', 'Soyuz TM-11', 'Soyuz TM-12', 'Soyuz TM-13', 'Soyuz TM-14', 'Soyuz TM-15', 'Soyuz MS-01', 'Soyuz MS-02', 'Soyuz MS-03', 'Soyuz MS-04', 'Soyuz MS-05', 'Soyuz MS-06', 'Soyuz MS-07', 'Soyuz MS-08', 'Soyuz MS-09', 'Soyuz MS-10', 'Soyuz MS-11', 'Soyuz MS-12', 'Soyuz MS-13', 'Soyuz MS-14', 'Soyuz MS-15', 'Soyuz MS-16', 'Soyuz MS-17', 'Soyuz MS-18', 'Soyuz MS-19', 'Soyuz MS-20', 'Soyuz MS-21', 'Soyuz MS-22', 'Soyuz MS-23']		"[""Yuri Gagarin's Vostok One"", 'Apollo-Soyuz Test Project', 'Soviet lunar and planetary probes launched from Baikonur before the twenty-first century', 'Satellite launches for communication, weather, and scientific research prior to the twenty-first century']"	"[""Yuri Gagarin's Vostok One"", 'Apollo-Soyuz Test Project', 'various Soyuz missions prior to the twenty-first century', 'unmanned satellite launches and interplanetary probes launched from Baikonur before the twenty-first century']"
no_usparql_2517	Which U.S. states are in the same timezone as Utah?	Which U.S. states share the same timezone as Utah?	Which U.S. states are in the same timezone as Utah and share a border with Utah?	Which U.S. states are in the same timezone as Utah but do not share a border with Utah?		['Arizona (most of it), Colorado, New Mexico (west part), Wyoming, Montana (eastern part), and parts of Idaho are in the same timezone as Utah, which is Mountain Time (MT).']	['Arizona (most of it)', 'Colorado', 'New Mexico (west part)', 'Wyoming', 'Montana (eastern part)', 'parts of Idaho']		['Idaho', 'Nevada', 'California', 'Oregon', 'Washington']	['Idk']
no_usparql_2524	Which states border Illinois?	What states share a border with Illinois?	Which states in the Great Lakes region border Illinois?	Which states not in the Great Lakes region border Illinois?		['Wisconsin', 'Iowa', 'Missouri', 'Kentucky', 'Indiana', 'Michigan']	['Wisconsin', 'Iowa', 'Missouri', 'Kentucky', 'Indiana', 'Michigan']		['Iowa', 'Missouri', 'Kentucky']	['Wisconsin', 'Indiana']
no_usparql_2528	Give all Olympic swimmers that were born in Moscow.	List all Olympic swimmers whose place of birth is Moscow.	Give all swimmers that were born in Moscow and have won at least one medal in Olympic.	Give all swimmers that were born in Moscow and attened Olympic but have never won a medal.						
no_usparql_2531	Which US presidents were born in 1945?	Who are the US presidents born in the year 1945?	Which US presidents were born in 1945 and were elected before the year 2000?	Which US presidents were born in 1945 and were elected president or after the year 2000?		['Bill Clinton', 'George W. Bush']	['Bill Clinton', 'George W. Bush']		['George Herbert Walker Bush', 'William Jefferson Clinton']	['William Jefferson Clinton']
no_usparql_2534	Show a list of soccer clubs that play in the Bundesliga.	Provide a list of soccer teams that compete in the Bundesliga.	Show a list of soccer clubs that play in the Bundesliga and have won it in the past.	Show a list of soccer clubs that play in the Bundesliga and have never won it.		['Bayern Munich', 'Borussia Dortmund', 'RB Leipzig', 'Bayer Leverkusen', 'VfL Wolfsburg', 'Eintracht Frankfurt', 'Borussia Mönchengladbach', '1. FC Union Berlin', 'SC Freiburg', '1. FC Köln', 'Augsburg', 'VfB Stuttgart', '1899 Hoffenheim', 'Mainz 05', 'Werder Bremen', 'Darmstadt 98', 'Heidenheim', 'Bochum', 'Augsburg', 'Darmstadt 98']	['Bayern Munich', 'Borussia Dortmund', 'RB Leipzig', 'Bayer Leverkusen', 'VfL Wolfsburg', 'Eintracht Frankfurt', 'Borussia Mönchengladbach', '1. FC Union Berlin', 'SC Freiburg', '1. FC Köln', 'Augsburg', 'VfB Stuttgart', '1899 Hoffenheim', 'Mainz 05', 'Werder Bremen', 'Darmstadt 98', 'Heidenheim', 'Bochum']		['Bayern Munich', 'Borussia Dortmund', 'RB Leipzig', 'Bayer Leverkusen', 'VfL Wolfsburg', 'Eintracht Frankfurt', 'Borussia Mönchengladbach', 'Union Berlin', 'SC Freiburg', '1. FC Köln', 'Augsburg', 'Mainz 05', 'VfB Stuttgart', '1899 Hoffenheim', 'Darmstadt 98', 'Werder Bremen', 'Hannover 96', 'Fortuna Düsseldorf', 'Arminia Bielefeld', 'VfL Bochum', 'Greuther Fürth', 'St. Pauli', 'Holstein Kiel', 'Karlsruher SC', 'Erzgebirge Aue', 'Hamburger SV', 'Hansa Rostock', 'SV Sandhausen', 'Jahn Regensburg', '1. FC Kaiserslautern', '1. FC Saarbrücken']	['Bayern Munich', 'Borussia Dortmund']
no_usparql_2543	Which rivers flow into lakes located in Germany?	Which rivers flow into German lakes?	Which rivers flow into natural lakes located in Germany?	Which rivers flow into artificial lakes located in Germany?		['Rhine', 'Elbe', 'Weser', 'Ems', 'Saale', 'Main', 'Oder', 'Neckar', 'Lech']	['Rhine', 'Elbe', 'Weser', 'Ems', 'Saale', 'Main', 'Oder', 'Neckar', 'Lech']			['Elbe', 'Weser', 'Ems', 'Rhine', 'Danube']
no_usparql_2545	Give me all inhabited islands that belong to Japan.	List all the inhabited islands that are part of Japan.	Give me all inhabited islands with more than 100000 population that belong to Japan.	Give me all inhabited islands with no more than 1000000 population that belong to Japan.		['Honshu', 'Hokkaido', 'Kyushu', 'Shikoku', 'Okinawa Islands', 'Sakishima Islands', 'Ogasawara Islands', 'Tsushima Islands', 'Kerama Islands', 'Daito Islands', 'Yamato Islands', 'Nansei Islands', 'Izu Islands', 'Bonin Islands', 'Ryukyu Islands']	['Honshu', 'Hokkaido', 'Kyushu', 'Shikoku', 'Okinawa Islands', 'Sakishima Islands', 'Ogasawara Islands', 'Tsushima Islands', 'Kerama Islands', 'Daito Islands', 'Yamato Islands', 'Nansei Islands', 'Izu Islands', 'Bonin Islands', 'Ryukyu Islands']		['Ogasawara Islands', 'Daito Islands', 'Senkaku Islands']	['Honshu', 'Hokkaido', 'Kyushu', 'Shikoku']
no_usparql_2550	Give me all soccer clubs in the Premier League.	List every soccer club that plays in the Premier League.	Give me all soccer clubs in the Premier League with their stadium in London.	Give me all soccer clubs in the Premier League with their stadium outside London.		['Arsenal', 'Aston Villa', 'Bournemouth', 'Brentford', 'Brighton & Hove Albion', 'Chelsea', 'Crystal Palace', 'Everton', 'Fulham', 'Liverpool', 'Luton Town', 'Manchester City', 'Manchester United', 'Newcastle United', 'Nottingham Forest', 'Sheffield United', 'Tottenham Hotspur', 'West Ham United', 'Wolverhampton Wanderers']	['Arsenal', 'Aston Villa', 'Bournemouth', 'Brentford', 'Brighton & Hove Albion', 'Chelsea', 'Crystal Palace', 'Everton', 'Fulham', 'Liverpool', 'Luton Town', 'Manchester City', 'Manchester United', 'Newcastle United', 'Nottingham Forest', 'Sheffield United', 'Tottenham Hotspur', 'West Ham United', 'Wolverhampton Wanderers']		['Arsenal Football Club', 'Aston Villa Football Club', 'Bournemouth Football Club', 'Brentford Football Club', 'Brighton & Hove Albion Football Club', 'Chelsea Football Club', 'Crystal Palace Football Club', 'Everton Football Club', 'Fulham Football Club', 'Leeds United Football Club', 'Leicester City Football Club', 'Liverpool Football Club', 'Manchester City Football Club', 'Manchester United Football Club', 'Newcastle United Football Club', 'Nottingham Forest Football Club', 'Southampton Football Club', 'Wolverhampton Wanderers Football Club']	['Arsenal Football Club', 'Chelsea Football Club', 'Crystal Palace Football Club', 'Tottenham Hotspur Football Club', 'West Ham United Football Club']
no_usparql_2556	Which movies star both Liz Taylor and Richard Burton?	In which films do both Liz Taylor and Richard Burton appear?	Which movies star both Liz Taylor and Richard Burton and were released before 1970?	Which movies star both Liz Taylor and Richard Burton and were released on or after 1970?		"['Cleopatra', ""Who's Afraid of Virginia Woolf?""]"	['Cleopatra', 'The Taming of the Shrew', 'The Sandpiper', 'The V.I.P.s', 'The Comedians']		"['Cleopatra', ""Who's Afraid of Virginia Woolf?""]"	['Cleopatra', 'The Taming of the Shrew', 'The Sandpiper']
no_usparql_2571	Which music albums contain the song Last Christmas?	On which music albums can the song Last Christmas be found?	Which music albums contain the song Last Christmas as an original track?	Which music albums contain the song Last Christmas as a cover track?	1	"['""Last Christmas"" is a song originally by Wham! from their 1984 album ""Make It Big."" It has also been covered by many artists, and some notable albums that feature covers of ""Last Christmas"" include:\n\n- ""Last Christmas"" by Wham! (single, also included in the album ""Music from the Edge of Heaven"")\n- ""The Best of Wham! (1984–1989)"" by Wham! (compilation album)\n- ""Last Christmas"" by Ariana Grande (single, included in her album ""Christmas & Chill"")\n- ""Christmas"" by Michael Bublé (includes a cover of ""Last Christmas"")\n- ""A Very Special Christmas"" series (various artists, multiple volumes feature covers of ""Last Christmas"")\n- ""Christmas"" by Chris Rea (includes a cover of ""Last Christmas"")\n- ""Christmas"" by Celine Dion (includes a cover of ""Last Christmas"")\n- ""Christmas"" by Kelly Clarkson (includes a cover of ""Last Christmas"")\n- ""Christmas"" by Taylor Swift (includes a cover of ""Last Christmas"")\n- ""Christmas"" by Sam Smith (includes a cover of ""Last Christmas"")\n- ""The Christmas Album"" by Amy Grant (includes a cover of ""Last Christmas"")\n- ""Christmas"" by Leona Lewis (includes a cover of ""Last Christmas"")\n- ""Christmas"" by Pentatonix (includes a cover of ""Last Christmas"")\n- ""Christmas"" by Michael Bublé (includes a cover of ""Last Christmas"")\n- ""Christmas"" by Mariah Carey (includes a cover of ""Last Christmas"")\n- ""Christmas"" by Norah Jones (includes a cover of ""Last Christmas"")\n\nPlease note that many artists have released covers of ""Last Christmas"" on various holiday albums and singles, so this list is not exhaustive but highlights some of the most notable albums containing the song or its covers.']"	"['""Music from the Edge of Heaven"" by Wham!', '""The Best of Wham! (1984–1989)"" by Wham!', '""Christmas & Chill"" by Ariana Grande', '""Christmas"" by Michael Bublé', '""A Very Special Christmas"" series', '""Christmas"" by Chris Rea', '""Christmas"" by Celine Dion', '""Christmas"" by Kelly Clarkson', '""Christmas"" by Taylor Swift', '""Christmas"" by Sam Smith', '""The Christmas Album"" by Amy Grant', '""Christmas"" by Leona Lewis', '""Christmas"" by Pentatonix', '""Christmas"" by Mariah Carey', '""Christmas"" by Norah Jones']"		"['Music of the Year by Wham!', ""Now That's What I Call Christmas!"", 'The Best of Wham!']"	
no_usparql_2577	Give me all Swedish holidays (including public, regional, and unofficial holidays).	Can you provide a list of all public, regional, and unofficial holidays celebrated in Sweden?	Can you provide a list of all public, regional, and unofficial holidays celebrated in Sweden in March?	Can you provide a list of all public, regional, and unofficial holidays celebrated in Sweden in months other than March?		"[""New Year's Day (Nyårsdagen)"", 'Epiphany (Trettondedag jul)', 'Good Friday (Långfredagen)', 'Easter Sunday (Påskdagen)', 'Easter Monday (Annandag påsk)', 'Labour Day (Första maj)', 'Ascension Day (Kristi himmelsfärds dag)', 'National Day of Sweden (Sveriges nationaldag)', 'Midsummer Day (Midsommardagen)', ""All Saints' Day (Allhelgonahelgen)"", 'Christmas Day (Juldagen)', 'Boxing Day / Second Christmas Day (Annandag jul)', 'Walpurgis Night (Valborgsmässoafton)', 'Midsummer Eve (Midsommarafton)', 'Swedish Flag Day (Svenska flaggans dag)', 'Midsummer Sunday (Midsommardagen)', ""Halloween (Hallowe'en)"", 'Lucia Day (Luciadagen)', 'Swedish Name Day (Namnsdagar)', 'Regional and unofficial holidays may vary by region and community, but these are the main recognized holidays in Sweden.']"	"[""New Year's Day (Nyårsdagen)"", 'Epiphany (Trettondedag jul)', 'Good Friday (Långfredagen)', 'Easter Sunday (Påskdagen)', 'Easter Monday (Annandag påsk)', 'Labour Day (Första maj)', 'Ascension Day (Kristi himmelsfärds dag)', 'National Day of Sweden (Sveriges nationaldag)', 'Midsummer Day (Midsommardagen)', ""All Saints' Day (Allhelgonahelgen)"", 'Christmas Day (Juldagen)', 'Boxing Day / Second Christmas Day (Annandag jul)', 'Walpurgis Night (Valborgsmässoafton)', 'Midsummer Eve (Midsommarafton)', 'Swedish Flag Day (Svenska flaggans dag)', 'Midsummer Sunday (Midsommardagen)', ""Halloween (Hallowe'en)"", 'Lucia Day (Luciadagen)', 'Swedish Name Day (Namnsdagar)', 'Regional and unofficial holidays may vary by region and community, but these are the main recognized holidays in Sweden.']"		"[""New Year's Day (January first)"", 'Epiphany (January sixth)', 'Good Friday (date varies each year, usually in April)', 'Easter Sunday (date varies each year, usually in April)', 'Easter Monday (day after Easter Sunday)', 'Walpurgis Night (April thirtieth)', 'Labour Day (May first)', 'Ascension Day (forty days after Easter, date varies)', 'National Day of Sweden (June sixth)', 'Midsummer Day (Saturday between June twenty-first and twenty-seventh)', 'Midsummer Eve (Friday between June twenty-first and twenty-seventh, celebrated as the main Midsummer holiday)', ""All Saints' Day (Saturday between October thirty-first and November sixth)"", 'Christmas Day (December twenty-fifth)', 'Second Christmas Day or Boxing Day (December twenty-sixth)', ""Saint Lucy's Day (December thirteenth)"", ""New Year's Eve (December thirty-first)""]"	"[""Saint David's Day (March first)"", ""International Women's Day (March eighth)"", 'Mothering Sunday (date varies, usually in March)']"
no_usparql_2579	List all the musicals with music by Leonard Bernstein.	Which musicals feature music composed by Leonard Bernstein?	List all the musicals with music by Leonard Bernstein that premiered before 1970.	List all the musicals with music by Leonard Bernstein that premiered on or after 1970.		['On the Town', 'Candide', 'Wonderful Town', 'West Side Story', 'Peter Pan (original score)', 'The Race to Urga']	['On the Town', 'Candide', 'Wonderful Town', 'West Side Story', 'Peter Pan (original score)', 'The Race to Urga']		['Peter Pan', 'The Race to Urga']	['On the Town', 'Candide', 'Wonderful Town', 'West Side Story']
no_usparql_2582	Which writers studied in Istanbul?	Which writers were educated in Istanbul?	Which writers studied at Istanbul University?	Which writers studied in Istanbul but never in Istanbul University?					['Elif Shafak', 'Ahmet Hamdi Tanpınar', 'Yaşar Kemal', 'Sait Faik Abasıyanık', 'Orhan Veli Kanık', 'Nazım Hikmet']	['Orhan Pamuk', 'Elif Shafak', 'Ahmet Hamdi Tanpınar', 'Yaşar Kemal', 'Sait Faik Abasıyanık', 'Ziya Pasha']
no_usparql_2583	Give me all Australian metalcore bands.	Can you provide a list of all metalcore bands from Australia?	Give me all Australian metalcore bands formed before 2010.	Give me all Australian metalcore bands formed on or after 2010.		['Parkway Drive', 'Northlane', 'Architects (though originally from the UK, they have a strong Australian presence)', 'The Amity Affliction', 'In Hearts Wake', 'Make Them Suffer', 'Northlane', 'Hands Like Houses', 'Dream On Dreamer', 'Stray from the Path', 'The Brave', 'Void of Vision', 'Polaris', 'Saviour', 'Buried in Verona', 'Confession', 'The Beautiful Monument', 'The Gloom in the Corner', 'Alpha Wolf', 'Thornhill', 'Loathe (though UK-based, they have Australian members and influence)']	['Parkway Drive', 'Northlane', 'The Amity Affliction', 'In Hearts Wake', 'Make Them Suffer', 'Hands Like Houses', 'Dream On Dreamer', 'Polaris', 'Saviour', 'Buried in Verona', 'Confession', 'The Beautiful Monument', 'The Gloom in the Corner', 'Alpha Wolf', 'Thornhill']			['Parkway Drive', 'The Amity Affliction', 'Northlane', 'Architects Australia', 'In Hearts Wake', 'Hands Like Houses', 'The Ghost Inside', 'Bleeding Through', 'I Killed the Prom Queen', 'Parkway Drive', 'The Amity Affliction']
no_usparql_2585	List all recognized types of eating disorders.	List all standard types of eating disorders.	List all recognized types of eating disorders that involve binge eating.	List all recognized types of eating disorders that do not involve binge eating.		['Anorexia Nervosa', 'Bulimia Nervosa', 'Binge-Eating Disorder', 'Avoidant/Restrictive Food Intake Disorder (ARFID)', 'Pica', 'Rumination Disorder', 'Other Specified Feeding or Eating Disorder (OSFED)', 'Unspecified Feeding or Eating Disorder (UFED)']	['Anorexia Nervosa', 'Bulimia Nervosa', 'Binge-Eating Disorder', 'Avoidant/Restrictive Food Intake Disorder (ARFID)', 'Pica', 'Rumination Disorder', 'Other Specified Feeding or Eating Disorder (OSFED)', 'Unspecified Feeding or Eating Disorder (UFED)']		['Anorexia Nervosa', 'Pica', 'Rumination Disorder', 'Avoidant/Restrictive Food Intake Disorder', 'Other Specified Feeding or Eating Disorder', 'Unspecified Feeding or Eating Disorder']	['Bulimia Nervosa', 'Binge-Eating Disorder', 'Other Specified Feeding or Eating Disorder', 'Unspecified Feeding or Eating Disorder']
no_usparql_2590	Which U.S. states are entirely or partially in the Mountain Time Zone?	Which U.S. states are in the Mountain Time Zone either in whole or in part?	Which U.S. states are entirely in the Mountain Time Zone?	Which U.S. states are only partially in the Mountain Time Zone?		['Arizona (except the Navajo Nation which observes daylight saving time), Colorado, Idaho (southern part), Montana, Nebraska (western part), Nevada (west of the Great Basin), New Mexico, Utah, Wyoming, parts of Kansas (west), parts of Oregon (Malheur County), parts of South Dakota (west), parts of Texas (west), parts of California (eastern border), parts of North Dakota (southwest), parts of Colorado (eastern plains), parts of Idaho (southern), parts of Oregon (eastern), parts of Utah (northeastern), parts of Wyoming (south).']	['Arizona', 'Colorado', 'Idaho', 'Montana', 'Nebraska', 'Nevada', 'New Mexico', 'Utah', 'Wyoming', 'Kansas', 'Oregon', 'South Dakota', 'Texas', 'California', 'North Dakota', 'Washington', 'Oregon', 'Idaho', 'Montana', 'Wyoming', 'Colorado', 'New Mexico', 'Utah', 'Arizona', 'Nevada', 'Kansas', 'South Dakota', 'North Dakota', 'Texas']		['Idaho', 'Nevada', 'California', 'Oregon', 'Alaska']	['Arizona', 'Colorado', 'Montana', 'New Mexico', 'Utah', 'Wyoming']
no_usparql_2591	Give me all children's books written by Danielle Steel.	Can you provide a list of every children's book authored by Danielle Steel?	Give me all children's books written by Danielle Steel that were published before the year 1995.	Give me all children's books written by Danielle Steel that were published on or after the year 1995.						
no_usparql_2595	Which programming languages have been influenced by Perl?	What programming languages were influenced by Perl?	Which programming languages influenced by Perl are primarily scripting languages?	Which programming languages influenced by Perl are not primarily script languages?		['Python', 'Ruby', 'PHP', 'Perl 6 (now Raku)', 'JavaScript', 'Bash', 'Lua', 'Groovy']	['Python', 'Ruby', 'PHP', 'Perl 6 (now Raku)', 'JavaScript', 'Bash', 'Lua', 'Groovy']		['Python', 'Ruby', 'Groovy']	['Perl 6 (now known as Raku)', 'Ruby', 'Tcl', 'Bash', 'PowerShell']
no_usparql_2597	What airlines are part of the SkyTeam alliance?	Which airlines belong to the SkyTeam alliance?	Which airlines in the SkyTeam alliance are based in Europe?	Which airlines in the SkyTeam alliance are based outside of Europe?		['Aeroflot', 'Aerolineas Argentinas', 'Aeromexico', 'Air France', 'China Airlines', 'China Eastern', 'Czech Airlines', 'Delta Air Lines', 'Garuda Indonesia', 'Kenya Airways', 'KLM Royal Dutch Airlines', 'Korean Air', 'Middle East Airlines', 'Saudia', 'TAROM', 'Vietnam Airlines']	['Aeroflot', 'Aerolineas Argentinas', 'Aeromexico', 'Air France', 'China Airlines', 'China Eastern', 'Czech Airlines', 'Delta Air Lines', 'Garuda Indonesia', 'Kenya Airways', 'KLM Royal Dutch Airlines', 'Korean Air', 'Middle East Airlines', 'Saudia', 'TAROM', 'Vietnam Airlines']		['Korean Air', 'China Eastern Airlines', 'China Southern Airlines', 'Middle East Airlines', 'Saudia', 'Vietnam Airlines', 'Kenya Airways', 'Garuda Indonesia']	['Air France', 'KLM Royal Dutch Airlines', 'Aeroflot Russian Airlines', 'Czech Airlines']
no_usparql_2599	Could you please list other books have been written by the author of The Fault in Our Stars?	What other books have been written by the author of The Fault in Our Stars?	What other fiction books have been written by the author of The Fault in Our Stars?	What non-fiction books have been written by the author of The Fault in Our Stars before 2010?		"['Looking at the author of ""The Fault in Our Stars,"" John Green, he has written several other books. These include ""Looking for Alaska,"" ""Paper Towns,"" ""An Abundance of Katherines,"" ""Turtles All the Way Down,"" and ""The Anthropocene Reviewed"" (which is a collection of essays).']"	['Looking for Alaska', 'Paper Towns', 'An Abundance of Katherines', 'Turtles All the Way Down', 'The Anthropocene Reviewed']		['Looking at the author of The Fault in Our Stars, John Green, his fiction books include Looking for Alaska, Paper Towns, An Abundance of Katherines, and Turtles All the Way Down.', 'idk', 'Looking at the author of The Fault in Our Stars, John Green, his fiction books include Looking for Alaska, Paper Towns, An Abundance of Katherines, and Turtles All the Way Down']	
no_usparql_2604	Which films starring Clint Eastwood did he direct himself?	Which films did Clint Eastwood direct and star in?	Which films starring Clint Eastwood did he both direct and produce himself?	Which films starring Clint Eastwood did he direct but not produce himself?		['Unforgiven', 'Mystic River', 'Million Dollar Baby', 'Gran Torino', 'The Bridges of Madison County', 'Letters from Iwo Jima', 'American Sniper', 'Sully', 'The Mule', 'Cry Macho']	['Unforgiven', 'Mystic River', 'Million Dollar Baby', 'Gran Torino', 'The Bridges of Madison County', 'Letters from Iwo Jima', 'American Sniper', 'Sully', 'The Mule', 'Cry Macho']		['Unforgiven', 'Million Dollar Baby', 'Mystic River', 'Gran Torino', 'The Outlaw Josey Wales', 'Pale Rider', 'A Perfect World', 'White Hunter Black Heart', 'The Bridges of Madison County', 'Letters from Iwo Jima', 'Flags of Our Fathers', 'Jersey Boys', 'Hereafter', 'The Mule', 'Cry Macho']	['Unforgiven', 'Million Dollar Baby', 'Mystic River', 'Gran Torino', 'The Outlaw Josey Wales', 'Pale Rider', 'A Perfect World', 'Absolute Power', 'Letters from Iwo Jima', 'American Sniper', 'Sully', 'The Mule', 'Cry Macho']
no_usparql_2608	Give me all actors with the last name Baldwin.	List all actors with the last name Baldwin.	Give me all male actors with the last name Baldwin.	Give me all female or non-binary actors with the last name Baldwin.		['Alec Baldwin', 'Stephen Baldwin', 'William Baldwin', 'Daniel Baldwin', 'Hailey Baldwin']	['Alec Baldwin', 'Stephen Baldwin', 'William Baldwin', 'Daniel Baldwin', 'Hailey Baldwin']			['Alec Baldwin', 'Daniel Baldwin', 'William Baldwin', 'Stephen Baldwin', 'Adam Baldwin']
no_usparql_2624	List all English Gothic buildings in Kent.	What Gothic buildings are in Kent?	List all Gothic churches or cathedrals in Kent.	List all Gothic buildings in Kent that are not churches or cathedrals.						"['Canterbury Cathedral', 'Rochester Cathedral', 'Dover Parish Church', ""St. Augustine's Abbey in Canterbury""]"
no_usparql_2625	In which countries can you pay using the West African CFA franc?	What countries accept the West African CFA franc?	In which countries that were previously Portuguese colonies can you pay using the West African CFA franc?	In which countries that were not Portuguese colonies can you pay using the West African CFA franc?		['Benin', 'Burkina Faso', 'Guinea-Bissau', 'Ivory Coast', 'Mali', 'Niger', 'Senegal', 'Togo']	['Benin', 'Burkina Faso', 'Guinea-Bissau', 'Ivory Coast', 'Mali', 'Niger', 'Senegal', 'Togo']		['Benin', 'Burkina Faso', 'Ivory Coast', 'Mali', 'Niger', 'Senegal', 'Togo']	['Guinea-Bissau']
no_usparql_2631	Which weapons did Heckler & Koch develop?	What weapons were developed by Heckler & Koch?	Which Heckler & Koch weapons are firearms?	Which Heckler & Koch weapons are non-firearm weapons?		['Heckler & Koch developed the G3 assault rifle', 'The MP5 submachine gun', 'The HK416 assault rifle', 'The USP series of pistols', 'The G36 assault rifle', 'The HK69 grenade launcher', 'The PSG1 sniper rifle', 'The HK45 pistol', 'The P30 series of pistols', 'The HK53 carbine']	['Heckler & Koch developed the G3 assault rifle', 'The MP5 submachine gun', 'The HK416 assault rifle', 'The USP series of pistols', 'The G36 assault rifle', 'The HK69 grenade launcher', 'The PSG1 sniper rifle', 'The HK45 pistol', 'The P30 series of pistols', 'The HK53 carbine']		['Heckler & Koch G3 rifle', 'Heckler & Koch G36 assault rifle', 'Heckler & Koch MG4 light machine gun']	['Heckler & Koch G3 rifle', 'Heckler & Koch MP5 submachine gun', 'Heckler & Koch USP semi-automatic pistol', 'Heckler & Koch G36 assault rifle', 'Heckler & Koch HK416 rifle']
no_usparql_2638	Give me all films produced by Hal Roach.	Can you provide a list of every film produced by Hal Roach?	Give me all films produced by Hal Roach that are comedies.	Give me all films produced by Hal Roach that are not comedies.						['The films produced by Hal Roach that are comedies include: The Little Rascals', 'Our Gang', 'Laurel and Hardy shorts', 'Harold Lloyd silent comedies', 'Charley Chase shorts', 'The Boy Friends', 'The Hal Roach Comedy Shorts']
no_usparql_2641	Give me a list of all bandleaders that play trumpet and have won a Grammy.	Can you provide a list of all bandleaders who play the trumpet and have won an Grammy?	Give me a list of all bandleaders born in New Orleans that play trumpet and have won a Grammy.	Give me a list of all bandleaders not born in New Orleans that play trumpet and have won a Grammy.		['Wynton Marsalis', 'Clifford Brown', 'Louis Armstrong']	['Wynton Marsalis', 'Clifford Brown', 'Louis Armstrong']			
no_usparql_2655	Give me all people that were born in Vienna and died in Berlin.	List all individuals who were born in Vienna and passed away in Berlin.	Give me all people that were born in Vienna before 1900 and died in Berlin.	Give me all people that were born in Vienna on or after 1900 and died in Berlin.						
no_usparql_2658	Give me all films produced by Steven Spielberg with a budget of at least $80 million.	List every film produced by Steven Spielberg that had a budget of $80 million or more.	Give me all films produced by Steven Spielberg with a budget of at least $80 million and released before 2010.	Give me all films produced by Steven Spielberg with a budget of at least $80 million and released on or after 2010.						"['Saving Private Ryan', ""Schindler's List"", 'Jurassic Park', 'Minority Report', 'Catch Me If You Can', 'The Terminal', 'War of the Worlds', 'Lincoln', 'Bridge of Spies']"
