action,dataset,predicate,llm,llama3.1:8b,gpt-oss:20b,gpt-4.1-nano-2025-04-14,mistral-small:24b,llama3.1:70b,gemini-2.0-flash,gpt-4.1-mini-2025-04-14,gpt-4o,gpt-4.1-2025-04-14,grok-3-mini,deepseek-chat,gemini-2.5-flash,gpt-5-nano,deepseek-reasoner,gemini-2.5-pro,gpt-5-mini,o3,gpt-5
zero-shot,qawiki,?A1=A2,mistral-small:24b,0.0,0.0,0.0124,1.0,0.0,0.0005,0.0,0.0407,0.0,0.0011,0.0,0.0011,0.9969,0.0,0.0001,1.0,0.0005,1.0
zero-shot,qawiki,?A1=A2,llama3.1:70b,0.0037,0.9987,1.0,1.0,1.0,1.0,0.7597,1.0,0.9962,1.0,0.9999,1.0,1.0,0.9283,0.9998,1.0,1.0,1.0
zero-shot,qawiki,?A1=A2,gemini-2.0-flash,0.0,0.2712,0.9646,0.9998,0.0001,1.0,0.0002,0.9615,0.0059,0.7142,0.221,0.8192,1.0,0.0012,0.2786,1.0,0.6706,1.0
zero-shot,qawiki,?A1=A2,gpt-4.1-mini-2025-04-14,0.0022,0.997,1.0,1.0,0.4073,1.0,1.0,1.0,0.9846,1.0,0.9999,1.0,1.0,0.8338,0.9999,1.0,1.0,1.0
zero-shot,qawiki,?A1=A2,gpt-4o,0.0,0.0057,0.3518,0.978,0.0,0.065,0.0,1.0,0.0009,0.1,0.0124,0.1642,1.0,0.0,0.0249,1.0,0.0762,1.0
zero-shot,qawiki,?A1=A2,gpt-4.1-2025-04-14,0.0,0.9252,0.9999,1.0,0.0154,0.9987,0.0481,0.9996,1.0,0.9992,0.9682,0.9997,1.0,0.1509,0.9793,1.0,0.9955,1.0
zero-shot,qawiki,?A1=A2,grok-3-mini,0.0,0.1684,0.9002,0.9996,0.0,0.4253,0.0001,0.9381,0.0033,1.0,0.1239,0.7077,1.0,0.0002,0.1635,1.0,0.5612,1.0
zero-shot,qawiki,?A1=A2,deepseek-chat,0.0,0.566,0.9917,1.0,0.0005,0.8761,0.0007,0.994,0.0835,0.939,1.0,0.9693,1.0,0.0021,0.6612,1.0,0.9002,1.0
zero-shot,qawiki,?A1=A2,gemini-2.5-flash,0.0,0.111,0.8198,0.9996,0.0,0.2923,0.0,0.8892,0.0012,0.4278,0.068,1.0,1.0,0.0001,0.0843,1.0,0.4415,1.0
zero-shot,qawiki,?A1=A2,gpt-5-nano,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9995,0.0,0.999
zero-shot,qawiki,?A1=A2,deepseek-reasoner,0.0001,0.9878,1.0,1.0,0.1662,0.9997,0.3145,1.0,0.9408,1.0,0.9997,1.0,1.0,1.0,0.997,1.0,0.9997,1.0
zero-shot,qawiki,?A1=A2,gemini-2.5-pro,0.0,0.5,0.99,1.0,0.0007,0.8365,0.0008,0.9864,0.0577,0.9157,0.5,0.9622,1.0,0.0096,1.0,1.0,0.8198,1.0
zero-shot,qawiki,?A1=A2,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,1.0,0.0,0.4225
zero-shot,qawiki,?A1=A2,o3,0.0,0.1684,0.8736,0.9998,0.0,0.4415,0.0001,0.9573,0.0122,0.5612,0.1684,0.6706,1.0,0.0009,0.2712,1.0,1.0,1.0
zero-shot,qawiki,?A1=A2,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.7214,0.0,1.0
zero-shot,qawiki,?A1=A3+A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,qawiki,?A1=A3+A4,gpt-oss:20b,0.0,1.0,0.1553,1.0,0.0004,0.068,0.0073,0.9995,0.2434,0.9338,0.2291,0.5,1.0,0.0178,0.2434,1.0,0.5,1.0
zero-shot,qawiki,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.0,0.9123,1.0,1.0,0.0245,0.4194,0.1431,0.9999,0.7383,0.9962,0.7214,0.8923,1.0,0.2024,0.7214,1.0,0.9123,1.0
zero-shot,qawiki,?A1=A3+A4,mistral-small:24b,0.0,0.0002,0.0,1.0,0.0,0.0,0.0,0.322,0.0,0.0099,0.0,0.0006,0.9999,0.0,0.0001,1.0,0.0002,1.0
zero-shot,qawiki,?A1=A3+A4,llama3.1:70b,0.0039,0.9999,0.9936,1.0,1.0,0.9755,0.8666,1.0,0.9988,1.0,0.9988,0.9995,1.0,0.9102,0.9947,1.0,0.9999,1.0
zero-shot,qawiki,?A1=A3+A4,gemini-2.0-flash,0.0,0.9693,0.7294,1.0,0.0717,1.0,0.2272,1.0,0.8463,0.9996,0.8569,0.968,1.0,0.2905,0.8365,1.0,0.9739,1.0
zero-shot,qawiki,?A1=A3+A4,gpt-4.1-mini-2025-04-14,0.0005,0.998,0.9331,1.0,0.2905,0.8949,1.0,1.0,0.9894,1.0,0.9793,0.9978,1.0,0.7734,0.9894,1.0,0.9996,1.0
zero-shot,qawiki,?A1=A3+A4,gpt-4o,0.0,0.0015,0.0002,0.7796,0.0,0.0,0.0,1.0,0.0006,0.068,0.0001,0.0031,1.0,0.0,0.0008,1.0,0.0008,1.0
zero-shot,qawiki,?A1=A3+A4,gpt-4.1-2025-04-14,0.0,0.8519,0.4159,1.0,0.0064,0.2706,0.0384,0.9998,1.0,0.998,0.5806,0.8275,1.0,0.0717,0.5806,1.0,0.8761,1.0
zero-shot,qawiki,?A1=A3+A4,grok-3-mini,0.0,0.1215,0.01,0.9955,0.0,0.0017,0.0,0.9592,0.0073,1.0,0.0205,0.0539,1.0,0.0,0.0096,1.0,0.1002,1.0
zero-shot,qawiki,?A1=A3+A4,deepseek-chat,0.0,0.8675,0.4225,1.0,0.0064,0.2617,0.0577,1.0,0.5806,0.9917,1.0,0.8115,1.0,0.0835,0.5747,1.0,0.8761,1.0
zero-shot,qawiki,?A1=A3+A4,gemini-2.5-flash,0.0,0.6445,0.1885,0.9998,0.002,0.0758,0.0085,0.9987,0.2858,0.9784,0.2983,1.0,1.0,0.0133,0.2517,1.0,0.5747,1.0
zero-shot,qawiki,?A1=A3+A4,gpt-5-nano,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9324
zero-shot,qawiki,?A1=A3+A4,deepseek-reasoner,0.0002,0.9937,0.895,1.0,0.212,0.8666,0.5,1.0,0.9755,1.0,0.9682,0.9964,1.0,1.0,0.9682,1.0,0.9978,1.0
zero-shot,qawiki,?A1=A3+A4,gemini-2.5-pro,0.0,0.8519,0.4225,1.0,0.0173,0.2786,0.0384,0.9997,0.5806,0.997,0.5747,0.8684,1.0,0.0835,1.0,1.0,0.8463,1.0
zero-shot,qawiki,?A1=A3+A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0057
zero-shot,qawiki,?A1=A3+A4,o3,0.0,0.655,0.1553,0.9999,0.0004,0.061,0.0022,0.9997,0.221,0.9506,0.221,0.5747,1.0,0.0085,0.2706,1.0,1.0,1.0
zero-shot,qawiki,?A1=A3+A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1163,0.0,0.0,0.9977,0.0,1.0
zero-shot,qawiki,?A1>A3,llama3.1:8b,1.0,1.0,1.0,1.0,0.9992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,qawiki,?A1>A3,gpt-oss:20b,0.0,1.0,0.5993,0.97,0.0,0.3015,0.8092,0.638,0.8554,0.9778,0.9954,0.9196,1.0,0.0267,0.7084,1.0,0.7243,1.0
zero-shot,qawiki,?A1>A3,gpt-4.1-nano-2025-04-14,0.0,0.5,1.0,0.9404,0.0,0.2399,0.7975,0.5889,0.8438,0.9648,0.989,0.8815,1.0,0.0129,0.6583,1.0,0.653,1.0
zero-shot,qawiki,?A1>A3,mistral-small:24b,0.0,0.0517,0.091,1.0,0.0,0.0124,0.1642,0.0632,0.1981,0.5,0.8252,0.32,0.9999,0.0005,0.141,1.0,0.1142,1.0
zero-shot,qawiki,?A1>A3,llama3.1:70b,0.003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9943,1.0,1.0,1.0,1.0
zero-shot,qawiki,?A1>A3,gemini-2.0-flash,0.0,0.7825,0.8389,0.9937,0.0001,1.0,0.9558,0.8472,0.9756,0.9967,0.9996,0.9818,1.0,0.0967,0.8942,1.0,0.8898,1.0
zero-shot,qawiki,?A1>A3,gpt-4.1-mini-2025-04-14,0.0,0.28,0.3089,0.8892,0.0,0.0821,1.0,0.4036,0.7017,0.9231,0.9785,0.7478,1.0,0.0023,0.4449,1.0,0.434,1.0
zero-shot,qawiki,?A1>A3,gpt-4o,0.0,0.4531,0.5,0.9648,0.0,0.2213,0.6873,1.0,0.7787,0.926,0.9924,0.8159,1.0,0.0284,0.5924,1.0,0.6061,1.0
zero-shot,qawiki,?A1>A3,gpt-4.1-2025-04-14,0.0,0.2135,0.2354,0.8625,0.0,0.0481,0.43,0.3045,1.0,0.8659,0.9639,0.6673,1.0,0.0003,0.3258,1.0,0.3804,1.0
zero-shot,qawiki,?A1>A3,grok-3-mini,0.0,0.0427,0.0632,0.5937,0.0,0.0077,0.1341,0.1142,0.2148,1.0,0.8432,0.322,0.9999,0.0,0.0821,1.0,0.0871,1.0
zero-shot,qawiki,?A1>A3,deepseek-chat,0.0,0.0093,0.0198,0.2522,0.0,0.0009,0.0385,0.015,0.0619,0.225,1.0,0.1108,0.9991,0.0,0.0232,1.0,0.0232,1.0
zero-shot,qawiki,?A1>A3,gemini-2.5-flash,0.0,0.1312,0.1791,0.7586,0.0,0.0352,0.3444,0.2499,0.4427,0.7796,0.929,1.0,0.9999,0.0004,0.2088,1.0,0.2522,1.0
zero-shot,qawiki,?A1>A3,gpt-5-nano,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,0.0022,0.0001,1.0,0.0,0.0,0.999,0.0,0.9324
zero-shot,qawiki,?A1>A3,deepseek-reasoner,0.0,0.9865,0.9943,0.9998,0.0129,0.9443,0.9992,0.984,0.9999,1.0,1.0,0.9999,1.0,1.0,0.9986,1.0,0.9981,1.0
zero-shot,qawiki,?A1>A3,gemini-2.5-pro,0.0,0.3919,0.446,0.9059,0.0,0.1659,0.6611,0.5,0.7743,0.9558,0.9876,0.8721,1.0,0.004,1.0,1.0,0.5,1.0
zero-shot,qawiki,?A1>A3,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,1.0,0.0,0.0871
zero-shot,qawiki,?A1>A3,o3,0.0,0.383,0.4478,0.926,0.0,0.1704,0.6911,0.5,0.7288,0.9519,0.9876,0.8252,1.0,0.0047,0.6146,1.0,1.0,1.0
zero-shot,qawiki,?A1>A3,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.1163,0.0,0.0,0.9519,0.0,1.0
zero-shot,qawiki,?A1>A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,qawiki,?A1>A4,gpt-oss:20b,0.0,1.0,0.9999,0.9992,0.0048,0.7441,0.0048,0.6927,0.9368,0.8341,0.8597,0.9994,1.0,0.0015,0.0395,1.0,0.111,1.0
zero-shot,qawiki,?A1>A4,gpt-4.1-nano-2025-04-14,0.0,0.0004,1.0,0.4063,0.0,0.0016,0.0,0.002,0.0077,0.0031,0.0043,0.3222,0.9997,0.0,0.0,1.0,0.0,1.0
zero-shot,qawiki,?A1>A4,mistral-small:24b,0.0,0.0018,0.6823,1.0,0.0,0.0045,0.0,0.0023,0.0571,0.0207,0.0215,0.5,0.9999,0.0,0.0,1.0,0.0,1.0
zero-shot,qawiki,?A1>A4,llama3.1:70b,0.0001,0.9982,1.0,1.0,1.0,0.9995,0.5598,0.9981,1.0,0.9999,0.9998,1.0,1.0,0.5643,0.8316,1.0,0.9369,1.0
zero-shot,qawiki,?A1>A4,gemini-2.0-flash,0.0,0.347,0.9994,0.9981,0.0013,1.0,0.0002,0.5,0.849,0.678,0.7121,0.9957,1.0,0.0003,0.0069,1.0,0.0427,1.0
zero-shot,qawiki,?A1>A4,gpt-4.1-mini-2025-04-14,0.0,0.9982,1.0,1.0,0.5598,0.9999,1.0,0.9981,1.0,1.0,0.9999,1.0,1.0,0.5722,0.8316,1.0,0.9369,1.0
zero-shot,qawiki,?A1>A4,gpt-4o,0.0,0.4007,0.9991,0.9991,0.0043,0.6043,0.0043,1.0,0.819,0.68,0.7248,0.9908,1.0,0.0056,0.032,1.0,0.0762,1.0
zero-shot,qawiki,?A1>A4,gpt-4.1-2025-04-14,0.0,0.1058,0.9967,0.9659,0.0,0.2307,0.0,0.2472,1.0,0.3179,0.3877,0.9663,1.0,0.0,0.0003,1.0,0.0027,1.0
zero-shot,qawiki,?A1>A4,grok-3-mini,0.0,0.2442,0.9987,0.9888,0.0004,0.4388,0.0001,0.4076,0.7852,1.0,0.6043,0.9928,1.0,0.0,0.0022,1.0,0.0244,1.0
zero-shot,qawiki,?A1>A4,deepseek-chat,0.0,0.2094,0.9981,0.9887,0.0005,0.3899,0.0003,0.3601,0.7159,0.5,1.0,0.9822,1.0,0.0003,0.0028,1.0,0.024,1.0
zero-shot,qawiki,?A1>A4,gemini-2.5-flash,0.0,0.0016,0.7557,0.6009,0.0,0.0092,0.0,0.0165,0.0587,0.015,0.032,1.0,1.0,0.0,0.0,1.0,0.0,1.0
zero-shot,qawiki,?A1>A4,gpt-5-nano,0.0,0.0,0.0008,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.996,0.0,0.9231
zero-shot,qawiki,?A1>A4,deepseek-reasoner,0.0,0.9996,1.0,1.0,0.5643,0.9999,0.5722,0.9974,1.0,1.0,0.9999,1.0,1.0,1.0,0.8595,1.0,0.9506,1.0
zero-shot,qawiki,?A1>A4,gemini-2.5-pro,0.0,0.98,1.0,1.0,0.2612,0.9973,0.2612,0.9822,0.9999,0.9993,0.999,1.0,1.0,0.2366,1.0,1.0,0.7912,1.0
zero-shot,qawiki,?A1>A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.0,0.0,1.0,0.0,0.0998
zero-shot,qawiki,?A1>A4,o3,0.0,0.9369,1.0,1.0,0.111,0.9778,0.111,0.9573,0.999,0.988,0.9876,1.0,1.0,0.0939,0.3136,1.0,1.0,1.0
zero-shot,qawiki,?A1>A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1341,0.0,0.0,0.9459,0.0,1.0
zero-shot,qawiki,?A3∅A4,llama3.1:8b,1.0,0.8042,0.0066,0.0,0.1147,0.0719,0.9856,0.0,0.0026,0.9952,0.0631,0.9983,0.0001,0.8438,0.8688,0.0,0.9702,0.0004
zero-shot,qawiki,?A3∅A4,gpt-oss:20b,0.2841,1.0,0.0026,0.0,0.0427,0.0113,0.8945,0.0,0.0002,0.9795,0.0164,0.9878,0.0,0.6224,0.6911,0.0,0.8923,0.0
zero-shot,qawiki,?A3∅A4,gpt-4.1-nano-2025-04-14,0.9972,0.9989,1.0,0.0,0.9481,0.8472,1.0,0.0,0.3045,1.0,0.8688,1.0,0.0428,0.9999,0.9996,0.0,1.0,0.1204
zero-shot,qawiki,?A3∅A4,mistral-small:24b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9916,1.0,1.0,0.3601,1.0,0.9991
zero-shot,qawiki,?A3∅A4,llama3.1:70b,0.9393,0.9778,0.092,0.0,1.0,0.3899,0.9992,0.0,0.0361,0.9999,0.3776,1.0,0.0018,0.9853,0.988,0.0,0.999,0.0115
zero-shot,qawiki,?A3∅A4,gemini-2.0-flash,0.9605,0.9952,0.2213,0.0,0.7121,1.0,0.9999,0.0,0.0557,1.0,0.5585,1.0,0.0035,0.9928,0.9972,0.0,0.9997,0.016
zero-shot,qawiki,?A3∅A4,gpt-4.1-mini-2025-04-14,0.0326,0.1744,0.0,0.0,0.0023,0.0004,1.0,0.0,0.0,0.8192,0.0002,0.8519,0.0,0.2088,0.2664,0.0,0.5,0.0
zero-shot,qawiki,?A3∅A4,gpt-4o,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,qawiki,?A3∅A4,gpt-4.1-2025-04-14,0.9989,0.9999,0.7787,0.0001,0.9802,0.9703,1.0,0.0,1.0,1.0,0.9565,1.0,0.1093,1.0,1.0,0.0,1.0,0.2526
zero-shot,qawiki,?A3∅A4,grok-3-mini,0.0113,0.0448,0.0,0.0,0.0003,0.0001,0.2923,0.0,0.0,1.0,0.0001,0.655,0.0,0.0607,0.0877,0.0,0.2858,0.0
zero-shot,qawiki,?A3∅A4,deepseek-chat,0.967,0.9923,0.2005,0.0,0.7336,0.5585,0.9999,0.0,0.074,1.0,1.0,1.0,0.0074,0.9978,0.9977,0.0,0.9997,0.0307
zero-shot,qawiki,?A3∅A4,gemini-2.5-flash,0.0047,0.0288,0.0,0.0,0.0001,0.0,0.2434,0.0,0.0,0.5,0.0,1.0,0.0,0.0354,0.0494,0.0,0.2366,0.0
zero-shot,qawiki,?A3∅A4,gpt-5-nano,1.0,1.0,0.9735,0.0154,0.9992,0.9983,1.0,0.0,0.9272,1.0,0.996,1.0,1.0,1.0,1.0,0.0,1.0,0.8519
zero-shot,qawiki,?A3∅A4,deepseek-reasoner,0.2354,0.5,0.0004,0.0,0.0297,0.015,0.8721,0.0,0.0,0.9712,0.0058,0.9853,0.0,1.0,0.6224,0.0,0.8316,0.0
zero-shot,qawiki,?A3∅A4,gemini-2.5-pro,0.2005,0.434,0.0011,0.0,0.0244,0.0066,0.8256,0.0,0.0001,0.9552,0.0057,0.9786,0.0,0.5,1.0,0.0,0.8519,0.0
zero-shot,qawiki,?A3∅A4,gpt-5-mini,1.0,1.0,1.0,0.7248,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,qawiki,?A3∅A4,o3,0.0586,0.1885,0.0001,0.0,0.0027,0.0009,0.6321,0.0,0.0,0.8275,0.0009,0.8595,0.0,0.2612,0.2434,0.0,1.0,0.0
zero-shot,qawiki,?A3∅A4,gpt-5,0.9998,1.0,0.9173,0.0019,0.9937,0.9915,1.0,0.0,0.8129,1.0,0.9812,1.0,0.2434,1.0,1.0,0.0,1.0,1.0
zero-shot,qawiki,?A4=A1|3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,qawiki,?A4=A1|3,gpt-oss:20b,0.0001,1.0,0.0577,0.0001,0.0009,0.1189,0.0106,0.0009,0.4073,0.9947,0.5841,0.9846,0.8083,0.3145,0.8569,0.7597,0.5,0.9987
zero-shot,qawiki,?A4=A1|3,gpt-4.1-nano-2025-04-14,0.0156,0.9793,1.0,0.0156,0.1445,0.8062,0.377,0.1445,0.9616,0.9999,0.9846,0.9995,0.9947,0.9283,0.9978,0.9915,0.9682,1.0
zero-shot,qawiki,?A4=A1|3,mistral-small:24b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,qawiki,?A4=A1|3,llama3.1:70b,0.25,0.9999,0.9648,0.25,1.0,1.0,0.8906,0.75,1.0,1.0,0.9999,1.0,1.0,0.9995,1.0,1.0,0.9999,1.0
zero-shot,qawiki,?A4=A1|3,gemini-2.0-flash,0.0039,0.9519,0.3872,0.0078,0.0156,1.0,0.1719,0.0352,0.9102,0.9998,0.9713,0.9996,0.9904,0.8867,0.9887,0.9935,0.9616,1.0
zero-shot,qawiki,?A4=A1|3,gpt-4.1-mini-2025-04-14,0.0625,0.9979,0.8281,0.125,0.3438,0.9453,1.0,0.3438,0.999,1.0,0.9979,1.0,1.0,0.998,0.9999,0.9997,0.9991,1.0
zero-shot,qawiki,?A4=A1|3,gpt-4o,0.25,0.9999,0.9648,0.25,0.75,0.9961,0.8906,1.0,0.9998,1.0,0.9999,1.0,1.0,0.9983,1.0,1.0,0.9999,1.0
zero-shot,qawiki,?A4=A1|3,gpt-4.1-2025-04-14,0.0002,0.7597,0.1051,0.0005,0.001,0.212,0.0107,0.0032,1.0,0.9996,0.7383,0.9915,0.9408,0.5,0.9331,0.8811,0.788,0.9995
zero-shot,qawiki,?A4=A1|3,grok-3-mini,0.0,0.0173,0.0003,0.0,0.0,0.0008,0.0,0.0,0.0022,1.0,0.0261,0.3238,0.0287,0.0007,0.0946,0.0318,0.0096,0.7483
zero-shot,qawiki,?A4=A1|3,deepseek-chat,0.0001,0.5841,0.0481,0.0001,0.0009,0.0898,0.0106,0.0009,0.4159,0.9904,1.0,0.9564,0.7976,0.3145,0.8275,0.7483,0.5927,0.9959
zero-shot,qawiki,?A4=A1|3,gemini-2.5-flash,0.0,0.0481,0.0019,0.0,0.0,0.0022,0.0001,0.0,0.0262,0.8204,0.0925,1.0,0.1917,0.0096,0.2517,0.1189,0.0318,0.9165
zero-shot,qawiki,?A4=A1|3,gpt-5-nano,0.0,0.3318,0.0173,0.0,0.0,0.0318,0.0005,0.0001,0.1509,0.9935,0.3388,0.9054,1.0,0.073,0.6682,0.5,0.3036,0.9941
zero-shot,qawiki,?A4=A1|3,deepseek-reasoner,0.0005,0.8338,0.1662,0.001,0.0059,0.2744,0.0195,0.0112,0.6964,0.9999,0.8338,0.9978,0.9807,1.0,0.9682,0.9673,0.8666,1.0
zero-shot,qawiki,?A4=A1|3,gemini-2.5-pro,0.0,0.2617,0.0085,0.0,0.0002,0.032,0.0007,0.0002,0.1431,0.9608,0.2858,0.8684,0.5,0.0835,1.0,0.4119,0.1509,0.9936
zero-shot,qawiki,?A4=A1|3,gpt-5-mini,0.0,0.4073,0.0262,0.0,0.0001,0.0287,0.0021,0.0003,0.2403,0.9904,0.4119,0.9519,0.6964,0.1133,0.7483,1.0,0.377,0.9978
zero-shot,qawiki,?A4=A1|3,o3,0.0001,0.7095,0.0835,0.0001,0.0017,0.1051,0.0065,0.0017,0.3953,0.9978,0.5927,0.9904,0.8491,0.2905,0.9408,0.8281,1.0,1.0
zero-shot,qawiki,?A4=A1|3,gpt-5,0.0,0.0053,0.0001,0.0,0.0,0.0002,0.0,0.0,0.002,0.4119,0.0121,0.1796,0.0207,0.0001,0.0245,0.0096,0.0005,1.0
zero-shot,spinach,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,0.9988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,spinach,?A1=A2,gpt-oss:20b,0.0,1.0,0.8815,0.9686,0.0769,0.9977,0.0098,0.9928,0.9961,0.6224,0.9238,0.9368,1.0,0.0676,0.9368,1.0,0.9231,1.0
zero-shot,spinach,?A1=A2,gpt-4.1-nano-2025-04-14,0.0,0.1791,1.0,0.7084,0.0057,0.9675,0.0006,0.8825,0.9332,0.1802,0.617,0.6583,1.0,0.0022,0.6611,1.0,0.4487,1.0
zero-shot,spinach,?A1=A2,mistral-small:24b,0.0,0.0556,0.3919,1.0,0.0023,0.8395,0.0,0.7796,0.7617,0.0845,0.3045,0.3582,1.0,0.0001,0.2983,1.0,0.3045,1.0
zero-shot,spinach,?A1=A2,llama3.1:70b,0.0001,0.9597,0.9977,0.9991,1.0,1.0,0.1635,0.9999,1.0,0.9795,0.9998,0.9999,1.0,0.5,1.0,1.0,0.9975,1.0
zero-shot,spinach,?A1=A2,gemini-2.0-flash,0.0,0.0052,0.0595,0.2285,0.0,1.0,0.0,0.4099,0.4321,0.004,0.0494,0.0717,1.0,0.0,0.0551,1.0,0.0481,0.9993
zero-shot,spinach,?A1=A2,gpt-4.1-mini-2025-04-14,0.0041,0.996,0.9998,1.0,0.9157,1.0,1.0,1.0,1.0,0.9987,1.0,1.0,1.0,0.8519,1.0,1.0,1.0,1.0
zero-shot,spinach,?A1=A2,gpt-4o,0.0,0.015,0.1712,0.322,0.0004,0.6756,0.0,1.0,0.5924,0.022,0.2111,0.2472,1.0,0.0002,0.2443,1.0,0.1488,1.0
zero-shot,spinach,?A1=A2,gpt-4.1-2025-04-14,0.0,0.0088,0.1102,0.3177,0.0,0.6962,0.0,0.5,1.0,0.0038,0.0939,0.1002,1.0,0.0,0.1077,1.0,0.0821,0.9994
zero-shot,spinach,?A1=A2,grok-3-mini,0.0,0.5,0.889,0.9508,0.0448,0.9985,0.0038,0.9889,0.9987,1.0,0.9283,0.9552,1.0,0.0326,0.9414,1.0,0.9075,1.0
zero-shot,spinach,?A1=A2,deepseek-chat,0.0,0.1264,0.5,0.7787,0.0007,0.9765,0.0,0.8491,0.9506,0.1279,1.0,0.6358,1.0,0.0008,0.6445,1.0,0.5612,1.0
zero-shot,spinach,?A1=A2,gemini-2.5-flash,0.0,0.1058,0.446,0.7277,0.0004,0.9635,0.0,0.819,0.9506,0.0877,0.5,1.0,1.0,0.0005,0.5806,1.0,0.5,1.0
zero-shot,spinach,?A1=A2,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7995,0.0,0.1802
zero-shot,spinach,?A1=A2,deepseek-reasoner,0.0001,0.9638,0.9993,1.0,0.6399,1.0,0.2434,0.9999,1.0,0.9856,0.9998,0.9999,1.0,1.0,1.0,1.0,0.9998,1.0
zero-shot,spinach,?A1=A2,gemini-2.5-pro,0.0,0.1058,0.4449,0.7865,0.0002,0.9749,0.0,0.8222,0.9449,0.1055,0.5,0.5806,1.0,0.0002,1.0,1.0,0.5679,1.0
zero-shot,spinach,?A1=A2,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879,0.0,0.0,1.0,0.0,0.0403
zero-shot,spinach,?A1=A2,o3,0.0,0.1341,0.6506,0.7787,0.0069,0.9756,0.0001,0.9037,0.9558,0.1725,0.5612,0.6399,1.0,0.0007,0.5679,1.0,1.0,1.0
zero-shot,spinach,?A1=A2,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0012,0.0,0.0,0.0,0.889,0.0,0.0,0.9808,0.0,1.0
zero-shot,spinach,?A1=A3+A4,llama3.1:8b,1.0,0.9999,0.9988,1.0,0.9968,0.9999,0.9963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,spinach,?A1=A3+A4,gpt-oss:20b,0.0007,1.0,0.3318,0.9808,0.1431,0.5841,0.2024,0.9992,0.9947,1.0,0.8463,0.9927,1.0,0.5927,0.9985,1.0,1.0,1.0
zero-shot,spinach,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.0064,0.8083,1.0,0.998,0.3318,0.7976,0.4119,0.9997,0.9997,1.0,0.939,0.9981,1.0,0.7976,0.9998,1.0,1.0,1.0
