dataset,action,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,?A1=A1*,?A1=A1**,?A1*=A1**,J(A1-A2),J(A1-A34),J(A3-A4),J(A4-A1|3),J(A1-A1*),J(A1-A1**),J(A1*-A1**),?SC(A1=A2),?SC(A1>A3),?SC(A1>A4),?SC(A3∅A4),?SC(A4=A1|3),idk_A1,idk_A2,idk_A3,idk_A4,?A1=A1(ave),J_A1_ave,idk,?A1=A2(+),?A1=A2(-),J(1-2)+,J(1-2)-,?A1>A3(+),?A1>A3(-),?A1>A4(+),?A1>A4(-),?A3∅A4(+),?A3∅A4(-),J(3-4)+,J(3-4)-,?A1=A3+A4(+),?A1=A3+A4(-),J(1-34)+,J(1-34)-,p(A1=A2),p(A1=A3+A4),p(A1>A3),p(A1>A4),p(A3∅A4),p(A4=A1|3)
synthetic,fixing,mistral-small:24b,0.7533,0.5533,0.8,0.9533,0.9533,0.5333,0.5333,0.58,0.56,0.882,0.818,0.0188,0.7938,0.7864,0.8008,0.8029,,,,,,0.04,0.0133,0.0933,0.06,0.5578,0.7967,0.05165,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,fixing,o3,0.7667,0.9067,0.9467,0.9733,1.0,0.9067,0.4667,0.4,0.4,0.9182,0.9312,0.0,0.9321,0.715,0.6663,0.6517,,,,,,0.04,0.0333,0.02,0.0467,0.4222,0.6777,0.035,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
synthetic,zero-shot,deepseek-chat,0.4667,0.1733,0.4733,0.4867,0.56,0.0867,0.3467,,,0.6754,0.5144,0.1576,0.3069,0.5964,,,0.4933,0.4933,0.5133,0.5667,0.1333,0.0267,0.0533,0.1333,0.1333,0.3467,0.5964,0.08665,0.4791666666666667,0.16666666666666666,0.6860819444444445,0.4200833333333333,0.46153846153846156,0.4823529411764706,0.5,0.4827586206896552,0.5637583892617449,0.0,0.15191476510067115,1.0,0.16058394160583941,0.3076923076923077,0.5296868613138687,0.3527461538461539,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,deepseek-reasoner,0.2867,0.2333,0.5267,0.4467,0.7533,0.18,0.25,,,0.5706,0.5545,0.0427,0.4397,0.7556,,,0.3933,0.5467,0.4467,0.7533,0.2067,0.0133,0.0133,0.0067,0.0333,0.25,0.7556,0.016649999999999998,0.3181818181818182,0.05555555555555555,0.6173318181818181,0.22810555555555556,0.5379310344827586,0.2,0.4444444444444444,0.5,0.7602739726027398,0.5,0.04072876712328767,0.114225,0.23972602739726026,0.0,0.5603821917808219,0.3409,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gemini-2.0-flash,0.4267,0.1467,0.5267,0.38,0.6067,0.0733,0.6067,,,0.7391,0.5397,0.1348,0.3129,0.8385,,,0.5333,0.5067,0.6,0.6067,0.34,0.0,0.0067,0.0,0.04,0.6067,0.8385,0.011675,0.4732142857142857,0.2894736842105263,0.7715982142857144,0.6432763157894738,0.5238095238095238,0.5333333333333333,0.4482758620689655,0.36363636363636365,0.6126760563380281,0.5,0.13146408450704222,0.19375,0.16037735849056603,0.11363636363636363,0.5365603773584906,0.5473363636363636,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gemini-2.5-flash,0.4667,0.24,0.6067,0.4467,0.92,0.2267,0.4733,,,0.7421,0.565,0.0184,0.4236,0.7429,,,0.5467,0.6067,0.44,0.9333,0.2467,0.02,0.0267,0.0133,0.1733,0.4733,0.7429,0.058325,0.5074626865671642,0.125,0.7727656716417911,0.4854,0.6111111111111112,0.5,0.4413793103448276,0.6,0.9383561643835616,0.25,0.009481506849315067,0.344475,0.23776223776223776,0.2857142857142857,0.5698720279720281,0.4659857142857143,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gemini-2.5-pro,0.42,0.2533,0.5933,0.4133,0.8333,0.2267,0.2733,,,0.7499,0.6187,0.0316,0.4928,0.5917,,,0.4933,0.6067,0.44,0.84,0.2667,0.0133,0.0133,0.0067,0.0133,0.2733,0.5917,0.011649999999999999,0.45255474452554745,0.07692307692307693,0.7756065693430657,0.4790307692307692,0.6027397260273972,0.25,0.4236111111111111,0.16666666666666666,0.8435374149659864,0.3333333333333333,0.0266,0.27666666666666667,0.2638888888888889,0.0,0.6341958333333333,0.24621666666666667,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-4.1-2025-04-14,0.46,0.2933,0.6867,0.5733,0.6267,0.18,0.32,,,0.746,0.6977,0.1254,0.4714,0.6581,,,0.4867,0.6867,0.5667,0.6333,0.1867,0.0,0.0,0.0267,0.04,0.32,0.6581,0.016675000000000002,0.47101449275362317,0.3333333333333333,0.7592065217391304,0.59385,0.6891891891891891,0.5,0.5963302752293578,0.5121951219512195,0.6308724832214765,0.0,0.1195718120805369,1.0,0.2953020134228188,0.0,0.7015744966442954,0.1154,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-4.1-mini-2025-04-14,0.2467,0.1133,0.5867,0.2667,0.68,0.0533,0.3267,,,0.4523,0.4601,0.0802,0.2442,0.6579,,,0.3267,0.42,0.6267,0.6933,0.08,0.0,0.04,0.02,0.08,0.3267,0.6579,0.035,0.25757575757575757,0.16666666666666666,0.46626515151515147,0.3499277777777778,0.5102040816326531,0.6237623762376238,0.25,0.2711864406779661,0.6891891891891891,0.0,0.07543243243243244,0.43335,0.11643835616438356,0.0,0.46669246575342466,0.21825,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-4.1-nano-2025-04-14,0.36,0.0933,0.46,0.5067,0.6533,0.0733,0.2133,,,0.6337,0.4292,0.1269,0.2938,0.4468,,,0.48,0.4533,0.4867,0.5533,0.9267,0.0267,0.0667,0.1,0.1,0.2133,0.4468,0.07335,0.37755102040816324,0.3269230769230769,0.7147612244897957,0.48100384615384617,0.39344262295081966,0.5056179775280899,0.49230769230769234,0.5176470588235295,0.6631578947368421,0.6363636363636364,0.11550947368421052,0.14648,,0.09333333333333334,,0.42916266666666675,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-4o,0.2533,0.1467,0.2733,0.2333,0.3,0.0267,0.4533,,,0.2626,0.2265,0.6846,0.0784,0.743,,,0.2667,0.64,0.7267,0.3067,0.3533,0.1267,0.8133,0.7267,0.8267,0.4533,0.743,0.6233500000000001,0.24285714285714285,0.4,0.25277785714285717,0.4,0.38181818181818183,0.21052631578947367,0.3125,0.22388059701492538,0.30201342281879195,0.0,0.6824912751677852,1.0,0.10891089108910891,0.22448979591836735,0.17403366336633663,0.3345408163265306,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-5,0.44,0.32,0.6067,0.5267,0.9,0.2733,0.5133,,,0.6704,0.6203,0.0435,0.5809,0.734,,,0.46,0.6067,0.5267,0.9133,0.3,0.1533,0.2333,0.0467,0.2067,0.5133,0.734,0.16,0.44360902255639095,0.4117647058823529,0.6728263157894737,0.6518529411764705,0.6095890410958904,0.5,0.527027027027027,0.5,0.9178082191780822,0.25,0.02588698630136986,0.6875,0.3219178082191781,0.25,0.6237335616438356,0.495975,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-5-mini,0.48,0.46,0.62,0.66,0.7067,0.2267,0.4733,,,0.5876,0.6434,0.2502,0.4476,0.6112,,,0.4867,0.6333,0.6867,0.72,0.2467,0.3933,0.2333,0.2867,0.4067,0.4733,0.6112,0.33,0.48175182481751827,0.46153846153846156,0.5948189781021898,0.5112153846153846,0.6319444444444444,0.3333333333333333,0.678082191780822,0.0,0.7191780821917808,0.25,0.23649520547945208,0.75,0.46258503401360546,0.3333333333333333,0.6442129251700682,0.6041666666666666,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-5-nano,0.56,0.3667,0.6333,0.5867,0.8267,0.2533,0.5533,,,0.7499,0.6463,0.1358,0.5338,0.7762,,,0.5667,0.5867,0.5867,0.8267,0.3333,0.1867,0.2067,0.1933,0.26,0.5533,0.7762,0.211675,0.5673758865248227,0.4444444444444444,0.7532588652482269,0.6975666666666667,0.632,0.64,0.5955882352941176,0.5,0.8602941176470589,0.5,0.10832058823529411,0.4030642857142857,0.3656716417910448,0.375,0.64585,0.64966875,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,gpt-oss:20b,0.26,0.16,0.5,0.38,0.8133,0.14,,,,0.5237,0.5042,0.0454,0.4009,,,,0.32,0.5533,0.3733,0.7867,0.1867,0.0467,0.0533,0.0,0.08,,,0.045,0.2765957446808511,0.0,0.5408382978723404,0.25473333333333337,0.5285714285714286,0.1,0.3741496598639456,0.6666666666666666,0.8214285714285714,0.7,0.03651571428571428,0.16999999999999998,0.16783216783216784,0.0,0.5080776223776224,0.4249,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,grok-3-mini,0.4067,0.3067,0.6267,0.48,0.9,0.28,,,,0.6741,0.677,0.0199,0.5893,,,,0.4667,0.6333,0.4867,0.9067,0.3,0.02,0.0133,0.02,0.0267,,,0.02,0.4306569343065693,0.15384615384615385,0.7017532846715328,0.38282307692307693,0.6363636363636364,0.42857142857142855,0.48299319727891155,0.3333333333333333,0.9115646258503401,0.3333333333333333,0.017944217687074833,0.11423333333333334,0.3129251700680272,0.0,0.6866061224489797,0.20453333333333332,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,llama3.1:70b,0.2667,0.08,0.38,0.3067,0.6733,0.0333,,,,0.5431,0.4438,0.1072,0.263,,,,0.3067,0.5933,0.5467,0.68,0.0467,0.0067,0.0,0.0067,0.0133,,,0.006675,0.2777777777777778,0.0,0.5535756944444444,0.29213333333333336,0.3333333333333333,0.38405797101449274,0.2708333333333333,0.3235294117647059,0.6778523489932886,0.0,0.10286241610738253,0.75,0.08108108108108109,0.0,0.4462027027027028,0.2692,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,llama3.1:8b,0.0667,0.0,0.2,0.1333,0.62,0.0,,,,0.3819,0.296,0.1017,0.1473,,,,0.86,0.74,0.78,0.4067,0.98,0.0,0.0,0.0067,0.0133,,,0.005,0.07692307692307693,0.06569343065693431,0.3691615384615385,0.38310145985401456,0.2,0.2,0.11764705882352941,0.13533834586466165,0.5555555555555556,0.6403508771929824,0.11299166666666667,0.0981640350877193,0.0,0.0,0.26156666666666667,0.29669523809523807,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,mistral-small:24b,0.2533,0.1333,0.3333,0.3667,0.5333,0.0133,,,,0.398,0.3567,0.2529,0.2234,,,,0.3467,0.6667,0.64,0.54,0.8333,0.4933,0.0733,0.2133,0.2933,,,0.2683,0.2727272727272727,0.1111111111111111,0.43533333333333335,0.1243388888888889,,0.3333333333333333,1.0,0.3624161073825503,0.5369127516778524,0.0,0.24789932885906038,1.0,0.18518518518518517,0.12195121951219512,0.4089925925925926,0.3452430894308944,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,zero-shot,o3,0.3,0.26,0.5333,0.3933,0.8467,0.2333,0.3733,,,0.5838,0.5677,0.0287,0.5093,0.6738,,,0.3933,0.5467,0.4,0.84,0.26,0.0267,0.0267,0.0133,0.0267,0.3733,0.6738,0.023350000000000003,0.3283582089552239,0.0625,0.6237402985074626,0.24893125,0.541095890410959,0.25,0.3945578231292517,0.3333333333333333,0.8551724137931035,0.6,0.021922758620689653,0.225,0.2671232876712329,0.0,0.5761034246575342,0.260425,1.0,1.0,1.0,1.0,1.0,1.0
overall,classification,deepseek-chat,0.945,0.825,0.7467,0.9117,0.6733,0.5417,0.5033,0.48,0.4917,0.9722,0.9404,0.3101,0.6274,0.6937,0.6687,0.6839,,,,,,0.2167,0.2267,0.2983,0.3467,0.4917,0.6821,0.2721,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0024,0.0
overall,classification,deepseek-reasoner,0.785,0.7883,0.6217,0.8533,0.6967,0.515,0.4267,0.3817,0.45,0.824,0.8742,0.2966,0.5637,0.6299,0.5716,0.6319,,,,,,0.1883,0.1433,0.2867,0.3317,0.4195,0.6111,0.23750000000000002,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0
overall,classification,gemini-2.0-flash,0.8817,0.8483,0.53,0.945,0.6433,0.5383,0.42,0.3867,0.3683,0.9384,0.9292,0.2782,0.6268,0.659,0.6005,0.5822,,,,,,0.155,0.1483,0.275,0.32,0.3917,0.6139,0.22457500000000002,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5475,0.0
overall,classification,gemini-2.5-flash,0.8983,0.93,0.5767,0.9683,0.9067,0.8483,0.33,0.3383,0.3267,0.9383,0.9607,0.0882,0.8392,0.6356,0.6168,0.6381,,,,,,0.0717,0.0667,0.1217,0.14,0.3317,0.6302,0.100025,,,,,,,,,,,,,,,,,0.0,0.0,0.0002,0.0,0.0989,0.0
overall,classification,gemini-2.5-pro,0.8533,0.765,0.5833,0.88,0.93,0.7133,0.3733,0.3133,0.3367,0.8978,0.8616,0.0622,0.7902,0.6515,0.5929,0.6195,,,,,,0.0917,0.0883,0.1233,0.14,0.3411,0.6213,0.110825,,,,,,,,,,,,,,,,,0.0,0.0,0.0001,0.0,0.0,0.0
overall,classification,gpt-4.1-2025-04-14,0.9183,0.87,0.575,0.975,0.87,0.7483,0.2983,0.2917,0.325,0.9754,0.9711,0.1174,0.8484,0.6209,0.6051,0.6229,,,,,,0.0517,0.0533,0.0933,0.1283,0.305,0.6163,0.08165,,,,,,,,,,,,,,,,,0.0,0.0,0.0043,0.0,0.0,0.0
overall,classification,gpt-4.1-mini-2025-04-14,0.8983,0.8633,0.4967,0.9483,0.7717,0.64,0.345,0.3383,0.365,0.9573,0.9482,0.2183,0.7241,0.5946,0.5772,0.6007,,,,,,0.1667,0.165,0.1583,0.2517,0.3494,0.5908,0.185425,,,,,,,,,,,,,,,,,0.0,0.0,0.0125,0.0,0.2672,0.0
overall,classification,gpt-4.1-nano-2025-04-14,0.9733,0.565,0.6733,0.5667,0.3817,0.0,0.96,0.9583,0.955,0.9757,0.7272,0.6149,0.0017,0.9608,0.96,0.9558,,,,,,0.9833,0.9733,0.6717,0.565,0.9578,0.9589,0.798325,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0
overall,classification,gpt-4o,0.9733,0.9367,0.5233,0.9833,0.3633,0.3067,0.6,0.32,0.4233,0.5867,0.9801,0.6279,0.3508,0.4333,0.4147,0.5083,,,,,,0.5683,0.5733,0.6167,0.635,0.4478,0.4521,0.598325,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,classification,gpt-5,0.9233,0.8817,0.6767,0.965,0.7067,0.5983,0.5583,0.5717,0.5867,0.9663,0.9334,0.292,0.6683,0.7534,0.7402,0.7621,,,,,,0.2717,0.27,0.3117,0.3583,0.5722,0.7519,0.302925,,,,,,,,,,,,,,,,,0.0,0.0,0.0695,0.0,0.9669,0.0
overall,classification,gpt-5-mini,0.88,0.6417,0.6317,0.75,0.6733,0.34,0.59,0.5933,0.5817,0.9258,0.7667,0.3267,0.4464,0.731,0.738,0.7328,,,,,,0.4083,0.3883,0.385,0.4067,0.5883,0.7339,0.397075,,,,,,,,,,,,,,,,,0.0,0.0361,1.0,0.6127,0.0,0.0
overall,classification,gpt-5-nano,0.7783,0.69,0.0767,0.7683,0.195,0.005,0.09,0.5633,0.075,0.7816,0.7608,0.8039,0.0782,0.096,0.566,0.0816,,,,,,0.1117,0.1067,0.0467,0.0217,0.2428,0.2479,0.0717,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0
overall,classification,gpt-oss:20b,0.6717,0.4833,0.3933,0.7317,0.8467,0.38,0.2717,0.2483,0.2633,0.7939,0.7677,0.1073,0.6099,0.4892,0.4829,0.4894,,,,,,0.1567,0.1183,0.1483,0.2067,0.2611,0.4872,0.1575,,,,,,,,,,,,,,,,,0.0,0.0,0.2877,0.0,0.1508,0.0
overall,classification,grok-3-mini,0.9083,0.7883,0.5767,0.9,0.8667,0.6683,0.3767,0.365,0.3717,0.9639,0.9366,0.1277,0.7869,0.6309,0.6203,0.6182,,,,,,0.1133,0.115,0.1433,0.175,0.3711,0.6231,0.13665,,,,,,,,,,,,,,,,,0.0,0.0,0.0121,0.0,0.9142,0.0
overall,classification,llama3.1:70b,0.8033,0.5733,0.3783,0.8633,0.935,0.5617,0.2033,0.1767,0.18,0.9071,0.8621,0.0295,0.812,0.4882,0.4549,0.4659,,,,,,0.0133,0.03,0.0183,0.0333,0.1867,0.4697,0.023725000000000003,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,classification,llama3.1:8b,0.1633,0.0833,0.0983,0.3383,0.6817,0.05,0.045,0.0367,0.0317,0.5603,0.5018,0.0974,0.3899,0.2944,0.253,0.2497,,,,,,0.0,0.0033,0.0,0.0,0.0378,0.2657,0.000825,,,,,,,,,,,,,,,,,0.0,0.0,0.9335,0.0,0.6679,0.0
overall,classification,mistral-small:24b,0.845,0.565,0.4467,0.8067,0.7983,0.4233,0.3467,0.2517,0.28,0.9257,0.811,0.1774,0.6371,0.5922,0.5026,0.524,,,,,,0.1133,0.1217,0.1133,0.1083,0.2928,0.5396,0.11415,,,,,,,,,,,,,,,,,0.0,0.0,0.0768,0.0,0.0,0.0
overall,classification,o3,0.82,0.81,0.52,0.9133,0.925,0.7467,0.325,0.3217,0.3283,0.9324,0.9124,0.0674,0.8397,0.6034,0.6148,0.6098,,,,,,0.1,0.08,0.095,0.11,0.325,0.6093,0.09625,,,,,,,,,,,,,,,,,0.0,0.0,0.0032,0.0,0.041,0.0
overall,fixing,deepseek-chat,0.8167,0.7467,0.8567,0.95,0.9467,0.71,0.4883,0.5133,0.505,0.9117,0.9164,0.0396,0.798,0.714,0.7276,0.7305,,,,,,0.0667,0.0633,0.1233,0.1383,0.5022,0.724,0.09790000000000001,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,deepseek-reasoner,0.6833,0.6133,0.7417,0.8633,0.93,0.5833,0.2033,0.1867,0.1883,0.8221,0.8357,0.0537,0.7955,0.4582,0.4436,0.4432,,,,,,0.0467,0.0417,0.075,0.0733,0.1928,0.4483,0.059175,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gemini-2.0-flash,0.79,0.7517,0.8417,0.92,0.9667,0.7383,0.775,0.7683,0.7467,0.8233,0.9066,0.0137,0.8415,0.8706,0.8656,0.8529,,,,,,0.0167,0.0033,0.0133,0.085,0.7633,0.863,0.029575,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gemini-2.5-flash,0.8917,0.89,0.89,0.9533,0.9567,0.855,0.6817,0.68,0.665,0.9256,0.9172,0.0408,0.8349,0.7806,0.7855,0.777,,,,,,0.0767,0.045,0.06,0.1317,0.6756,0.781,0.07835,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gemini-2.5-pro,0.7733,0.7583,0.7317,0.9217,0.9783,0.7483,0.4717,0.485,0.4367,0.8197,0.8579,0.0206,0.8089,0.6247,0.6606,0.6217,,,,,,0.115,0.085,0.02,0.11,0.4645,0.6357,0.0825,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-4.1-2025-04-14,0.825,0.78,0.91,0.945,0.9533,0.7483,0.5217,0.5333,0.5233,0.9207,0.9252,0.0309,0.8364,0.7766,0.7789,0.7743,,,,,,0.045,0.045,0.065,0.1017,0.5261,0.7766,0.064175,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-4.1-mini-2025-04-14,0.775,0.73,0.865,0.9633,0.8967,0.6883,0.445,0.4517,0.4667,0.8881,0.8835,0.061,0.7953,0.7114,0.727,0.7168,,,,,,0.0517,0.06,0.1217,0.1117,0.4545,0.7184,0.08627499999999999,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-4.1-nano-2025-04-14,0.5467,0.3083,0.555,0.6017,0.6183,0.215,0.3483,0.3533,0.44,0.6237,0.5043,0.2257,0.3509,0.4852,0.4825,0.5477,,,,,,0.1667,0.2067,0.2367,0.1333,0.3805,0.5051,0.18585,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.9176,0.0
overall,fixing,gpt-4o,0.8533,0.785,0.8517,0.9483,0.865,0.6783,0.54,0.555,0.5483,0.7343,0.739,0.1209,0.5879,0.5486,0.5576,0.5574,,,,,,0.32,0.3233,0.3083,0.3417,0.5478,0.5545,0.323325,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-5,0.9067,0.8617,0.9367,0.9817,0.79,0.6533,0.645,0.63,0.6167,0.9611,0.912,0.21,0.6917,0.8059,0.7947,0.7822,,,,,,0.3383,0.3417,0.325,0.3767,0.6306,0.7943,0.345425,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0002,0.0
overall,fixing,gpt-5-mini,0.8683,0.7867,0.8883,0.95,0.7367,0.545,0.68,0.6933,0.6867,0.9104,0.873,0.2617,0.5503,0.7839,0.7999,0.8043,,,,,,0.5117,0.4833,0.4917,0.4883,0.6867,0.796,0.49375,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-5-nano,0.8417,0.7467,0.8183,0.9717,0.7783,0.5333,0.625,0.63,0.6033,0.8965,0.8536,0.214,0.5845,0.748,0.7591,0.7455,,,,,,0.4283,0.3767,0.3633,0.4767,0.6194,0.7509,0.41125,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,gpt-oss:20b,0.5833,0.65,0.7567,0.9233,0.9533,0.62,0.2433,0.2767,0.2433,0.765,0.8443,0.0397,0.7864,0.4946,0.5291,0.4899,,,,,,0.1067,0.08,0.1033,0.1867,0.2544,0.5045,0.119175,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,grok-3-mini,0.8817,0.85,0.9083,0.985,0.955,0.81,0.4083,0.3917,0.3967,0.9363,0.9448,0.04,0.7916,0.6373,0.6291,0.643,,,,,,0.0983,0.1033,0.1283,0.2,0.3989,0.6365,0.132475,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,llama3.1:70b,0.61,0.5283,0.7017,0.8217,0.935,0.5067,0.21,0.2283,0.2067,0.7529,0.7957,0.0337,0.7635,0.4702,0.4774,0.4645,,,,,,0.01,0.0483,0.0783,0.045,0.215,0.4707,0.045399999999999996,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,llama3.1:8b,0.1267,0.0267,0.155,0.1233,0.6183,0.0183,0.0217,0.0167,0.0267,0.4549,0.3316,0.1126,0.2414,0.1659,0.1602,0.18,,,,,,0.0,0.0017,0.0067,0.0,0.0217,0.1687,0.0021,,,,,,,,,,,,,,,,,0.0,0.0059,0.0459,0.0054,0.9976,0.0005
overall,fixing,mistral-small:24b,0.72,0.5183,0.69,0.9,0.9583,0.5017,0.5233,0.5383,0.5367,0.8296,0.7563,0.0148,0.6782,0.7518,0.7489,0.759,,,,,,0.1683,0.105,0.1833,0.1567,0.5328,0.7532,0.153325,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,fixing,o3,0.7367,0.795,0.9,0.945,0.9733,0.7717,0.3783,0.3633,0.3783,0.8218,0.8565,0.0244,0.8082,0.5603,0.5549,0.5642,,,,,,0.1567,0.1333,0.09,0.155,0.3733,0.5598,0.13375,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
overall,zero-shot,deepseek-chat,0.325,0.15,0.4717,0.4017,0.5883,0.0683,0.3881,,,0.5703,0.4457,0.1515,0.2599,0.6082000000000001,,,0.3483,0.5,0.5433,0.5883,0.14,0.0617,0.0733,0.1917,0.18,0.2729,0.5227,0.12667499999999998,0.3298611111111111,0.20833333333333334,0.5765803819444444,0.41979166666666673,0.460093896713615,0.4780361757105943,0.368,0.4105263157894737,0.5889261744966443,0.5,0.15051728187919464,0.300425,0.141804788213628,0.22807017543859648,0.44967937384898715,0.40767368421052635,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,deepseek-reasoner,0.1867,0.135,0.4017,0.3017,0.82,0.1083,0.2995,,,0.461,0.4102,0.0396,0.3115,0.5185500000000001,,,0.2817,0.4183,0.315,0.7967,0.165,0.0333,0.0467,0.035,0.0533,0.1723,0.4072,0.042075,0.20075046904315197,0.07462686567164178,0.48127504690431516,0.29982089552238805,0.4072164948453608,0.2222222222222222,0.3017241379310345,0.3,0.8200692041522492,0.8181818181818182,0.03940397923875433,0.04500909090909091,0.1431095406360424,0.0,0.41895671378091875,0.2643941176470589,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gemini-2.0-flash,0.3267,0.1117,0.415,0.36,0.645,0.055,0.48034999999999994,,,0.6008,0.4348,0.1138,0.2544,0.7008000000000001,,,0.3733,0.445,0.6233,0.6433,0.2417,0.0017,0.005,0.0033,0.11,0.5407,0.7426,0.03,0.332089552238806,0.28125,0.6044757462686567,0.569709375,0.41025641025641024,0.4318181818181818,0.4609375,0.3326271186440678,0.6541889483065954,0.5128205128205128,0.11379019607843137,0.11321794871794874,0.11392405063291139,0.10317460317460317,0.43384704641350214,0.438176984126984,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gemini-2.5-flash,0.335,0.1883,0.495,0.44,0.8833,0.18,0.37685,,,0.6101,0.4788,0.0222,0.3356,0.64855,,,0.4183,0.5083,0.4367,0.8717,0.215,0.045,0.04,0.06,0.1983,0.4237,0.6615,0.085825,0.35714285714285715,0.1951219512195122,0.6282980694980694,0.49529878048780485,0.5017421602787456,0.34615384615384615,0.4359861591695502,0.5454545454545454,0.8898450946643718,0.6842105263157895,0.018037177280550775,0.14849473684210526,0.19022687609075042,0.14814814814814814,0.48230523560209426,0.40411851851851854,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gemini-2.5-pro,0.3017,0.195,0.49,0.3333,0.835,0.175,0.3214,,,0.6302,0.5249,0.0288,0.4093,0.59685,,,0.3717,0.4967,0.3517,0.8333,0.2133,0.02,0.02,0.0483,0.0433,0.2695,0.5422,0.0329,0.32116788321167883,0.09615384615384616,0.6460549270072993,0.4633307692307692,0.4931740614334471,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.8392554991539763,0.5555555555555556,0.027347208121827407,0.12211111111111111,0.2027729636048527,0.0,0.5335899480069324,0.3077,1.0,1.0,1.0,1.0,1.0,1.0
overall,zero-shot,gpt-4.1-2025-04-14,0.31,0.1783,0.515,0.4083,0.6383,0.115,0.28049999999999997,,,0.6104,0.5669,0.1077,0.3714,0.5883,,,0.3417,0.5183,0.5183,0.6433,0.1217,0.0183,0.0217,0.05,0.06,0.2627,0.5557,0.0375,0.31569664902998235,0.21212121212121213,0.6203509700176367,0.43996060606060605,0.5168918918918919,0.375,0.4473684210526316,0.31868131868131866,0.6415410385259631,0.0,0.10458643216080402,0.7222333333333334,0.17953020134228187,0.0,0.5675852348993289,0.469725,1.0,1.0,1.0,1.0,1.0,1.0
